# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 8
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.994528427514078,2.274522530156996,0.0595496098784227,0.2238302600710149,0.3474700242841469,0.1329190742080513,1.1588215546425895,-0.6317387393118228,0.0485815541280274,0.2777987905157034,0.0831096162398319,0.0291468260979238,1.929245163867879,0.6527944361829867,0.0739279843255318,0.0013517434767375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034980348123524,0.0,0.0,0.0,6.0,0.35314694322425605,0.0,1.353146943224256,0.216
2,0.9931937289944628,0.3027898641651949,0.789067127099857,0.8478459581158634,0.8250911189691956,0.8924236809068274,2.285022423709724,-0.3838872259577448,0.0335189735034254,0.0938573700360568,0.2743430859628488,0.7262073424456433,0.3936805371354026,0.7955294350723512,0.0503569546489083,0.0039266683363211,0.0,0.0,0.0,0.0,0.0,0.0,0.2808988764044944,0.0029205220967572,0.0,0.0,0.0,6.0,0.369636435205956,0.0,1.353146943224256,0.216
3,0.3336986450636984,1.7077396346107805,0.5660339261658986,0.2964100354613568,0.4524123335241921,0.7906832387558067,1.6795819915393315,-1.212887285814936,0.5933802334309224,0.2255397189304743,0.6875615140978268,0.4865765721240545,1.3830810429294798,0.15292909225212,0.0464018395633384,0.0034701053669855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367344367438768,0.0,0.0,0.0,6.0,0.3551020256908163,0.0,1.353146943224256,0.216
4,0.1123352394026059,6.156854680832045,-0.5484504484868642,0.1781148224770362,0.6702153883440083,0.0065952432138247,2.6501042759390274,0.6170912732560634,0.0045490843938911,0.3241001819168997,0.1426449491202521,0.1195636875601782,1.8786113689463684,0.1489532026594862,0.076153266235214,0.0029176186749315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0415985836096568,0.0,0.0,0.0,6.0,0.35538815197703866,0.0,1.353146943224256,0.216
5,0.5924557482103029,5.237773891241364,1.0973773696929952,0.4136676822113637,0.9757225185679196,0.9450697463319506,1.80111891037175,-0.910063524546596,0.9753971548028012,0.9965959367933084,0.1755901088951283,0.9125721709899938,1.4189264796273746,1.9945285685102547,0.0152314200638731,0.0042958309425236,0.0,0.0,0.0,0.0,0.0,0.0,0.3099850968703427,0.0124081273315858,0.0,0.0,0.0,6.0,0.371905483776584,0.0,1.353146943224256,0.216
6,0.2214204711992613,0.719749603128574,-0.2617046453119014,0.0016702026321353,0.2191901099539083,0.4404346258289755,0.0609194151456858,0.4623867927317748,0.1691355645898939,0.2708844805153571,0.6470105224153905,0.6378985758070438,0.614824374509245,1.4069317333628375,0.0500298187863926,0.0020273505738379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247989706830227,0.0,0.0,0.0,6.0,0.3543999394519425,0.0,1.353146943224256,0.216
7,0.2390180822478783,3.198111459361199,-1.2270955986549053,0.0704718255735169,0.761528351529372,0.060913717547142,3.3654057804799917,-1.0786844606505253,0.3558128624416147,0.7132602412996443,0.8468414971390263,0.5558566080236857,0.0705136229429927,0.3110415764959036,0.0277822798032124,0.0022403039519824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132461089926754,0.0,0.0,0.0,6.0,0.3537203593525103,0.0,1.353146943224256,0.216
8,0.5169655197132227,1.0491120679336294,1.2952531445420128,0.4417654383661341,0.8903562436910925,0.4417904752527075,3.953072995339749,-0.0084661983405596,0.9309043435713577,0.4174558674179235,0.5759759533807943,0.1373604127711342,0.9432570447063828,1.0639877478861122,0.0286547192834252,0.0040584003026121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550744314084929,0.0,0.0,0.0,6.0,0.35618084890638196,0.0,1.353146943224256,0.216
9,0.2207976208809796,3.246212441689234,0.9639816559612516,0.6825340815400547,0.6195526172121741,0.3158824807401003,0.42258603698151,1.513093952027948,0.7110647431257865,0.937238276607756,0.404937814001796,0.7776953056173019,1.1745384864206236,0.373310627006491,0.0211938620437252,0.0010279921406992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194819627015727,0.0,0.0,0.0,6.0,0.3540871742765631,0.0,1.353146943224256,0.216
10,0.7311584319806628,5.904001604892815,1.3927251515123595,0.3747385050177761,0.5957502458740258,0.6619827122744677,3.208071614580412,-0.0914436516726471,0.0088722855851508,0.0678964035653691,0.4348162283835888,0.4314936308803607,0.3717673710395419,1.0594106334038091,0.0743196393852111,0.0036793115757091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0653882538134912,0.0,0.0,0.0,6.0,0.3567875443419701,0.0,1.353146943224256,0.216
11,0.374060135795999,4.352396773714403,1.4152629225409248,0.3578518909840913,0.3686221125910432,0.1386590964098453,4.753308644011478,-0.099517609664407,0.4815761976766144,0.1878544718969979,0.0544221679666734,0.6865324672428712,0.9660451807787632,1.6547021103669548,0.0144742407000828,0.0026419620558311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164126242222285,0.0,0.0,0.0,6.0,0.35390662495424874,0.0,1.353146943224256,0.216
12,0.911192515664574,5.2007806902271225,-1.4422882534551498,0.8989108541377036,0.7707393082278285,0.985311635903428,4.987361388787394,-0.640269959221198,0.5668608570925763,0.9371801371443772,0.6567175551858069,0.5315945242445758,0.5774304889317563,0.3255720130736754,0.1191620916396859,0.0023245219962954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327493613051951,0.0,0.0,0.0,6.0,0.3548676094885409,0.0,1.353146943224256,0.216
13,0.493604497921468,3.818141736049745,1.0019656657739944,0.5277238384199121,0.9392041360238716,0.7233834149872738,1.123163454399617,0.3761284892256851,0.5622833839616335,0.7634046146371464,0.8066463352132258,0.2986252025528,0.2767694134321805,1.2707958283577274,0.1180996443133221,0.0022443523403815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1060282490244524,0.0,0.0,0.0,6.0,0.35917813229555606,0.0,1.353146943224256,0.216
14,0.0083083744325703,4.954814780980852,0.0065263214422721,0.997118661536522,0.9840406473734804,0.2270786265832753,5.34043915745023,0.9827452718749434,0.2361343702522496,0.6568532942055743,0.9771710015482592,0.7315685148024094,0.1912567226017729,1.001212211888632,0.0778462406307435,0.0013804309098931,0.0,0.0,0.0,0.0,0.0,0.0,0.2994100294985251,0.0125125350582255,0.0,0.0,0.0,6.0,0.37128956262098534,0.0,1.353146943224256,0.216
15,0.2598206145087132,6.056822614332075,-0.4828909567836712,0.0048247406318721,0.6497752943357763,0.941370260508103,3.1793188118745404,0.5502925231854761,0.9788777962169428,0.4281272886469836,0.7669540514384632,0.0704254746677855,1.2308110456632986,0.7705321175765161,0.0163587979645237,0.0022614891428573,0.0,0.0,0.0,0.0,0.0,0.0,0.5965665236051502,0.0069364876078281,0.0,0.0,0.0,6.0,0.38844135360076343,0.0,1.353146943224256,0.216
16,0.4412122336719425,0.8518526259705363,0.8161137607664615,0.8280176953974981,0.1805364580605415,0.92659135553237,0.2750661505367699,1.4012503131184393,0.849075701700069,0.1944918581063689,0.3814765338032982,0.7818718265787293,1.736073280748908,0.072041583520795,0.0148523897467285,0.0027562973531042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393760148133029,0.0,0.0,0.0,6.0,0.3552574126360767,0.0,1.353146943224256,0.216
17,0.3166733246142179,2.879044719301547,1.5626689018135007,0.2679898595556621,0.4444348445353584,0.2921546476170036,3.01686187197632,-0.979524097396391,0.4723700589183879,0.96285250561264,0.5072014959538683,0.1025913273585495,0.5679235335162716,1.861353379329428,0.0171676618551073,0.0038985908092976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159649047722134,0.0,0.0,0.0,6.0,0.35388028851601255,0.0,1.353146943224256,0.216
18,0.0500783738402614,3.544209383622488,0.1672438462193375,0.3151767652381891,0.1734594923471009,0.0177002321184546,0.2923560671951602,-1.4915341074397237,0.2760255187247667,0.7998933661872734,0.4878437137614232,0.5255237679278404,0.5734797542050698,1.349425245352586,0.0361918007761765,0.0034787765044304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229722698646593,0.0,0.0,0.0,6.0,0.35429248646262707,0.0,1.353146943224256,0.216
19,0.761785106571364,5.897367389762371,-1.0899394030661953,0.200060901163013,0.1760355484760438,0.444082572866328,4.9766805482928005,-0.1095602228854126,0.7015944449065825,0.6574062662120052,0.0826356329171853,0.387963070991184,1.0543507402298402,0.5266407087300693,0.0147263774932547,0.0029772281167353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037133377970711,0.0,0.0,0.0,6.0,0.35315960810571007,0.0,1.353146943224256,0.216
20,0.5990862529401394,4.529702016677704,-0.6082253544867291,0.4043954647747654,0.8227824204975265,0.5871303512352972,4.439168081619164,0.0332451084352192,0.8300616609931176,0.7206780114798219,0.8662616828816474,0.2034097721519905,0.5970697025672504,0.9516080441275478,0.0142760173469742,0.0028247029101016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333
21,0.2212409490739135,0.6305332215929097,-0.8559215619664088,0.414521038483134,0.122932230157723,0.7943572718515933,6.220595756839236,-0.4074072904923715,0.5611803633226161,0.1943491277112617,0.3916603509168627,0.7579752162646122,1.2748221294981656,0.4725418746599925,0.0485448083473334,0.0031944991839122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224861637221195,0.0,0.0,0.0,6.0,0.35426389198365404,0.0,1.0,0.333
22,0.1806251791659149,1.4712211850969226,-0.5344643548350587,0.0806151542985706,0.7450141940910532,0.7388874005666246,3.5084614331974358,-0.02376463341015,0.9509871492726684,0.3633759550083544,0.934512974885556,0.619366734020719,0.7508607826709874,0.3416350182000902,0.0159015064038382,0.0027035793898185,0.0,0.0,0.0,0.0,0.0,0.0,0.5387994143484627,0.0087728027165062,0.0,0.0,0.0,6.0,0.38515130688617466,0.0,1.0,0.333
23,0.5442215506169995,1.8790038361802237,1.148013451908522,0.8469465435466029,0.4657003666305104,0.7513581967858021,4.923319738264416,-0.4143859716450948,0.1773131006340118,0.2528705036510319,0.2370910595460515,0.3918955618495543,0.0144128190242802,0.5617817000732188,0.0767770415155293,0.0033440211974813,0.0,0.0,0.0,0.0,0.0,0.0,0.1571218795888399,0.0138478966771165,0.0,0.0,0.0,6.0,0.3629982221332916,0.0,1.0,0.333
24,0.1919507251329324,5.474769515061957,-1.060332444069817,0.2774080497339978,0.479087938500536,0.170314581943475,2.975742911758284,1.045492544233115,0.2986408944193504,0.1168508058491254,0.3701951817090931,0.1514273438209743,1.5548881724730788,1.703965276501087,0.1172628630743212,0.0032203900702924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037395499013222,0.0,0.0,0.0,6.0,0.3551409117066601,0.0,1.0,0.333
25,0.9731354448504984,4.649358824279725,0.2413196040282288,0.2832736855842429,0.0811616693390508,0.6612731421741177,2.127428092802461,1.1883002220484462,0.9541936288477436,0.7808900159408757,0.3897368603249583,0.3521010962350743,0.7644736274582173,1.5214376833437726,0.0150450077603238,0.003889012612305,0.0,0.0,0.0,0.0,0.0,0.0,0.265648854961832,0.0060538795067347,0.0,0.0,0.0,6.0,0.3689236902628568,0.0,1.0,0.333
26,0.6196820961034396,2.6772135517661475,-0.6626403424370086,0.9738552412004462,0.3337740455106703,0.2188010608198279,0.4134862952337834,1.5169825616871555,0.1278557129250318,0.3221307932041793,0.0709428447501987,0.2247699389680454,0.7872698298872098,1.7922900097612704,0.0639035900372812,0.001776120641215,0.0,0.0,0.0,0.0,0.0,0.0,0.3967828418230563,0.0052680346749489,0.0,0.0,0.0,6.0,0.3765912280292944,0.0,1.0,0.333
27,0.1569092802598817,6.174273903716824,0.4170545127345206,0.9296688614113544,0.639705489096841,0.6358981304875596,3.776188258939965,-0.7972868388381743,0.2866801501957051,0.1668327487923728,0.7075198086039495,0.856138218074267,0.4388918825338972,0.124166594039641,0.0923790040225253,0.003612027607416,0.0,0.0,0.0,0.0,0.0,0.0,0.1395348837209302,0.0188433191158819,0.0,0.0,0.0,6.0,0.36225754134334187,0.0,1.0,0.333
28,0.1602986928255547,0.9138608938604766,0.4330398394914785,0.8829061403612987,0.0328658108505713,0.4280219014681201,5.515964859191362,-0.0738051865002471,0.3675705375490927,0.2406502518590784,0.0482317771636298,0.1751667792091499,1.1135508653326989,1.0601709659458007,0.1024628878918898,0.0022777619805063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525922964768599,0.0,0.0,0.0,6.0,0.35603484096922705,0.0,1.0,0.333
29,0.5221424514190539,6.051440586994547,-1.159924900698104,0.5830986611423786,0.3791546508861179,0.683275558224362,5.948170903974779,-0.3093365098529905,0.5355671081969867,0.420318804088839,0.0958963322025131,0.3626894209512483,1.859047683023556,1.4254673348621305,0.0513131396992081,0.0017634967433483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164324171301098,0.0,0.0,0.0,6.0,0.35390778924294763,0.0,1.0,0.333
30,0.3953467293104649,5.79751801155409,0.2798497045445438,0.8538546622463999,0.9935135184267864,0.4871229967882825,4.853796948474624,-0.8364194191114809,0.6483833866503683,0.7572053903991888,0.887689040853016,0.0466611400081239,0.6223916086581782,1.330750086453322,0.1162692174430283,0.0022730978049027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416149829238177,0.0,0.0,0.0,6.0,0.35538911664257755,0.0,1.0,0.333
