# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 5
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: AFV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.2219931710897394,5.470972432660289,-0.9213689470242672,0.9186109079379216,0.4884111887948291,0.6117438629026457,4.81234099049053,0.0578618153955443,0.2968005015762219,0.1877212286612516,0.1614825375297497,1.47688059239794,0.0954425027183552,0.0026658979872896,0.0,0,0,0,0,0,0.0359937402190923,0.0218877355220811,0,0,0,6,0.3563459691612455,0.0,1.3563459691612456,0.215
2,0.4413092228959531,0.994690234793674,1.1936073860486536,0.2740864619922246,0.4142350190810513,0.2960799327336479,3.950790950403746,0.2508178779701711,0.5999291966249876,0.2658191175355072,0.5693717612827276,0.507176411547575,0.014655277812606,0.00093689140507,0.0,0,0,0,0,0,0.0,0.0159512226599417,0,0,0,6,0.3538794836858789,0.0,1.353879483685879,0.215
3,0.3275639476887341,0.9058110156853918,-1.050508178705008,0.963930529067942,0.9602267152856938,0.1884146555959351,0.1527226308984476,-0.9281661250365972,0.6998436141265575,0.7795145855555298,0.0458661848781629,1.155325716259512,0.1161772008122688,0.0024310420737773,0.0,0,0,0,0,0,0.0,0.0201722328034123,0,0,0,6,0.35412777840020077,0.0,1.353879483685879,0.215
4,0.0016421727160452,3.2388099413774536,0.4391794983399921,0.9856244028041888,0.2590975964111057,0.8024968852628702,5.469406542396048,1.328107081479638,0.0022142125324435,0.4694883717575773,1.962937475212021,0.797889607805701,0.0488381747580355,0.0023480778712287,0.0,0,0,0,0,0,0.467866323907455,0.0087984904820355,0,0,0,6,0.3809802831993818,0.0,1.353879483685879,0.215
5,0.8137324775869181,3.433487439073484,0.850913210354499,0.484931074988458,0.0291115636727177,0.086525688402205,0.7002849563627465,-0.7814865296575251,0.964915292526365,0.6317660527377454,1.6333204052307235,1.132163992185513,0.014963292910357,0.0041268415780228,0.0,0,0,0,0,0,0.1171617161716171,0.0034448163737666,0,0,0,6,0.36003567838502254,0.0,1.353879483685879,0.215
6,0.6353562055818931,5.101333175128729,1.3404629694646355,0.9126267637037832,0.8248107204385254,0.0942027321773226,2.2685341180722323,-1.4592414134805562,0.5463583485408069,0.7961427208560042,0.1022856062026942,0.3773354715862158,0.1153441215283075,0.0027764404377831,0.0,0,0,0,0,0,0.0,0.0192572418644122,0,0,0,6,0.354073955403789,0.0,1.353879483685879,0.215
7,0.3654777679121648,1.5349247859480928,0.9270446370950912,0.3520949357663685,0.6388776820603653,0.4934150518967597,3.666237016484913,1.3800996168595343,0.9435400820158796,0.1116924271835714,1.6871099322204477,0.6920563035119047,0.0154510421247074,0.0037540806659688,0.0,0,0,0,0,0,0.4086181277860327,0.014621687745714,0,0,0,6,0.3778376362077498,0.0,1.353879483685879,0.215
8,0.1008272728626451,2.409030210552346,0.0325305552503925,0.9611030819651298,0.3715126153280073,0.0123694116003576,5.401697680805306,-1.2217316123040296,0.4783390439867849,0.8499800323861936,1.0294759340013582,0.8932156558446265,0.0751375903782306,0.0035469137938443,0.0,0,0,0,0,0,0.0,0.1204019019515848,0,0,0,6,0.3600236412912697,0.0,1.353879483685879,0.215
9,0.8004764207505697,0.1281228094585585,0.2281382136081993,0.4113836157793765,0.9851367976958044,0.8014015304110701,0.3390538873429107,-0.9723927530349484,0.4524188458169754,0.7029420771179782,0.6640962990713548,0.7199663903426152,0.0261994423317366,0.0041027707845618,0.0,0,0,0,0,0,0.0,0.0451080265569425,0,0,0,6,0.3555945897974672,0.0,1.353879483685879,0.215
10,0.921470565959177,5.991837182064305,-0.2900138366093805,0.8985711548847233,0.3302532519595063,0.0827385690799876,3.309464068322823,0.5053075570059877,0.8929842943552984,0.9651575470143406,1.5398653537826297,1.518198236578652,0.0142262903674916,0.0040412278459635,0.0,0,0,0,0,0,0.0,0.0123444699055944,0,0,0,6,0.3536673217591526,0.0,1.3536673217591526,0.215
