# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 4
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: AFV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.9670298390136768,3.4383616276357367,1.4849817127324738,0.7148159936743647,0.6977288245972708,0.2160894955803763,6.134113310024843,-1.5512234028141674,0.2529823623834439,0.4347915324044458,1.558765843587505,0.3953701492005061,0.1149636797463061,0.0028478417249171,0.0,0,0,0,0,0,0.0,0.0174099863828585,0,0,0,6,0.35396529331663873,0.0,1.3539652933166386,0.215
2,0.8629932355992223,6.1788886858983805,-1.0560707448502096,0.5973339439328592,0.0089860976675549,0.3865712826436294,0.2774658271593975,1.4346176086110205,0.4361466468797976,0.9489773067815628,1.572611971870122,1.732578597163397,0.0912718983090815,0.0042552285056532,0.0,0,0,0,0,0,0.0,0.2109944935274204,0,0,0,6,0.36535261726631885,0.0,1.3539652933166386,0.215
3,0.1731654214959481,0.4709158607146248,0.3164925933830433,0.1679721837184038,0.7333801675105699,0.4084438601520147,3.31694896282994,1.374671673559929,0.521696122444958,0.1081933828872306,0.3164468143695988,1.0904053034064256,0.0149317456326014,0.0033150840183699,0.0,0,0,0,0,0,0.0,0.0142471375020059,0,0,0,6,0.3537792433824709,0.0,1.353779243382471,0.215
4,0.5244040800684734,4.006223317599632,-0.30946119076192,0.6498051090193423,0.3969000029017326,0.6239161135482231,4.8217476138773,-1.0085332058254393,0.3755757685875424,0.5025330593269344,1.3733341598326916,0.5073592973227663,0.1005232599356315,0.0020084364628965,0.0,0,0,0,0,0,0.0,0.0767862612919792,0,0,0,6,0.35745801537011646,0.0,1.353779243382471,0.215
5,0.5547408629425585,3.926556297426876,1.242503557768185,0.3628535884331264,0.6375570730187367,0.1914464021189633,3.1277326669639263,-0.9976271841127756,0.9183830391397628,0.4318220713412276,1.6603762041966923,0.8335526093567251,0.0152840304488191,0.002676999687694,0.0,0,0,0,0,0,0.3825214899713467,0.0070824222674549,0,0,0,6,0.375859053661106,0.0,1.353779243382471,0.215
6,0.904667588743367,2.543591857383668,-0.5303809408275753,0.5721387702727486,0.8454436490941133,0.861014311753072,3.742818824825232,-1.3048240315720991,0.5972666073191749,0.2454537085831021,1.4651868971799356,1.7893025846334776,0.0409977137279284,0.0035059167945029,0.0,0,0,0,0,0,0.0,0.0236108089213929,0,0,0,6,0.3543300475836113,0.0,1.353779243382471,0.215
7,0.5147339709131451,3.792301380244983,-1.36637976542791,0.5400747296428063,0.1291867836704376,0.614562846350332,2.284882517502883,0.8411866735931146,0.0485341364195525,0.109818118117844,1.3680464302472553,1.029307394167313,0.0620664066966979,0.0033197515528029,0.0,0,0,0,0,0,0.0,0.0088537945077601,0,0,0,6,0.35346198791222116,0.0,1.3534619879122212,0.216
8,0.5716413716147491,5.301167388206742,-0.0385233427630504,0.8101444221261449,0.51024362929494,0.9267206932402512,4.190430775087802,-1.1035571806372344,0.3645531753257558,0.8657749159440993,0.7005704217110313,0.3780515189123097,0.1011734532026606,0.0011992871899243,0.0,0,0,0,0,0,0.0,0.0308998268097749,0,0,0,6,0.35475881334175147,0.0,1.3534619879122212,0.216
9,0.472621309165773,2.467916906579143,0.3736293838370574,0.4367662919395132,0.2609221572944955,0.4124722116627568,2.6328684891071967,1.2642455460644548,0.9796162620404854,0.6235688394069139,0.1663682451417223,1.46599743519199,0.0258338449655517,0.0033591039084333,0.0,0,0,0,0,0,0.0,0.0668513884115528,0,0,0,6,0.3568736110830325,0.0,1.3534619879122212,0.216
10,0.678685402478984,5.1900547414872165,-0.4792457599034905,0.0588800941581231,0.6118218164552921,0.1240146183132719,4.772264778008073,0.9249581315443138,0.4086267867498979,0.9437975058830456,0.3475595875105517,1.8851716994539605,0.023109729020503,0.0037529510609537,0.0,0,0,0,0,0,0.0,0.0060988993737278,0,0,0,6,0.3532999352572781,0.0,1.353299935257278,0.216
11,0.4654896748175356,4.794030436332832,0.7942580688004006,0.9812099191312608,0.9732779941289308,0.0400911246411683,0.1003504963231895,0.1360005356495226,0.0338776178984091,0.6574846358352725,1.0698052033289052,1.3331167922005205,0.0540783390219106,0.0013898815735561,0.0,0,0,0,0,0,0.4306282722513089,0.0131333404508891,0,0,0,6,0.3790448007471881,0.0,1.353299935257278,0.216
12,0.44134070437267,1.711988666078768,1.4126766382876563,0.7282694401932469,0.0063239372654827,0.0993277648941745,3.969039433228557,-0.6659019471355824,0.4076216772916576,0.7815311238977097,0.7082910763587307,1.851617194558518,0.1018123628462543,0.0041922638126991,0.0,0,0,0,0,0,0.0,0.0159933219162604,0,0,0,6,0.3538819601127212,0.0,1.353299935257278,0.216
13,0.7204521214246163,3.467856103047298,-1.0022785273803534,0.4095913896676494,0.7628817898433234,0.9907968185170573,0.4627715149136153,-1.1474585265860406,0.7400447300019259,0.8337813699213913,0.1775457147804053,1.6588358994420114,0.0145633439568315,0.0028958356471603,0.0,0,0,0,0,0,0.0,0.0152083418190219,0,0,0,6,0.3538357848128837,0.0,1.353299935257278,0.216
14,0.7867323144350845,4.324221791884593,-0.5028859940134538,0.4445406645343004,0.3663361392515343,0.8404660647221822,2.062908826471927,-0.5573971511657665,0.9352908572336874,0.9199873476978978,1.937348250754364,1.6150979064292017,0.0150921683756018,0.0035617191954972,0.0,0,0,0,0,0,0.2561728395061728,0.0094465249936577,0,0,0,6,0.36856584497057826,0.0,1.353299935257278,0.216
15,0.0869156176427652,0.5712078422120944,0.1793286283048245,0.8561837709278176,0.8841978639752682,0.6368486728666009,6.005497381454488,-1.0936336377761862,0.221580929980553,0.3324951669874965,0.5136098417631143,0.6244100645601038,0.0751231870661091,0.0032637711941352,0.0,0,0,0,0,0,0.1460176991150442,0.0092958849632044,0,0,0,6,0.36207726965166165,0.0,1.353299935257278,0.216
16,0.1184455163335848,2.3583316738055444,-1.4772585573913166,0.5377816661755467,0.9458282946754434,0.4451251930602681,3.921670494204764,0.3512688529478129,0.9333791680810404,0.7345190530086493,1.6496418564120487,0.6716988198049134,0.0150459338260105,0.0037890954707116,0.0,0,0,0,0,0,0.2857142857142857,0.0083597491461973,0,0,0,6,0.3702396491094402,0.0,1.353299935257278,0.216
17,0.9074646464280812,1.1637039389117425,-0.2890822280427649,0.7374519734146763,0.3334563817637944,0.8861342313541327,5.407660267510148,-1.0520624527720557,0.230745941727776,0.0524348786864026,1.71744169697857,0.6784498164482378,0.11318521522142,0.0014395520922595,0.0,0,0,0,0,0,0.0,0.0169358729807244,0,0,0,6,0.35393740429298376,0.0,1.353299935257278,0.216
18,0.3932467283665556,1.698756425568224,-1.183664496845196,0.4569392417620652,0.2347170530828416,0.5631532349299258,1.2740103687661348,0.0357742019020224,0.948325883942886,0.37183370636286,1.9084381786653604,0.1144118325112937,0.0152463824661043,0.0022713336364628,0.0,0,0,0,0,0,0.1794871794871795,0.0201315097422256,0,0,0,6,0.36468345230761207,0.0,1.353299935257278,0.216
19,0.5488051182820823,3.7686387839231568,1.4506408308011065,0.9251851312284228,0.5109061295180553,0.7594861401652808,6.131793726595298,0.7429874918390524,0.9539559739542828,0.938893979319266,0.963534322799862,1.3197884617604363,0.0872870634455753,0.0040265334292014,0.0,0,0,0,0,0,0.0,0.4540751192996007,0,0,0,6,0.3796514776058589,0.0,1.353299935257278,0.216
20,0.1798496329178982,2.745899460773492,1.1502130619625026,0.5772320702524371,0.2794536041906068,0.1227892527660159,1.456789197458244,-1.1781206035075784,0.2337804302276998,0.3835800100403221,0.0857970617671473,1.6774213937449451,0.0918992650710895,0.0010644153667266,0.0,0,0,0,0,0,0.0,0.0298798908332487,0,0,0,6,0.3546988171078381,0.0,1.353299935257278,0.216
21,0.4038102617072009,3.564884341472935,0.4276776206867172,0.1328420064660895,0.0827076118128564,0.1565322127317532,6.196632691204639,-1.2424520103920975,0.4226559214656044,0.8750623471340131,1.1685513054175751,0.0350673427435779,0.0945867906958271,0.0036232926939501,0.0,0,0,0,0,0,0.0,0.1814186052539784,0,0,0,6,0.36361285913258695,0.0,1.353299935257278,0.216
22,0.8887025810364118,2.413670953302534,-1.0438563383300927,0.3371798306561562,0.594148131874365,0.0377451800361638,4.042026649106708,0.3459094583538853,0.2287939221170233,0.4260177602253441,0.3870299269291062,0.0426596790031086,0.044559676921907,0.002142010482381,0.0,0,0,0,0,0,0.0,0.0367941238977966,0,0,0,6,0.3551055366998704,0.0,1.353299935257278,0.216
23,0.5839198739466547,2.798260838623218,1.0746026526003596,0.1990556539637539,0.4405990471614109,0.6674545325281052,0.4293591432947604,-0.4544733839442985,0.6860363031442659,0.245071897044153,0.7279546449320871,1.1547273975819583,0.0151746127905846,0.00217615178371,0.0,0,0,0,0,0,0.2142857142857142,0.0116163616746282,0,0,0,6,0.36622953388002016,0.0,1.353299935257278,0.216
24,0.409435592277048,5.508980655194008,1.1306003793174906,0.8339768926846989,0.4262711666896969,0.1901299955923815,4.0140952629709945,-0.2257077824982059,0.5058070707782574,0.6510515583677586,1.879883069070662,1.6164994532678811,0.0651881730467371,0.0025635350504305,0.0,0,0,0,0,0,0.0,0.0326325500624366,0,0,0,6,0.35486073823896686,0.0,1.353299935257278,0.216
25,0.1232166332489254,5.701753218533175,0.5562734316288012,0.3194251951694725,0.7299929885512494,0.4749639191728599,3.5250715618145314,0.2256439298963952,0.1514892492448175,0.3619821182810956,0.8714694824879994,0.115450198337965,0.0503987486559639,0.0026686100017841,0.0,0,0,0,0,0,0.0,0.018933475341806,0,0,0,6,0.35405491031422387,0.0,1.353299935257278,0.216
26,0.7237325107488373,2.0533749252706213,-0.0727188666565197,0.9480578053216592,0.8679683291284062,0.273096176638097,2.5149812818387307,0.2237888516099573,0.1194819177646054,0.7961843785511916,0.6475039201648249,0.2312573077337898,0.0621087420586561,0.0031378468365502,0.0,0,0,0,0,0,0.3964817320703653,0.0027980451808369,0,0,0,6,0.37642822219124716,0.0,1.353299935257278,0.216
27,0.7071998485090023,3.235263876080332,-1.485657906228241,0.562783613136085,0.7642088444475982,0.0310426680016315,4.131744876595223,-0.7849523364109813,0.4352763081902849,0.0721674200675894,1.0644570458300402,1.8776578173112488,0.0909827559819982,0.0036800007530887,0.0,0,0,0,0,0,0.0,0.2124041747403649,0,0,0,6,0.3654355396906097,0.0,1.353299935257278,0.216
28,0.304815707693243,0.3992171264526759,1.093985271739074,0.9475935652691708,0.4910707505923226,0.9085094844419104,5.709156089761999,0.7367637330015753,0.8313273321506993,0.162004233904051,1.691078200831878,0.8312846483153262,0.0297416807274446,0.0011479764951977,0.0,0,0,0,0,0,0.0,0.0477387188829684,0,0,0,6,0.3557493364048805,0.0,1.353299935257278,0.216
29,0.2866870363919519,3.530284757654489,1.123098120229756,0.433168653808834,0.0777687679258447,0.2872782802423179,1.792661455497803,0.6190553496284403,0.9550659376731658,0.5501474275880516,0.507225051533891,1.4062597601034104,0.0147016727528673,0.0041221024570552,0.0,0,0,0,0,0,0.0,0.0354838338926962,0,0,0,6,0.35502846081721745,0.0,1.353299935257278,0.216
30,0.1477270116727802,0.3872270174545188,0.4681216026626669,0.3757523205200838,0.4508077288322858,0.073982446776206,3.013967459935781,0.3334618799018407,0.9825118679501008,0.0214698892315144,1.033493527763072,0.973534227062471,0.015355792972174,0.0004749970328379,0.0,0,0,0,0,0,0.3792093704245973,0.0115040222246351,0,0,0,6,0.3759243172146607,0.0,1.353299935257278,0.216
31,0.6251411947802342,5.360646779467137,-0.006179798280562,0.5725811674244072,0.5025545177829741,0.7964420339509085,5.698441383149337,-0.557126856634093,0.7243970059375853,0.6547559484131957,0.746575664300831,1.6069919987187915,0.1102491386593242,0.0022806661561832,0.0,0,0,0,0,0,0.0,0.1003253630868699,0,0,0,6,0.3588426684168747,0.0,1.353299935257278,0.216
32,0.6950536772168339,3.090530900293325,0.2259512299532295,0.9489394312159596,0.6401700929736113,0.6348911246127822,2.391630974449503,0.8856290704662926,0.8723839842064727,0.3094909778314623,0.6528235422757811,1.3463929450411087,0.0986562926538171,0.0029386533691478,0.0,0,0,0,0,0,0.0,0.019151498219583,0,0,0,6,0.3540677351893872,0.0,1.353299935257278,0.216
33,0.2888549243542371,0.5134243646213295,-0.6657063998826498,0.6970785574378006,0.5026654861648215,0.5800634944716171,3.934766474927124,0.1102833242186802,0.9613037970526184,0.8106634087627085,1.926764336936854,1.3866889814346277,0.0148806989487852,0.0026854429131423,0.0,0,0,0,0,0,0.0,0.0170901079429284,0,0,0,6,0.3539464769378193,0.0,1.353299935257278,0.216
34,0.8017140895687547,4.721081468033452,1.385748709308992,0.3404526247609255,0.3244215884419068,0.011921328044363,0.4260512320012847,1.4503934880029306,0.4749270723471193,0.1216376356634187,0.2157684513905382,1.0352002467778605,0.0233865849755569,0.0031852252217556,0.0,0,0,0,0,0,0.0,0.0167360166732569,0,0,0,6,0.35392564803960336,0.0,1.353299935257278,0.216
35,0.6515013891215801,5.240913829763283,0.2244521015418854,0.3339025531878522,0.7008072302897291,0.187692718444016,2.090991312078679,-1.190879566537008,0.6806890342794437,0.5396516534703896,0.8789483704029242,0.4605323643645338,0.0145071786396331,0.0021304631427045,0.0,0,0,0,0,0,0.0,0.0069061317419692,0,0,0,6,0.3533474195142335,0.0,1.353299935257278,0.216
36,0.8436918652635869,2.491061346033233,1.2952777814549008,0.2717934175915394,0.6372521132989128,0.7374816687081716,1.063577174258382,-0.9987908201496808,0.7646564783003418,0.0894156559204032,0.9567010558571524,0.1656470462210537,0.0148752970349026,0.0039592840906484,0.0,0,0,0,0,0,0.0,0.0194229955213569,0,0,0,6,0.35408370561890334,0.0,1.353299935257278,0.216
37,0.9637494421309828,5.247711622584742,-0.8407709259528166,0.8434186085714768,0.7475218791313658,0.1084466488831709,1.6769965897390031,0.4456189534011656,0.707146628671738,0.3436202707396958,0.2579675630468347,0.9897394363391964,0.1155969153259371,0.0025755859497675,0.0,0,0,0,0,0,0.0,0.0269825146213757,0,0,0,6,0.3545283832130221,0.0,1.353299935257278,0.216
38,0.7639920470887439,3.2742956200859483,-0.9600741551584296,0.3043415301628491,0.757376392610446,0.4607004730067593,4.808166065497359,-1.0178336570204178,0.6849288487479599,0.7995815444838607,1.7749246815282609,0.5966539917803759,0.0219978030398182,0.0021897006572712,0.0,0,0,0,0,0,0.0,0.00151823945563,0,0,0,6,0.3530304846738606,0.0,1.3530304846738606,0.216
39,0.9121553424077364,3.6799572137370022,-0.6466432605576341,0.0309569073594965,0.6646709648822037,0.9494014975665148,3.6096900359719015,-0.627434908490591,0.32976213143304,0.4906719119581795,1.967931431525743,0.8610930235190464,0.0992602490523514,0.0021785744961795,0.0,0,0,0,0,0,0.0,0.260616466358175,0,0,0,6,0.3682715568445985,0.0,1.3530304846738606,0.216
40,0.387205883659379,3.1072587114433423,-0.8742558798573856,0.2907453201715785,0.8100822671084135,0.8928757952271612,2.3261868075887846,-0.0562412721969223,0.9035077025669432,0.7134174329904619,0.9155184059341686,1.916237581107776,0.0150639854471449,0.0018558509031943,0.0,0,0,0,0,0,0.0806201550387596,0.0177344552077938,0,0,0,6,0.35872674177920905,0.0,1.3530304846738606,0.216
41,0.8854579082556996,2.906203497730909,-0.9631526979407248,0.8360568983408015,0.8976235874724962,0.6719564079640662,5.060405306184659,-1.5110467515341186,0.620623487722725,0.8070205346352243,0.5717135511803313,0.3107432861866219,0.1170487533962433,0.0033722925163002,0.0,0,0,0,0,0,0.0,0.0152485020598268,0,0,0,6,0.35383814717998985,0.0,1.3530304846738606,0.216
42,0.8904578386460342,4.915586233534879,-0.4454211437966029,0.5776705393475392,0.2279174946289676,0.331314234773714,4.314030535674352,0.8205386208856393,0.8796184358823785,0.6588990649011287,1.5988526201275333,0.3791137565140148,0.0147294028646855,0.0029921729743951,0.0,0,0,0,0,0,0.090032154340836,0.0016198658090883,0,0,0,6,0.35833247177352495,0.0,1.3530304846738606,0.216
