# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 6
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.514505646122407,0.5047606057842761,-1.1730314993979098,0.3824045006029091,0.6548643141825712,0.3018119964938326,0.5338432047621512,-0.2051678926286242,0.5060061131197566,0.8787060367260187,0.3196024840650531,0.3200600958560158,0.1278662801752339,0.8122354737373421,0.0147147727781475,0.0013382763758278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354156201348307,0.0,0.0,0.0,6.0,0.3550244482432254,0.0,1.3550244482432254,0.215
2,0.7654285396485786,5.407553480261953,0.3515941220444623,0.080250590523466,0.459583653688564,0.7856378522148371,5.991097540979365,-0.3073189731110124,0.2910206463733291,0.6872482900064413,0.9421152990503964,0.5457395630463187,1.2806675142155726,0.2516923856193596,0.1170794071105694,0.0016557071642862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1910922986576347,0.0,0.0,0.0,6.0,0.36418189992103733,0.0,1.3550244482432254,0.215
3,0.4238792422218644,3.849957353257533,-0.608807102995595,0.2520768360974862,0.0150752748791658,0.2102265388116272,2.9288706821256576,-0.9375707879656954,0.934525060575419,0.1887250221469477,0.8979033741261548,0.9584179688557656,1.646705106831951,1.1079433934390892,0.0156225495007031,0.0026860739475417,0.0,0.0,0.0,0.0,0.0,0.0,0.4854517611026033,0.0046319608320351,0.0,0.0,0.0,6.0,0.38176963070203757,0.0,1.3550244482432254,0.215
4,0.5467078262764856,2.3111104926331563,1.0309346311332312,0.276350459432639,0.125658341666624,0.5627810794926762,1.6797405106015684,0.864047710247851,0.179406345539539,0.7832566713374955,0.6079963208342927,0.0417488761535532,1.1225502643832026,1.336275469653884,0.1078427810596485,0.0036899996233453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050285905701248,0.0,0.0,0.0,6.0,0.3532369759158897,0.0,1.3532369759158898,0.216
5,0.0423744362598492,2.015987642948986,-0.911411985343024,0.574320151585025,0.9583870531915312,0.2167977817538251,2.067939744653444,-0.7347656522185645,0.271062770458006,0.6870935869883601,0.8932254890164316,0.584251501014509,0.8013536729501187,0.8515023967315545,0.0960975171748444,0.0038901049826521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305208514728452,0.0,0.0,0.0,6.0,0.35473652067487327,0.0,1.3532369759158898,0.216
6,0.8301449879373626,5.754706992122975,0.8716091021504271,0.0858496575056974,0.9496794807749228,0.4771257010104434,5.563699245010039,-1.3039011798822115,0.9382320761379538,0.3148569248390063,0.4210619818089118,0.6853384882919547,0.1816284939182177,0.416030089571745,0.0158205068994233,0.0038203581508684,0.0,0.0,0.0,0.0,0.0,0.0,0.5390279823269514,0.002614618220667,0.0,0.0,0.0,6.0,0.3848025059145658,0.0,1.3532369759158898,0.216
7,0.7244061088576461,1.9200613442194507,0.5590859590556128,0.5064934418609347,0.8293857531324988,0.6832980592985735,5.718334591273743,-1.19399489555954,0.839733132975359,0.9482698557051432,0.573620931912805,0.0041450273775235,0.0670245682422792,0.8249320283835937,0.0973112043403044,0.0027737782712111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059594040380864,0.0,0.0,0.0,6.0,0.35644670825769786,0.0,1.3532369759158898,0.216
8,0.2816849838650638,3.195436309437346,-0.2091874406593958,0.6645369991169628,0.9365293268329152,0.4486822589483185,5.530997280967682,0.9814154645288702,0.1909781223748219,0.66081642620257,0.84697063325129,0.6526587408347162,1.665816241068693,0.917483369307657,0.1011779250595189,0.0036915628437766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131972328175036,0.0,0.0,0.0,6.0,0.35371748428338257,0.0,1.3532369759158898,0.216
9,0.2391995650077272,2.447306728594913,-0.2446801135745484,0.1640605093753976,0.0249997969618417,0.0526113510734538,4.262302552087058,-0.773222741947013,0.1520549768911198,0.1975830335383259,0.8182832997280957,0.8917614905966481,0.9086385411300202,1.481684834212686,0.0513039395643655,0.002599260118271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251772190166442,0.0,0.0,0.0,6.0,0.3544221893539202,0.0,1.3532369759158898,0.216
10,0.9109521963541704,2.905696186496262,1.3914230141140744,0.0404922821045443,0.1074549695996979,0.7557195877070145,0.2624963033932683,-0.152168836903761,0.8160858319603275,0.4191977391510995,0.1899591224553356,0.8434105854744222,0.2144926372838342,0.5760371768700818,0.0160367367079939,0.00333889678074,0.0,0.0,0.0,0.0,0.0,0.0,0.5341426403641881,0.0030470177462644,0.0,0.0,0.0,6.0,0.3845405681241443,0.0,1.3532369759158898,0.216
