# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 4
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.9551007223993055,1.6304439617621718,0.0686099726042259,0.2331742651138812,0.0244877866493365,0.7162117788641209,2.2961854419680976,-0.0891024022559259,0.0146290765051374,0.1853322928750753,0.5557986444880347,0.67709290625496,1.2890579051846207,1.895102733888907,0.062732099461228,0.0027279831876096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333
2,0.5332107675499473,4.770274663169611,0.2079520008670028,0.0746297648791055,0.0738130825704703,0.9560174218029904,3.099337551768375,0.5160696110697711,0.3646293530820947,0.3575153197678766,0.684990170705202,0.3107821941195713,0.2026154083770093,0.6612435172676567,0.0281129237692198,0.0036162202416241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085455036070157,0.0,0.0,0.0,6.0,0.35344385315335386,0.0,1.0,0.333
3,0.3540417161703851,5.703264288053963,1.550340948885533,0.2919447955053866,0.1545734025176138,0.8528944229107107,0.0916902999710068,-1.176568539050353,0.1960459278901389,0.0230484100197424,0.6355676318258011,0.0165035546858186,0.5468627681190796,1.1137752629745243,0.0475766237821784,0.0040007840961581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027937032210052,0.0,0.0,0.0,6.0,0.35458453130647366,0.0,1.0,0.333
4,0.2866870363919519,3.530284757654489,1.123098120229756,0.433168653808834,0.0777687679258447,0.2872782802423179,1.792661455497803,0.6190553496284403,0.9550659376731658,0.5501474275880516,0.2536125257669455,0.7031298800517052,0.2954540233455605,0.1232581878532366,0.0147044416664039,0.0037809731665744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354755728489345,0.0,0.0,0.0,6.0,0.3550279748734667,0.0,1.0,0.333
5,0.9310330414558972,3.0789708970474274,-1.268742042333464,0.1394202446960006,0.9330713506024702,0.9379194248891852,4.594408809941189,0.3391714874180309,0.875448059225078,0.785994458351705,0.7246621644892864,0.5493668726470775,1.4473669889825922,0.7125950405753783,0.0156595899758071,0.0036745880490204,0.0,0.0,0.0,0.0,0.0,0.0,0.5113960113960114,0.0014893096773891,0.0,0.0,0.0,6.0,0.3831109012396118,0.0,1.0,0.333
6,0.842919424345656,3.0769240322764824,0.0628312817072904,0.8691983543293487,0.2151445473574639,0.4193317471647858,4.28865206475518,0.3722344502134991,0.6759230599713343,0.9636525880664828,0.2600454358664434,0.2866356657098132,1.689631164416991,0.9434342613801596,0.0262149632007573,0.0040636348968791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193512928912467,0.0,0.0,0.0,6.0,0.35407948781713217,0.0,1.0,0.333
7,0.7325934485899678,5.621259854933762,0.0462881347789423,0.6035635103602064,0.0650678123828073,0.5400747296428063,0.8117045010398817,0.3599097964685391,0.3636503470448379,0.7677580343307457,0.0485341364195525,0.109818118117844,1.3680464302472553,1.029307394167313,0.1131152278340456,0.0039481361112974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151584575569563,0.0,0.0,0.0,6.0,0.35383285044452684,0.0,1.0,0.333
8,0.818082195684661,3.927005299502221,0.0512566853191955,0.4402045343766081,0.871278927299965,0.5906663695372966,4.991615085496421,1.45653433555182,0.1748863883557404,0.2524421037050516,0.6373207477930639,0.1813849719897248,0.2968662625669149,1.8904170636487312,0.0497656489268176,0.0037089176574765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141999162231203,0.0,0.0,0.0,6.0,0.35377646566018356,0.0,1.0,0.333
9,0.3591619091810152,4.229204114319366,-1.0338501382524636,0.1656312318601138,0.3143248846357879,0.873327694548345,1.3639799548787517,-0.0179649324917796,0.9390301396731968,0.0400064304488164,0.6031347920834637,0.6887244431124929,0.4272485147255063,1.9432643014831508,0.0155252268541178,0.0039022978644963,0.0,0.0,0.0,0.0,0.0,0.0,0.4152046783625731,0.0108144590636815,0.0,0.0,0.0,6.0,0.3780011257309561,0.0,1.0,0.333
10,0.1184730289584873,6.132381221319835,1.096799854831616,0.6366457718486639,0.0723699026927237,0.4382065618165989,5.618995545832298,0.3641809753945713,0.3927156445245666,0.3728926329408659,0.1760742081909413,0.003045982464733,1.0772108382936705,1.3339419087779842,0.0986269648176473,0.0011366901963604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780374233893253,0.0,0.0,0.0,6.0,0.35753161314054854,0.0,1.0,0.333
11,0.7698851718417816,0.5712419496448853,-0.2634940009339959,0.6157777728371819,0.5070907005472876,0.0547077928624585,1.3063512020446653,-1.0255776736850126,0.5116116991987627,0.205677139693134,0.7495131196401854,0.0853209808898696,0.7897046968293351,1.7652385765320409,0.1144924929086496,0.0024847525436141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091617088519371,0.0,0.0,0.0,6.0,0.35348010052070217,0.0,1.0,0.333
12,0.7472542645175003,1.029107932515189,-1.487109579881399,0.3435838455419062,0.255615648952297,0.839276462125182,5.946251631207808,-0.7468062097335635,0.8032256179365458,0.3144855201961365,0.4254225276254867,0.0004390035556456,1.2839593701615704,0.1245325393793985,0.0151739902009473,0.0020887437644771,0.0,0.0,0.0,0.0,0.0,0.0,0.2982456140350877,0.008996860215698,0.0,0.0,0.0,6.0,0.3710142631912227,0.0,1.0,0.333
13,0.5224983753257326,2.783102218582884,1.5199523564830413,0.3590190603194612,0.100313540316871,0.9743704423439228,2.8934215701039387,-0.0528370230722636,0.5270015553888021,0.253670627367573,0.6488742579496097,0.7184430914499825,1.2136537685647937,1.1758838336137023,0.0648809815326715,0.0021341011272464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464015387109756,0.0,0.0,0.0,6.0,0.35567067874770447,0.0,1.0,0.333
14,0.6490077340637271,2.360921459430425,-0.1545420777138879,0.073982446776206,0.4796878195669036,0.6061442130381878,6.173304132833644,-1.503346680511784,0.516746763881536,0.4867671135312355,0.6251411947802342,0.8531734331218442,0.996065818225351,1.1451623348488145,0.0152404958275951,0.0024276195208158,0.0,0.0,0.0,0.0,0.0,0.0,0.2042360060514372,0.0145168516585771,0.0,0.0,0.0,6.0,0.36580899163000086,0.0,1.0,0.333
15,0.6189299266440936,2.74428354818566,-0.751085194279709,0.4124722116627568,0.4190340345523003,0.9024218558761408,6.155110504326965,0.3882029580933774,0.0831841225708611,0.732998717595995,0.678685402478984,0.8260228670252195,0.6949026734221113,0.1177601883162462,0.0639672293896636,0.0032449942003974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546690014864029,0.0,0.0,0.0,6.0,0.35615700008743545,0.0,1.0,0.333
16,0.4212896435392264,4.094594203842836,-1.3476318421992746,0.3650113111784429,0.020973911560094,0.5740997526027078,5.922435617213137,1.356670242711,0.7134477813710675,0.5308018021900749,0.7793451413202147,0.2334557284935156,0.5792960626315204,0.68398841126902,0.0146413820827776,0.0040725460025239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157203752350117,0.0,0.0,0.0,6.0,0.35386590442558896,0.0,1.0,0.333
17,0.0159712775315606,3.4135937248888384,-1.4643666512841322,0.6574846358352725,0.5349026016644526,0.6665583961002601,2.7730254291746497,-0.7148019937555126,0.949668939947844,0.7282694401932469,0.0063239372654827,0.0993277648941745,1.2633844902499591,0.5760736539954163,0.0149414919356496,0.0014806809707005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162870955612828,0.0,0.0,0.0,6.0,0.35389924091536956,0.0,1.0,0.333
18,0.5716413716147491,5.301167388206742,-0.0385233427630504,0.8101444221261449,0.51024362929494,0.9267206932402512,4.190430775087802,-1.1035571806372344,0.3645531753257558,0.8657749159440993,0.3502852108555156,0.1890257594561548,0.945242618331546,0.7855623496442599,0.1011734532026606,0.0011992871899243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308998268097749,0.0,0.0,0.0,6.0,0.35475881334175147,0.0,1.0,0.333
19,0.9613037970526184,5.093548419005969,1.4557580162649182,0.6933444907173139,0.8017140895687547,0.7513834523770657,5.913090072207777,-0.5012328619506103,0.3244215884419068,0.011921328044363,0.0678081595833963,0.961674586087924,0.9498541446942386,0.2432752713268375,0.0932865579225304,0.0041826884807295,0.0,0.0,0.0,0.0,0.0,0.0,0.0773109243697479,0.0185499184108012,0.0,0.0,0.0,6.0,0.3585800495753264,0.0,1.0,0.333
20,0.4922864228087764,0.9689548701749808,1.1278346157253196,0.1955968586162616,0.4601533534763634,0.5459767157099732,2.3627467531569035,-1.1468992996618892,0.2054517654882041,0.5274976461263223,0.085218042916351,0.8763615646232619,1.6415115431372027,0.188560913799678,0.1093798758580365,0.002454601403453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210076993883914,0.0,0.0,0.0,6.0,0.3541769234934348,0.0,1.0,0.333
21,0.233603246568303,2.289880570823396,1.3680736210043745,0.6207865207217469,0.0096071420207807,0.924387830871735,2.0641043912714148,-1.129914101294407,0.2553670415982635,0.5601129868990578,0.7614477553197373,0.5424817625297162,0.9679263383150516,1.5116299744573136,0.0835636539661231,0.0041989371330254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155395082589126,0.0,0.0,0.0,6.0,0.35385526519170074,0.0,1.0,0.333
22,0.1817942853775701,2.5388317665238014,-1.5496259025453634,0.4229971307970622,0.5463268409876042,0.9776114427631188,4.520941355767961,-0.3586475208173521,0.371057886335405,0.4163141007746561,0.2309643331165229,0.1714156762025014,0.3540357070744306,1.5799370115434686,0.0255911865623624,0.0022638497740726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0284527651228712,0.0,0.0,0.0,6.0,0.3546148685366395,0.0,1.0,0.333
23,0.8889531858702938,5.93912645700338,-0.3400387983013728,0.8394516815615776,0.3456166992169559,0.1405128171513996,4.629788831200183,-0.1138499007483968,0.0343927898690381,0.478239078433562,0.2502153865627375,0.4274111642573687,0.6651038682975285,1.4289647083699666,0.052346350459335,0.0016590998577072,0.0,0.0,0.0,0.0,0.0,0.0,0.2186177715091678,0.0185567199470008,0.0,0.0,0.0,6.0,0.3668926171444805,0.0,1.0,0.333
24,0.9670298390136768,3.4383616276357367,1.4849817127324738,0.7148159936743647,0.6977288245972708,0.2160894955803763,6.134113310024843,-1.5512234028141674,0.2529823623834439,0.4347915324044458,0.7793829217937525,0.197685074600253,1.7259864711984445,1.9668013543506253,0.1149119978628083,0.0020146389164729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017407352706635,0.0,0.0,0.0,6.0,0.35396513839450794,0.0,1.0,0.333
25,0.883060566780988,5.893653246368916,-1.2141087167001003,0.2209288570191312,0.9906678130699812,0.9196502143793288,3.947055708910771,-0.0817942407209466,0.7898524538743823,0.4877699463584429,0.9756697990582976,0.7682621930763651,1.274102147789723,0.2241576273492773,0.0150136668792909,0.0041481200942119,0.0,0.0,0.0,0.0,0.0,0.0,0.3682588597842835,0.0040102816715037,0.0,0.0,0.0,6.0,0.3748393612621051,0.0,1.0,0.333
26,0.951487294970768,1.959153295779915,-0.925721435512961,0.0205723034381484,0.6991938349623594,0.0725600359590652,6.2660012440210044,-0.6280414144172092,0.9626745455076038,0.7237166035429918,0.4124354736725274,0.321541972207968,1.341992863189774,1.861122850797392,0.0165622273960473,0.0019363192778577,0.0,0.0,0.0,0.0,0.0,0.0,0.5817655571635311,0.0131069308667357,0.0,0.0,0.0,6.0,0.38793367576648624,0.0,1.0,0.333
27,0.9253483298230868,3.931008821615855,0.6855167522986663,0.0987524272274337,0.3046986555992171,0.1107781568057487,3.7549881862461993,-0.1512064551260439,0.1941494567547531,0.7021843067288258,0.8311949503434515,0.1666961541276076,1.721742782707798,0.5885198570211989,0.1181693428441011,0.0028475817089079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149778583663349,0.0,0.0,0.0,6.0,0.36175168139196173,0.0,1.0,0.333
28,0.0297739967327391,3.378981863384752,1.4006108953148386,0.4451251930602681,0.6241532443303243,0.6118123486017291,5.864594274914298,0.736763334058808,0.8248209282060244,0.3358494099024567,0.9074646464280812,0.1852092341733128,0.8159645377879017,1.4749039468293526,0.0304172942050412,0.0030393590113337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405870050382044,0.0,0.0,0.0,6.0,0.3553286473551885,0.0,1.0,0.333
29,0.2858567755901656,0.9762288250362422,1.2266594774269302,0.7823398472615478,0.3582180464142495,0.5776705393475392,1.4320478535019114,-0.5299419608000726,0.6865992844019503,0.7611855550235124,0.8796184358823785,0.6588990649011287,1.5988526201275333,0.3791137565140148,0.0289583644083476,0.003095064600196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423193413880656,0.0,0.0,0.0,6.0,0.3554305494934156,0.0,1.0,0.333
30,0.7203947755349259,0.7380710558360397,-1.1111448548853295,0.8624711223109971,0.5733727047159701,0.5629786381710794,4.388352624697952,1.0848590963290956,0.9467695305002948,0.0646222981058078,0.040197842538693,0.0775591689820112,1.9559923519321385,1.0681802146466648,0.0148354195611918,0.0037912497093943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394625951562849,0.0,0.0,0.0,6.0,0.3552625055974285,0.0,1.0,0.333
31,0.0428985308835736,5.269774727563472,-0.3021889751713824,0.5673689644963138,0.6361340147641433,0.1328420064660895,0.5196672513344525,-1.079035877226666,0.9862247233300526,0.1045152419832694,0.4226559214656044,0.8750623471340131,1.1685513054175751,0.0350673427435779,0.0152698355726097,0.0038290257451129,0.0,0.0,0.0,0.0,0.0,0.0,0.2945619335347432,0.013825100761336,0.0,0.0,0.0,6.0,0.37108159025271054,0.0,1.0,0.333
32,0.1078842256952691,3.252177490271667,0.4759556510730047,0.8341173423255026,0.5714453228955102,0.3339025531878522,4.403301692521647,-0.9811422613988784,0.3327916032795297,0.120931260717003,0.6806890342794437,0.5396516534703896,0.8789483704029242,0.4605323643645338,0.0958346916227193,0.0037591604823163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167464426580678,0.0,0.0,0.0,6.0,0.3539262613328275,0.0,1.0,0.333
33,0.7559895983868368,5.165290125578192,-0.0815047839780591,0.9352743066904652,0.6040195173435713,0.9028664120463102,2.069590337816802,1.4458865387181483,0.979897988795528,0.404054818197652,0.1630013631968121,0.974254976669088,0.4821183531757924,1.599451358473899,0.0814012116898018,0.0036796862259512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3556453699190841,0.0,0.0,0.0,6.0,0.3738614923481814,0.0,1.0,0.333
34,0.1043402611211181,1.5998931124164857,-0.8608622030400069,0.4496963408486677,0.335145524245804,0.1650161620623059,4.125028356148995,-1.3833539384110771,0.2491939209226227,0.7708084330336499,0.882289526534127,0.7939972910686758,1.4692850533977164,0.2992855311076492,0.1147721128084336,0.0032394475955044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192088564009234,0.0,0.0,0.0,6.0,0.3540711092000543,0.0,1.0,0.333
35,0.8525749277335588,2.247276327222923,-0.0700285473209967,0.6020821784621577,0.6911956485076903,0.3054066164432911,0.3072356521188539,0.625189700949091,0.759120061785379,0.8788018683446935,0.6075838266440134,0.7978655385795237,0.3642890296103258,0.6862343833750679,0.1113642039353386,0.0016122996285398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158715977107068,0.0,0.0,0.0,6.0,0.35387479986533565,0.0,1.0,0.333
36,0.8887025810364118,2.413670953302534,-1.0438563383300927,0.3371798306561562,0.594148131874365,0.0377451800361638,4.042026649106708,0.3459094583538853,0.2287939221170233,0.4260177602253441,0.1935149634645531,0.0213298395015543,1.1678397478933094,0.8907140890547152,0.1127752670678255,0.0021586326888313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099485739086575,0.0,0.0,0.0,6.0,0.35352638670050923,0.0,1.0,0.333
37,0.6118218164552921,0.779206827661435,0.8153360622091399,0.7944233175766422,0.4086267867498979,0.9437975058830456,1.091890646807848,1.3904244540850774,0.4654896748175356,0.7629936412753662,0.7528201954804129,0.9812099191312608,1.9465559882578611,0.0801822492823367,0.0825679412446251,0.0049798093102387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3861984231463046,0.0,0.0,0.0,6.0,0.3756587307733121,0.0,1.0,0.333
38,0.9539559739542828,5.8992448558581865,-0.0572801518000651,0.6598942308802181,0.1798496329178982,0.4370234724154712,5.442018777514798,0.2426317045265871,0.2794536041906068,0.1227892527660159,0.2318552018183547,0.1249925647867239,0.4675608604553996,0.7671600200806443,0.0984171091589024,0.0027160323330791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385397988545836,0.0,0.0,0.0,6.0,0.35520822346203434,0.0,1.0,0.333
39,0.3806398916353248,4.912850794522378,1.169878789097552,0.3094909778314623,0.3264117711378905,0.6731964725205544,1.8149290166090133,-1.314084144484232,0.2880990716215327,0.6970785574378006,0.5026654861648215,0.5800634944716171,1.2524750687938482,1.0702085447600365,0.1172079002411383,0.0031261985150689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312132079481363,0.0,0.0,0.0,6.0,0.354777247526361,0.0,1.0,0.333
40,0.3424043807833187,4.045509013047237,-0.6791530571685461,0.943950183121315,0.2785110954987643,0.8634380323525112,3.435705337881839,-1.2023278876721843,0.3492208771771042,0.3063581888097655,0.9914902991422054,0.4188085541927758,1.2642311025259998,0.6965873073684947,0.1110464325395085,0.0019511378845614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0365703156240973,0.0,0.0,0.0,6.0,0.3550923715072999,0.0,1.0,0.333
41,0.6718524705164678,0.7660056843669384,0.1225883325634087,0.7094779588302756,0.0461357661155724,0.4632051998853415,2.325302831691054,-1.3440121307820974,0.5811681878389622,0.0772555698468315,0.6846575726665048,0.50316881560366,1.7282856796928128,0.9563882153100848,0.0474887539564746,0.003810795385636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472204997987409,0.0,0.0,0.0,6.0,0.35571885292933775,0.0,1.0,0.333
42,0.8436918652635869,2.491061346033233,1.2952777814549008,0.2717934175915394,0.6372521132989128,0.7374816687081716,1.063577174258382,-0.9987908201496808,0.7646564783003418,0.0894156559204032,0.4783505279285761,0.0828235231105268,1.9274988842619656,1.6703984893103048,0.0152619994644696,0.0034752606779027,0.0,0.0,0.0,0.0,0.0,0.0,0.2208,0.0188933276373536,0.0,0.0,0.0,6.0,0.36704078397866785,0.0,1.0,0.333
43,0.5745000122544897,1.886722836608611,-0.5348180372527462,0.4906719119581795,0.9839657157628716,0.4305465117595232,2.4328863190620984,-0.0171669710732254,0.2217157103870858,0.2907453201715785,0.8100822671084135,0.8928757952271612,0.7404482579658214,0.964195694096332,0.1147151507852365,0.0042827449698462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009945328272819,0.0,0.0,0.0,6.0,0.35299967840160484,0.0,1.0,0.333
44,0.8905300389327085,5.533979323122588,-0.7708448541010429,0.5253673946592459,0.4876196102327256,0.036349413006057,0.2139747734823209,-1.0785240072361435,0.40024529803546,0.1710991092325334,0.0447188241173676,0.4226898601812758,1.539913188568105,0.0644497369093661,0.098433482568631,0.001203878969679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700831123466615,0.0,0.0,0.0,6.0,0.35706371249098007,0.0,1.0,0.333
45,0.358102798938733,4.279309532599995,-1.3275392078447936,0.1966681161544238,0.0695953149884396,0.4709473700409176,3.4263683301004577,1.140389202563163,0.0318913947183746,0.1381387720307135,0.2772974953388198,0.4140863318243903,0.6085324946612722,1.9810523859577132,0.0713797332327005,0.0032113735617253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442446215480771,0.0,0.0,0.0,6.0,0.35554380126753393,0.0,1.0,0.333
46,0.3755649191385077,3.828115773034217,-1.1898451183837522,0.3887896685110287,0.2960708604955843,0.6748280295121282,0.9837750990935252,1.4861194647888407,0.0411532296448111,0.1029207794356731,0.1652610486876996,0.989819256865734,0.5166175603161929,1.3739270536974737,0.0719717178084173,0.0033298698595216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644315495452418,0.0,0.0,0.0,6.0,0.3567312676203084,0.0,1.0,0.333
47,0.1361742512855703,5.727161859265702,1.3123731400673564,0.5847623337664664,0.7223078056103569,0.5996112460546232,4.479573812565038,1.502691108804214,0.4348077519425755,0.0772074722119594,0.0779094723056941,0.6541368688702399,0.1177703489370143,0.2160220577321641,0.1105512659053153,0.0038644441536773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037503381026373,0.0,0.0,0.0,6.0,0.3551472577074337,0.0,1.0,0.333
48,0.4076216772916576,4.910504874777638,-0.4582153057489988,0.925808597279259,0.7204521214246163,0.5519264407313746,1.1370355988290863,-0.2840270260413748,0.7628817898433234,0.9907968185170573,0.0736523741206266,0.1347526070017772,1.480089460003852,1.6675627398427826,0.0294545600034731,0.0041988777419092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143115992459227,0.0,0.0,0.0,6.0,0.3537830352497601,0.0,1.0,0.333
49,0.8678422546535876,1.941099374183537,0.5318498407602119,0.7709515175815349,0.6938839928455391,0.9702641274765422,3.200025779308326,1.3701778177992878,0.046142740746455,0.4572206166619923,0.5373025884833139,0.5908172104470678,0.4527954044423139,1.620040484930816,0.0541644119714264,0.0030865173788639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053663291382949,0.0,0.0,0.0,6.0,0.3532568428904879,0.0,1.0,0.333
50,0.5610325638154504,3.592880513382584,-1.0948788142695447,0.3619821182810956,0.4357347412439997,0.0577250991689825,4.547345477865286,-0.5441088641595859,0.4768528658311489,0.9480578053216592,0.8679683291284062,0.273096176638097,0.8005434055764504,1.1424684077703335,0.0164663087523212,0.003776348411903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144015050302088,0.0,0.0,0.0,6.0,0.3537883238253064,0.0,1.0,0.333
