# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 8
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.8734294027918162,6.0855204620424574,1.1598588552815126,3.335464681414798,1.4622752109113848,0.0113988042774298,2.7047153542943354,-0.3067722499396494,3.2840618154773846,3.005824302460912,0.0346235411858763,0.1611188073949797,0.0,0.0,1.0,0.0,0.6882719502221403,0.236256387596615,0.9085365853658536,0.0199718562683095,0,0,0,6,0.5207668693795834,0.0,1.5207668693795835,0.16
2,0.5553564738223304,3.4141950415501183,0.819627623668242,4.475981457080912,3.89357744135938,0.4260917704761922,1.816311968715776,1.4886601446203414,2.0971641786705346,1.37476761053845,0.0255854019495049,0.1696737920252321,0.0,0.0,1.0,0.4043396809721494,0.2571836483060005,0.3724571935967824,0.9898876404494382,0.0,0,0,0,6,0.5308157743131983,0.0,1.5207668693795835,0.16
3,0.0658083877872114,6.175557776964104,-1.1691257583501309,2.0240074668506054,0.4457470397839712,0.2247699389680454,2.4732811139665447,1.2445262370892962,2.1705993246995736,6.187363195604182,0.0281180086151888,0.0864441952513358,0.0,0.0,0.4502696001981241,0.0,0.4533113736864375,0.1043628289140607,0.8592814371257484,0.0029404766925761,0,0,0,6,0.46295092450687925,0.0,1.4629509245068792,0.179
4,0.0287320489632953,2.209700367691746,-0.373978679152344,4.801359709731023,5.898678954436939,0.3196897964670276,2.717326426617527,-0.7221084496125825,5.033182575195722,4.010172689104636,0.0288773043078191,0.1411712802765515,0.0,0.0,1.0,0.0,0.4261796405061914,0.2662153661377672,0.9684300341296928,0.0012105392601924,0,0,0,6,0.5095315047078732,0.0,1.4629509245068792,0.179
5,0.0686901334581572,3.7928101046825136,0.92857486134852,0.2011131781644723,2.8616630640429404,0.7901725413382856,6.211535117341081,0.2637823930246576,0.2444931768148354,2.804957853304877,0.0207740251983559,0.173500835118651,0.0,0.0,1.0,0.3347346443419718,0.6721726511732425,0.0683847213981961,0.9591836734693876,0.012660395183302,0,0,0,6,0.5321844756215353,0.0,1.4629509245068792,0.179
6,0.1881725152933142,3.939906827104888,-0.8943555097841969,0.9485731622569018,3.3686940302570885,0.1003867942245493,4.594003917041365,1.381204475651511,5.927042956614512,2.3545514687621347,0.0165518557491915,0.1054554413107271,0.0,0.0,1.0,0.0,0.0519235486483306,0.2110888065932486,0.906687402799378,0.0197685200251273,0,0,0,6,0.48173342812153436,0.0,1.4629509245068792,0.179
7,0.5957502458740258,4.159360051369827,0.0332394804953095,2.958705350244499,0.055746214429721,0.0678964035653691,2.7320309375030085,-0.2152191059503694,1.1679416417022157,3.3282366630363165,0.0148699529242349,0.1006060691914776,0.0,0.0,1.0,0.0434823466740111,0.1217611422861066,0.0216836171373216,0.7174603174603175,0.0,0,0,0,6,0.46496396609163276,0.0,1.4629509245068792,0.179
8,0.5990862529401394,4.529702016677704,-0.6082253544867291,2.540891642562866,5.169694415475714,0.5871303512352972,4.439168081619164,0.0332451084352192,5.215431232405039,4.5281534929374185,0.0339383520361862,0.1531064972001279,0.0,0.0,1.0,0.0,0.4101135726229683,0.4244999951606747,0.9926624737945492,0.0,0,0,0,6,0.5192515318575408,0.0,1.4629509245068792,0.179
9,0.8662616828816474,1.278061291722134,-0.6329214311617382,2.989564840528056,3.1014085288979243,0.6076761307177876,5.145523985137782,0.0870970071093062,5.901193627907488,4.545152044505432,0.0169600626028723,0.155752924427648,0.0,0.0,1.0,0.0,0.6284048245800495,0.2199659562362592,0.7506925207756233,0.0414300459402446,0,0,0,6,0.5082643145607163,0.0,1.4629509245068792,0.179
10,0.1787570156678676,3.8938496320411633,0.19566902149458,4.796612658121212,5.068308401502,0.2986252025528,0.8694967559768946,0.4253650924956995,0.0522030561612727,4.954814780980852,0.0212513684055443,0.1790857111662744,0.0,0.0,1.0,0.5048536830436461,0.2231741040590442,0.4142449629282316,0.987034035656402,0.0,0,0,0,6,0.5370180462169013,0.0,1.4629509245068792,0.179
11,0.5020773926354885,6.26508132368085,1.520658541827374,1.4267770901225556,5.34043915745023,0.8128175356381716,1.483676005689039,0.4927691567675905,6.139746479529983,4.59658054340169,0.0216481032345072,0.1350458823232406,0.0,0.0,1.0,0.0,0.2041405864998876,0.4099120547869679,0.9714285714285714,0.0042557795291314,0,0,0,6,0.5052786466026211,0.0,1.4629509245068792,0.179
12,0.0956283613008864,3.145400929553713,-0.11824930074665,0.0046739952209758,6.213686620398672,0.877619941175095,1.364777924558696,0.331053183977366,2.965368912628906,2.2563478571063444,0.016922737594419,0.0996309181866831,0.0,0.0,1.0,0.0422813317738099,0.0,0.1404118199710139,0.7534246575342466,0.2021260195109445,0,0,0,6,0.4787202252229421,0.0,1.4629509245068792,0.179
13,0.5292924523083301,3.5488882702035327,1.0478750919366693,0.3946677449328156,3.809913857386813,0.5036127449406888,1.0071863915216197,-1.113865879864658,4.00767233257275,5.547462888736749,0.0235377541021841,0.1409772800007352,0.0,0.0,0.9002871150586284,0.0,0.4743105343972336,0.3091662955873011,0.967895362663496,0.0067973369455394,0,0,0,6,0.5093209790971881,0.0,1.4629509245068792,0.179
14,0.0328658108505713,2.689340922455561,1.1871861028007844,2.993982280589299,2.309513800880562,0.2406502518590784,0.3030491936136787,-1.0204936600784458,3.498323217927764,3.3306253181645222,0.0152672831008177,0.1006925080813344,0.0,0.0,1.0,0.0,0.0,0.2062094926779056,0.8834154351395731,0.0255621884808483,0,0,0,6,0.4773639480175486,0.0,1.4629509245068792,0.179
15,0.5442215506169995,1.8790038361802237,1.148013451908522,5.321522078378552,2.926081701160969,0.7513581967858021,4.923319738264416,-0.4143859716450948,1.1140910686740786,1.5888322331592657,0.0207582501578943,0.1215526089743578,0.0,0.0,1.0,0.0332877016072438,0.1606999766791354,0.2610939035878694,0.9192771084337348,0.0044037916682738,0,0,0,6,0.492868381292721,0.0,1.4629509245068792,0.179
16,0.2370910595460515,2.4623524361620084,-1.5481567236127975,1.7648892618712089,3.374511067719957,0.4230593036779791,3.3415633483673868,0.7542252697275407,5.850999166813656,2.048299890240565,0.0195024546687622,0.130282931940521,0.0,0.0,1.0,0.0,0.3117650334065565,0.2478096753752773,0.9112271540469974,0.0084019005602591,0,0,0,6,0.49877669196406416,0.0,1.4629509245068792,0.179
17,0.2705735220119151,2.9922030866258926,0.3443694807742736,1.1765291770368205,0.1759000691131366,0.2039935500083114,1.5400373766766202,-0.2000234374860363,3.9642453440724217,1.8939004383437288,0.0221383313329728,0.135973777369378,0.0,0.0,1.0,0.0,0.3873260265769825,0.2411231287401235,0.928950159066808,0.006828778119143,0,0,0,6,0.5037781230884152,0.0,1.4629509245068792,0.179
18,0.975506713245736,5.473586458851618,0.3792908628846123,2.123007100388731,1.0664551264695543,0.6597301512508899,4.495299083272276,-1.363134800523274,4.870198784291318,5.583419489536798,0.0267607644405046,0.1443163864633759,0.0,0.0,1.0,0.0,0.3744328315788071,0.3554668243865036,0.9761904761904762,0.0,0,0,0,6,0.5121229489503404,0.0,1.4629509245068792,0.179
19,0.6322237729028609,4.4192942190303,1.141793701153155,5.961008131168586,2.210904764043222,0.0592018048039646,1.953788461647189,-1.0340521576456283,2.3502175472204767,3.166543383083803,0.0186519758135828,0.1412571106791334,0.0,0.0,1.0,0.0,0.4980887477833559,0.1872613816404741,0.9081885856079404,0.0022251219340851,0,0,0,6,0.5056331668803444,0.0,1.4629509245068792,0.179
20,0.7904919029929327,5.984620280082406,-0.6602973235292586,5.981680970209953,1.156384221900563,0.4400613534000898,1.1466780476803224,-0.7519371626322057,0.1081141273737866,1.5474204677766132,0.0223967327029186,0.1306043367629689,0.0,0.0,1.0,0.1357297913089304,0.0,0.4301086119279364,0.9883333333333332,0.0096230574301263,0,0,0,6,0.5037526349411957,0.0,1.4629509245068792,0.179
21,0.3865118916163949,3.123798996709107,-0.6171926368031665,0.0819393815091786,5.509411841372897,0.236095066614412,1.3753985349680784,-1.5577109688929225,1.633822553802672,1.7278288292586017,0.0189012071161665,0.1566837354919426,0.0,0.0,1.0,0.2641312258506144,0.2299290663639503,0.3803801048208572,0.9868613138686132,0.0093193958237159,0,0,0,6,0.5218012415722207,0.0,1.4629509245068792,0.179
22,0.5734214584020347,3.269811058797939,0.9400580026101276,4.890482793987064,5.843857045208556,0.5257099285645006,5.874509715407836,0.9938898379049554,1.1884631591079,4.382491190397934,0.0276081686030049,0.1364327751319568,0.0,0.0,1.0,0.0,0.3215832192377204,0.3136314856421592,0.9660678642714572,0.0,0,0,0,6,0.5059577981853728,0.0,1.4629509245068792,0.179
23,0.9149716019232044,5.674039535083616,1.1363173154389314,4.069219487195377,6.032125719136436,0.2500167685956758,4.381730050465092,-1.1823955621760038,4.164291125742203,4.458804781571998,0.0259408348816812,0.1449335634776499,0.0,0.0,1.0,0.0,0.4697151268165245,0.2667773804662328,0.9320866141732284,0.0045500143599625,0,0,0,6,0.5101840668127028,0.0,1.4629509245068792,0.179
24,0.6719843840105504,3.12997118577585,-0.2783418447501293,5.445505981436762,2.951518099564801,0.3178217655823331,0.296171433588573,0.4999001767068862,4.747372712647441,3.1659277421573258,0.0189865369279866,0.0419558049260557,0.0,0.0,0.1498345817834436,0.0,0.2777578014478799,0.0316447618817829,0.8061224489795918,0.0,0,0,0,6,0.4273740937701587,0.0,1.4273740937701587,0.191
25,0.7294669256169607,4.0192826820672085,0.0068604062927368,1.1830761700984136,2.2444269656394296,0.7297223574673865,4.715934331334605,-1.4038920201583167,2.690056863433958,3.826902246947275,0.0195063790724086,0.1220075516246416,0.0,0.0,1.0,0.0,0.1265681743841168,0.33521568401923,0.9764359351988218,0.0066507927347993,0,0,0,6,0.4967570933139393,0.0,1.4273740937701587,0.191
26,0.7322808502625183,2.5080440605047194,0.1395619323684112,2.3784649514039056,2.136796110724388,0.3262234938828104,5.156146944736983,-1.327744490675456,0.2284940656299815,4.304410622426275,0.0210443762987798,0.117160542760242,0.0,0.0,1.0,0.0,0.0,0.403968541168087,0.9794628751974724,0.0078161324754118,0,0,0,6,0.49360279699064546,0.0,1.4273740937701587,0.191
27,0.3629938507879655,5.908521101619031,-1.035098264032725,2.5865739671604104,2.5042801337067133,0.5105734567091103,0.9858900842890128,1.5163406250635156,3.9757016790588335,5.841281730562196,0.0168447527802083,0.1301664762337721,0.0,0.0,1.0,0.3802216496243412,0.0154988004536465,0.1632458204691999,0.9721059972105998,0.0035781551951178,0,0,0,6,0.5020382601737003,0.0,1.4273740937701587,0.191
28,0.639705489096841,3.995465790342402,0.3172978026750861,1.5470189759134445,1.8012645075696916,0.1668327487923728,4.445478065958849,1.118841209564677,1.3788195138886858,0.3900808596562025,0.0338632782773208,0.1461796691844654,0.0,0.0,1.0,0.0,0.4464421951839024,0.3058435444542345,0.9732072498029944,0.000754417997195,0,0,0,6,0.5133086710257838,0.0,1.4273740937701587,0.191
29,0.4034584513173724,6.067737617299673,-1.116434835409252,3.4901455357625784,4.879485612271274,0.1949094211027047,2.1912012237752143,-0.8712470974873804,2.933797765889796,5.875644690735983,0.0161030480501779,0.1207813843601462,0.0,0.0,1.0,0.1418421734751039,0.0,0.3048935257283737,0.9588607594936708,0.0206568934377154,0,0,0,6,0.49566196189028616,0.0,1.4273740937701587,0.191
30,0.6312191816977066,0.6945088296519065,-0.4939439677774733,4.421809299518392,6.248806403328873,0.3620015038483704,3.2606918733466386,-0.8676128261047032,2.1832185512674864,0.8351551741079415,0.0196511463274333,0.1160953592045885,0.0,0.0,1.0,0.0,0.2125471645367628,0.1752436181846655,0.8443670150987224,0.0051632752913581,0,0,0,6,0.4845482984183241,0.0,1.4273740937701587,0.191
31,0.184432178582803,1.8781151749661475,-1.4181728732463106,1.7454612789205275,0.522193119643446,0.0291468260979238,6.060902433780965,-0.5453892242865155,4.326009270239444,1.7575034505701532,0.0291672869129839,0.1385274498545528,0.0,0.0,1.0,0.0,0.3213971736362899,0.3389258680172038,0.9770459081836328,0.0060774118403661,0,0,0,6,0.5084380212751466,0.0,1.4273740937701587,0.191
32,0.440279320775556,5.147705235143847,0.9219546015904948,3.3051296741122886,2.2231891614986155,0.3252045129714073,5.548513921492443,-1.2190791136779184,2.4052819173573856,0.2561011685539395,0.0161211986381049,0.103288412594457,0.0,0.0,1.0,0.0,0.0,0.2371408439706015,0.9177679882525698,0.0265170127424769,0,0,0,6,0.48126034382150873,0.0,1.4273740937701587,0.191
33,0.6341751566721079,5.919895391967405,0.2164571351093647,2.282214368628419,1.9660311734846847,0.7030759037343901,0.9268689646516884,0.694615326321427,1.0238588604019634,1.7552855274336705,0.0254447289610497,0.1690205530916571,0.0,0.0,1.0,0.5061534968000959,0.099436334102121,0.4207189416580772,0.9924146649810368,0.0045206169013032,0,0,0,6,0.5307790620260373,0.0,1.4273740937701587,0.191
34,0.9721791107298494,2.080766540804861,1.4486973589100147,5.649856486643452,1.1868912681542227,0.0351579843019598,2.350289149235022,0.6054020600623051,5.972118498671643,2.2484497435776736,0.0254143338613753,0.1621877338655828,0.0,0.0,1.0,0.0,0.5483885085515635,0.3930909562749298,0.9856115107913668,0.0094997641049794,0,0,0,6,0.5256818082189905,0.0,1.4273740937701587,0.191
35,0.3686221125910432,0.8712207972691377,0.8058579952108422,2.942557434260979,3.025832489529116,0.1878544718969979,0.341944566153062,0.586009028746183,3.0349204429703858,5.198399993808352,0.0155540108482902,0.1635222038571834,0.0,0.0,1.0,0.070289004866557,0.6866284553222239,0.1809225286935815,0.6964769647696477,0.0017012556619908,0,0,0,6,0.5080010711361177,0.0,1.4273740937701587,0.191
36,0.0277760664860468,5.231552581966502,1.066315697300932,1.742396120185033,2.076103636909885,0.7258990621128649,4.6377307459651975,0.925699283898112,0.5276767911096717,2.8664978293188983,0.0184096145654269,0.136236968967586,0.0,0.0,1.0,0.212722595140975,0.1953614226301612,0.222714682979772,0.969811320754717,0.0,0,0,0,6,0.5059182365591545,0.0,1.4273740937701587,0.191
37,0.8507787896164795,6.215340073325157,0.7025666482421764,5.078015651672898,0.7058231256929549,0.9798938563528936,2.0446917566160647,-1.0112321090055894,4.211087480688733,0.0414391352583796,0.0203968368873976,0.1161577570946884,0.0,0.0,1.0,0.0455183665330691,0.2240287488537598,0.1102516468575952,0.8931924882629108,0.0060805993360916,0,0,0,6,0.487004226461378,0.0,1.4273740937701587,0.191
38,0.4217771952246644,4.37577520010192,-1.5565049566824882,2.0363815010744952,0.896264648455748,0.1195636875601782,5.901831675632176,-1.33682118319304,2.982152840631044,2.11460186409946,0.0201683728420557,0.1489755626461631,0.0,0.0,1.0,0.0,0.3981836971671378,0.380796111184761,0.956390977443609,0.0121000293179887,0,0,0,6,0.5145571067713821,0.0,1.4273740937701587,0.191
39,0.9328501164099996,3.6608207768220713,0.5645847448126218,2.9049006735864027,4.183593433637905,0.0642716552336138,3.298286114060463,1.1589355315625505,3.323200750740588,2.522423695546207,0.016816433070627,0.1116516370072725,0.0,0.0,1.0,0.0,0.0,0.3385321143818638,0.9661016949152542,0.011787341551025,0,0,0,6,0.4892012441675378,0.0,1.4273740937701587,0.191
40,0.0899660392373208,4.101515695977619,0.5787566652192537,4.388108742789934,1.549046018788098,0.4077741038463766,2.998210083279165,-0.6835577919538954,2.461769331423494,0.3607531575014873,0.0193816026415434,0.1252917608408779,0.0,0.0,1.0,0.0517109765282931,0.1467617278128981,0.3020664887331154,0.9644970414201184,0.0043147394555154,0,0,0,6,0.49819711611470235,0.0,1.4273740937701587,0.191
41,0.499379663975818,2.624333950370774,-0.3064480435517245,1.2132762500305392,3.127811140428607,0.6480150269918294,3.977964494032132,1.113287081298039,0.1186861838606006,1.2638720220131805,0.0464349586567866,0.133262009234774,0.0,0.0,1.0,0.0,0.3637855082766195,0.2134567651683754,0.0,0.0113722402708862,0,0,0,6,0.44638908904211066,0.0,1.4273740937701587,0.191
42,0.5853781443554555,5.837877818928689,1.1531972480576336,2.831327280636057,6.221084215157068,0.1428913132923803,1.966043046263828,-1.5678815738648737,2.3207297555597286,1.462896665310391,0.0187372502703069,0.1434007775173836,0.0,0.0,1.0,0.0,0.488696592045338,0.2209022437687968,0.7325870646766169,0.0067268876503509,0,0,0,6,0.4969948698906531,0.0,1.4273740937701587,0.191
43,0.2598206145087132,6.056822614332075,-0.4828909567836712,0.0303147394491311,4.082658582338841,0.941370260508103,3.1793188118745404,0.5502925231854761,6.150470586714627,2.6900030896293607,0.015672058061335,0.1077269933380307,0.0,0.0,1.0,0.0,0.0,0.291688802132822,0.957983193277311,0.0380385752658193,0,0,0,6,0.4875123865103501,0.0,1.4273740937701587,0.191
44,0.7669540514384632,0.4424963076837785,0.3625571427115985,2.4206980399333697,5.629626038629896,0.3096713044072123,1.7016635560047866,-0.4302656218118543,0.1952413590766954,2.1857007486470703,0.0171331852116731,0.1423600353574482,0.0,0.0,1.0,0.428510105000349,0.0,0.277242655758544,0.9686028257456828,0.0114945165000955,0,0,0,6,0.5109323590002748,0.0,1.4273740937701587,0.191
45,0.2004674376995016,5.12570393746028,-1.253126013541893,0.1978930507575883,3.18094490977131,0.6059615489495798,3.025723756828393,-1.1301311695253562,3.3506070985720644,5.059970463255831,0.0203972926782923,0.1588127411750229,0.0,0.0,1.0,0.0,0.6834684074672183,0.2114138522692081,0.6640181611804767,0.0194884007536638,0,0,0,6,0.5046111071570921,0.0,1.4273740937701587,0.191
46,0.851058482329955,5.595912601426021,0.9037315528491678,5.931464384949992,2.0487354347957907,0.1755227967347422,4.540140473104199,0.3613885297887997,0.115150291070076,5.534403949027761,0.0170917018682952,0.1452723846899711,0.0,0.0,1.0,0.4189476787092295,0.0,0.3224774376982811,0.981967213114754,0.0099746820295288,0,0,0,6,0.5137274712677525,0.0,1.4273740937701587,0.191
47,0.7293673237443449,2.3727870177551598,0.4536407777136788,2.8061303071967254,1.096717186580986,0.4356439806149492,2.59214883199629,-1.5136296178509396,0.0074045115695803,4.71934659632802,0.0234954557327952,0.1189627067407269,0.0,0.0,1.0,0.0,0.0,0.4258598360529769,0.988255033557047,0.0018004055829533,0,0,0,6,0.4950538397172339,0.0,1.4273740937701587,0.191
48,0.7700055021111111,4.334234858005794,-0.9851749977441748,4.2671198650932265,0.2000094025806877,0.8818738293516721,0.1669444513536996,0.2892587009637599,0.2263404566053425,3.88375317321628,0.0175627579279983,0.1432254752139623,0.0,0.0,1.0,0.1762452013031654,0.3917168947429186,0.1431468724547233,0.8382352941176471,0.0,0,0,0,6,0.5029026036834385,0.0,1.4273740937701587,0.191
