# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.0763082893739571,4.900374296196336,-0.1934931060342382,0.7234651778309412,0.9779895119966028,0.5384958704104337,3.1486327343951435,-1.3444410155490512,0.2684389801018711,0.4998825008255599,0.6792299961209405,0.8037390361043755,0.7618822662970768,0.1318726938118102,0.0858759561472906,0.0040369692509498,0.0,0,0,0,0,0,0.0,0.0194914606020577,0,0,0,6,0.35408773297659163,0.0,1.3540877329765917,0.215
2,0.2881455993079935,5.715144688873524,-0.9004264676045736,0.4521239618176831,0.9312060196890216,0.024899227550348,3.773360134453181,1.4141235316635528,0.2303028790209648,0.5484899192360304,0.9091283748867311,0.1331694457592501,1.0468251613475317,1.5008197182040697,0.1116026503827892,0.0004428303065925,0.0,0,0,0,0,0,0.0,0.0242116088377292,0,0,0,6,0.35436538875516055,0.0,1.3540877329765917,0.215
3,0.6690132408839138,2.9389778957408965,-0.9272439296207914,0.4907658890910704,0.372384689385059,0.4774011548515884,2.298957095974892,1.061600688437771,0.7686475065195093,0.3139946772126621,0.572625332643954,0.2760490483306951,0.9056858650928008,0.7059567318887894,0.1066308180885259,0.0019222456433207,0.0,0,0,0,0,0,0.0,0.458544206916106,0,0,0,6,0.37991436511271215,0.0,1.3540877329765917,0.215
4,0.6573994627797582,2.3269844831284705,-0.1285132001365141,0.7193241225090415,0.4129918291138346,0.9064232691643388,1.1338109624310546,0.7574972797861621,0.4223740436431403,0.4264535726849423,0.6343798686338388,0.5229062010283453,0.8297719568788864,0.0028537611255163,0.0958365828651709,0.002168580504045,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
5,0.092262345846752,4.457256431649827,0.0764839479448029,0.6961604635169689,0.955468323002926,0.6829138543754175,0.333817408626016,-0.600507000985308,0.592594687323373,0.2351204072574643,0.9649709995361268,0.945048223792794,1.6968017616753774,0.9446479925768044,0.0453859488724754,0.003819662612536,0.0,0,0,0,0,0,0.0,0.028266312942476,0,0,0,6,0.3546039007613221,0.0,1.0,0.333
6,0.8414767148983973,0.8237924616152904,-0.600880937112108,0.462996394154417,0.7418472006834668,0.4858252287088966,0.860018018531911,-0.4915444888359526,0.324426169672443,0.3004189043180397,0.1655014004657874,0.414901772573252,0.8962413150054467,1.5498007516280343,0.0734566956410952,0.0033444981934552,0.0,0,0,0,0,0,0.0,0.177388514769126,0,0,0,6,0.36337579498641914,0.0,1.0,0.333
7,0.7963907007825485,3.2822739768753912,-0.1236835723474552,0.7782136015438966,0.8872889518527348,0.6749187698667877,5.029558199372234,1.3795090029929025,0.0406558094366857,0.8756717248700833,0.2765630724511342,0.4757644994242442,1.5935219138638046,1.43448446455046,0.0557106630080758,0.003198445203925,0.0,0,0,0,0,0,0.329608938547486,0.0059827746407631,0,0,0,6,0.3726818654816617,0.0,1.0,0.333
8,0.147147571941693,4.13903738179082,-1.3532345324061117,0.3570706283528789,0.8128295501637063,0.4277048330275506,3.768996588419457,0.7167898109686561,0.8212276083065595,0.7605151199802831,0.0071432752789984,0.4202568336725351,0.9262724360762946,0.1109990062254453,0.0146756708387834,0.0026983104880149,0.0,0,0,0,0,0,0.0,0.0153054066100609,0,0,0,6,0.3538414945064742,0.0,1.0,0.333
9,0.5414421320952196,3.8187362556056015,1.0318661444479234,0.9418092681914484,0.1281478540027328,0.2304306744102194,4.141614355577796,-1.1546170167364629,0.2240786369463193,0.5748625875891491,0.1695237235662091,0.7822301513237783,1.7139512522235203,0.0673484090056963,0.1114589833426205,0.0031619944282233,0.0,0,0,0,0,0,0.0,0.016415272310813,0,0,0,6,0.3539067807241655,0.0,1.0,0.333
10,0.5326448049436736,5.007393059626231,1.4926953317521914,0.2742585931944212,0.1691010633653833,0.8767009301816353,5.712561897847501,-0.950228452402512,0.4415297427026398,0.7192321416923365,0.8453451587639734,0.1682753053672443,1.329937925809522,1.615670918592139,0.0840609619841387,0.0036887906102175,0.0,0,0,0,0,0,0.0,0.3951066317967955,0,0,0,6,0.3761827430468703,0.0,1.0,0.333
