# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 1
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.900566274569246,0.5241767124665659,-0.5517285296352763,0.5640127828857064,0.6554358445504509,0.3520298677922374,2.5570530756580547,0.5929505173335166,0.9697768755594468,0.8999935037860065,2908.180059792937,772.1696768396738,0.9985560945927928,0.5576281817115185,0.8602142163880878,1.2034987771946684,0.9808254920839918,0.4636880109532099,0.0013490070776936,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.2619049210812001,0.579
2,0.312461111410878,3.5492839900476354,1.568835634199281,0.8013022153178214,0.5579794322197447,0.4850929300758968,3.202203652778576,-0.9017165620564694,0.0440728545634957,0.4074829901358201,1516.5627914449574,896.0353856636611,0.513805725158563,0.6627253123425554,0.1904261395157868,1.399261933662447,0.636868537750024,0.3401503600344309,0.002424717667427,0.0,0.0,0,0.0,0.0,0,0.4279346210995542,0.0,0,0,0,6,0.37811380124115024,0.0,0.2619049210812001,0.579
3,0.8717628610641077,2.3534737021469585,0.2489489864047067,0.4427588252104203,0.565049481598188,0.7627097871097505,4.368380985233423,-0.5236035192563113,0.7401371947682578,0.650982901997703,1570.9604978422733,610.7098502320368,0.9290567968278912,0.659932488158649,0.0583895683613737,1.5025154833287029,0.5216622526516828,0.4837620387443526,0.0012782781720502,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.2135402228729875,0.595
4,0.9416576120280256,1.5582981487386036,0.1094868097142269,0.8506073534288745,0.640913561983606,0.3106544992846871,5.57763834200731,0.362954083204275,0.8094847163534229,0.6904969658427251,1363.3855334616762,541.7146016734371,0.3648680266989613,0.3019681688239384,0.3150170336068997,1.496771797456115,1.3883519687637265,0.5,0.0016374047098014,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.2135402228729875,0.595
5,0.828600511071992,4.047423647915185,-0.8770490241557195,0.7663910732010804,0.6357830677356768,0.0554224226216455,2.437088869147653,-0.3984193266572668,0.1289271617722716,0.6091010957022366,2430.652619141068,76.91181100801514,0.6662234125166066,0.2159775218436292,0.5948601148861611,1.6178498505465144,0.1027438617592315,0.3349177401671684,0.0013981018570123,0.0,0.0,0,0.0,0.0,0,0.337719298245614,0.0,0,0,0,6,0.37280701754385964,0.0,0.2135402228729875,0.595
6,0.3064032951729492,3.819323485633929,0.7492602359844356,0.8052698198711249,0.6600398722511491,0.3349468097795538,4.823117364398421,1.478481941294559,0.9589864740726058,0.0085048329579441,1444.3015963860123,213.02025135877068,0.3416466382846004,1.0595596944927743,0.5409030736266109,1.6137866395938607,0.6548397208764454,0.2635550260176327,0.0044418012817618,0.0,0.0,0,0.0,0.0,0,0.2468513853904282,0.0,0,0,0,6,0.36746184619943695,0.0,0.2135402228729875,0.595
7,0.2712656951354882,4.740819996115854,0.5720529083696237,0.4783599688730497,0.131639341815277,0.6137708604907733,2.208004284179307,-0.8131483552036171,0.206646571966634,0.500119678277617,2684.310677682224,410.2909247178802,0.8456499974721146,1.5128793219430152,0.924644468207864,0.7438444009854812,1.215264195309252,0.5,0.0031934211694143,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.2135402228729875,0.595
8,0.0332611757471271,0.5145104816613427,-0.1062369221864922,0.085839532118687,0.8263955891201465,0.9108268011550956,3.355091394037889,-1.0738505388715762,0.6553797092810867,0.4839911230506274,243.49065977646123,19.282030446044708,0.7625283864395582,1.2722980120532643,0.5919111875428419,0.5138192576552454,1.830167138308761,0.1271946760803797,0.0039234074114656,0.0,0.0,0,0.0,0.0,0,0.6295503211991434,0.0,0,0,0,6,0.389973548305832,0.0,0.2135402228729875,0.595
9,0.1907812323924244,2.8620898237371417,0.9563144025625644,0.4590641960222611,0.5593336515843779,0.6275459105658715,3.338435496055314,1.2183411823702763,0.5335905169852526,0.8929330463806122,626.3277907439731,186.13475407414612,0.115032380437459,1.3860935600950888,0.5533032938767662,1.5734767285165012,0.3105750847979605,0.3709287125127084,0.0011202694777065,0.0,0.0,0,0.0,0.0,0,0.0,0.1407409212887435,0,0,0,6,0.3612200541934555,0.0,0.2135402228729875,0.595
10,0.8715757041215203,4.895078062402973,0.8741212067856274,0.2622666389661547,0.502239969004704,0.2166704551683418,0.446154904442434,1.486668507059044,0.3957163716586918,0.7471186383966397,2328.640548772525,259.86426675698146,0.911032706881723,1.5629409091276578,0.509500176443465,0.2037335269678137,1.2756790364211787,0.3827737329996983,0.0026047861446168,0.0,0.0,0,0.0,0.0,0,0.3525046382189239,0.0569006715435297,0,0,0,6,0.37702384175073256,0.0,0.2135402228729875,0.595
