# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 1
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.1111794199201649,0.4441648920529085,0.3517450769115668,4.113560319992319,4.930170665389242,0.9961657984856924,0.927462730414197,-1.403601823859715,5.820263457079039,0.2791696152867121,0.0183453118343328,0.1115534352233888,0.0,0.0,1.0,0.0,0.0593702506002492,0.2762190449275019,0.9748603351955308,0.0189014068651549,0.0,0.0,0.0,6.0,0.48996182574049624,0.0,1.4899618257404963,0.17
2,0.4031954880813781,1.7309435188111943,0.703108335250664,4.078305267749112,2.896331168281204,0.9498474273367936,3.986351143341096,-0.6943632530777386,6.034015759369413,0.157137523039953,0.0181789739225617,0.0308476455265727,0.0,0.0,0.2107840845383613,0.0,0.0481482189333122,0.0696622938457723,0.8289676425269645,0.0304468082744562,0.0,0.0,0.0,6.0,0.42282406165405095,0.0,1.422824061654051,0.192
3,0.1995537773969197,1.1336559442183962,1.2679934567953897,2.920954690142572,4.77618263554421,0.7333805260509757,0.0347054607621038,-0.0288492960079087,2.4104297593248782,6.047905424286696,0.0183242541021219,0.1546288532409158,0.0,0.0,1.0,0.0645808072372881,0.5172489471296208,0.2653780111468906,0.9529262086513997,0.0,0.0,0.0,0.0,6.0,0.5176549396567764,0.0,1.422824061654051,0.192
4,0.5736193293949876,4.063824712613855,1.0854141953310608,5.065378691104153,2.846974313463408,0.2528316142852128,0.1267017444324161,1.12151766671091,1.0215743076382042,4.210656162614568,0.0223478529837908,0.1232085126023161,0.0,0.0,1.0,0.0,0.2127997168769272,0.2635225966892378,0.9389721627408992,0.0019623100869264,0.0,0.0,0.0,6.0,0.49513275214082303,0.0,1.422824061654051,0.192
5,0.804612374496248,2.2256158557488765,-0.6860264138240986,2.2107111935651997,1.2524180985485296,0.9631593034637048,1.736878629131198,-0.5688262907847497,4.20182545675933,3.3913574014848904,0.0194152791954447,0.1290407695070986,0.0,0.0,1.0,0.1672067277691709,0.1337659451109216,0.2438361516499815,0.9654747225647348,0.0052643885235628,0.0,0.0,0.0,6.0,0.5009145844481395,0.0,1.422824061654051,0.192
6,0.6304842144047593,6.192069310541281,0.7515578187897973,2.486250415935532,0.4984321113975858,0.1409560768426078,1.759318439771577,1.5612358093008851,4.621247828763595,5.452205204605277,0.0206360549764944,0.125999635784286,0.0,0.0,1.0,0.0,0.2209888613588396,0.2888721866311179,0.9695550351288056,0.0056756199317106,0.0,0.0,0.0,6.0,0.49912304135591024,0.0,1.422824061654051,0.192
7,0.6984552693714235,6.060771046949571,0.9577934888464292,3.029826164069166,3.674891277944277,0.5731769502835244,1.6411690169668856,0.1074326345329412,1.6015439348756844,3.874603006274509,0.0164572646758488,0.1570480193007138,0.0,0.0,1.0,0.411416446986966,0.2597755280334166,0.2025233758115023,0.9814814814814816,0.0142978997679511,0.0,0.0,0.0,6.0,0.5217349842400775,0.0,1.422824061654051,0.192
8,0.869240275064004,1.345780361156203,-0.396781233154275,3.6850917977618174,1.2665737547410398,0.608993207562817,1.887666096725978,-0.3224089118683275,2.236243972797776,3.609051161028096,0.0176253321330248,0.1325153717830209,0.0,0.0,1.0,0.2475332430848383,0.038174193832942,0.3017474095420772,0.9682539682539684,0.0,0.0,0.0,0.0,6.0,0.5032769891008133,0.0,1.422824061654051,0.192
9,0.65774892941516,0.596604708006886,-1.0462103294706009,0.1561836904349791,2.743582632902832,0.1990017907155379,4.669474819919513,-0.9587009991788852,0.8145749933843831,1.8775945843952369,0.0185487089498018,0.1676936524582695,0.0,0.0,1.0,0.2296487116885189,0.4907121149814155,0.2852839401862241,0.9786950732356856,0.0088400353941797,0.0,0.0,0.0,6.0,0.5290105809109427,0.0,1.422824061654051,0.192
10,0.7309177103049559,4.585375342468871,-1.378480719731522,0.9016438335927154,1.4184567871576186,0.937467031723905,5.2236477190027975,0.2833690343933233,5.386021193754025,5.720155999820929,0.0229641501516051,0.1186136594452531,0.0,0.0,1.0,0.0,0.0725563972866995,0.3486471568684105,0.977299880525687,0.0188289271094498,0.0,0.0,0.0,6.0,0.49513719775236753,0.0,1.422824061654051,0.192
11,0.879181062580437,5.208300630317043,-0.1911307409207527,0.6675262408528458,4.085244377720933,0.2720805684909691,3.8312626493649296,-0.118483898156757,0.516708963941117,3.4910008514149014,0.025188613415406,0.1795141207039128,0.0,0.0,1.0,0.3941222667355855,0.5375031315827723,0.2188826357144984,0.9738625363020328,0.0010555347119588,0.0,0.0,0.0,6.0,0.5367897708851086,0.0,1.422824061654051,0.192
12,0.6131943974891616,1.641453050817465,-0.5230416344636264,5.741860455946379,2.007283013593372,0.4515701064939342,5.731708994532321,-1.125169608371861,0.9867875276687794,0.0681913912527468,0.0166333891415148,0.1063558090227129,0.0,0.0,1.0,0.0,0.0640964334521488,0.2065067418225514,0.8323699421965318,0.0,0.0,0.0,0.0,6.0,0.4766454774983078,0.0,1.422824061654051,0.192
13,0.9938668682098156,1.6083469945901288,-0.226252232044674,3.139247113361667,3.8232354722917994,0.0140204619325912,3.390579336697267,0.9698256073836564,3.5853697944048557,0.3854179117343032,0.0159325275637003,0.175696093714665,0.0,0.0,1.0,0.3110971526054682,0.6087408888746975,0.1673119197725669,0.8686030428769018,6.259086250574298e-05,0.0,0.0,0.0,6.0,0.5268126820583612,0.0,1.422824061654051,0.192
