# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 9
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.0103741538856999,3.153371063435703,-0.0132785912386441,0.1338295289592765,0.1421110854545385,0.2185586756260782,2.629564450717737,-0.7913635187598153,0.08405965116535,0.3454986400504001,0.1667763465323214,0.878559085532659,1.901928063253433,0.0774967516646396,0.0986715717157444,0.0030855653583581,0.0,0.0,0,0,0,0,0.0,0.0561035220659227,0,0,0,6,0.3562413836509366,0.0,1.3562413836509366,0.215
2,0.699107391398761,3.5987560577286017,1.2503762386925743,0.6668989729196366,0.5478377830464816,0.7024274240680553,2.4283076736832183,0.6108471216385349,0.8248704645005481,0.4656684753672658,0.940524409526656,0.8037397700123178,1.966718496448665,0.3392725151675342,0.0147031136857925,0.0023914288413471,0.0,0.0,0,0,0,0,0.0,0.0167052376678553,0,0,0,6,0.35392383750987383,0.0,1.3539238375098739,0.215
3,0.5210847114597973,5.94086114202751,0.4697952204793671,0.8608319232256967,0.9708460120902253,0.1855416869344607,1.527540839074251,1.1730733455307285,0.9062772769235076,0.7582779867966488,0.3469019537755197,0.4635347139840575,1.2210754816962588,0.992563435342374,0.0144919143463079,0.0040611184946779,0.0,0.0,0,0,0,0,0.0,0.0194506357948549,0,0,0,6,0.3540853315173444,0.0,1.3539238375098739,0.215
4,0.4779740135383469,2.73667569668168,1.1636719828823003,0.1873586470614215,0.6876740931926751,0.7035291738013881,5.81320353171124,-1.4468453614406944,0.6471167135451114,0.638053984717385,0.461697662470697,0.053059424485393,0.0771418463247166,0.3390628284157537,0.0150913595451084,0.0021735839858096,0.0,0.0,0,0,0,0,0.2364170337738619,0.0117928643090198,0,0,0,6,0.3675417587107578,0.0,1.3539238375098739,0.215
5,0.7945478869785394,1.0216839226048595,-1.1349358467988564,0.3529169532326819,0.4844984551528021,0.6977363851237776,5.03381432038276,-0.7326999036196924,0.9094762092582502,0.0228669499696768,0.3751227624957739,0.1996333286482247,0.6856104583228206,0.888224590088093,0.0149922911381608,0.000419804957696,0.0,0.0,0,0,0,0,0.0,0.0291030754175772,0,0,0,6,0.3546531220833869,0.0,1.3539238375098739,0.215
6,0.4981396103617926,2.603414740064843,-0.8976913678077698,0.2166397127268621,0.2323071272464986,0.7290856206264126,2.6132940575690613,0.2635738996977212,0.4943366051327067,0.4300468142111865,0.7347658170361696,0.5562164868036489,0.605261283320013,1.941596389626912,0.0220858246574451,0.0013980342720767,0.0,0.0,0,0,0,0,0.0,0.0235188898543234,0,0,0,6,0.3543246405796661,0.0,1.3539238375098739,0.215
7,0.2248426121233041,0.8719123280672976,0.3610710202568363,0.4919289392847462,0.1831527336532205,0.1093105151646997,3.390253010312569,-0.6619358291941286,0.1030540518461233,0.4906015481743156,0.6320916847324551,0.0379692169269482,1.0002158408835184,0.1670868598588906,0.0780745568794054,0.0026930274884035,0.0,0.0,0,0,0,0,0.0,0.0121782525806756,0,0,0,6,0.3536575442694515,0.0,1.3536575442694514,0.215
8,0.7913182347443759,4.762880814107575,-0.7468407030870091,0.1008585910452216,0.9171927061604336,0.5174602417688304,0.8390545296876417,-1.2172317065041691,0.8416411484140771,0.5460747365304214,0.2610165831475279,0.5758255178198639,0.6277052135558447,1.5832463706134832,0.0156815638267068,0.0004478354805261,0.0,0.0,0,0,0,0,0.5,0.0053979275404339,0,0,0,6,0.3826704663259079,0.0,1.3536575442694514,0.215
9,0.4930907184029588,6.064267717420304,0.0638118556123805,0.9030215954972696,0.2498045606023169,0.5214873031839404,3.177693847045574,0.9835430639043924,0.07319422123083,0.8362070007447454,0.8042356353788297,0.4063212708530659,0.0729024966443343,1.5345082139051518,0.0554011834883121,0.0031204509787594,0.0,0.0,0,0,0,0,0.3449319213313161,0.0126504875616958,0,0,0,6,0.37397543581723597,0.0,1.3536575442694514,0.215
10,0.6789275690306019,5.773800489041878,0.1890787088758723,0.9677189597257392,0.3083843510756832,0.3388899661153522,4.592265858968382,0.6326222171373015,0.7253489218662519,0.8939427440668857,0.7166490873934734,0.6821527701714027,1.6862336841042238,1.2902379969903457,0.0460801951576162,0.0034589289282924,0.0,0.0,0,0,0,0,0.0,0.0030243787200799,0,0,0,6,0.3531190811011812,0.0,1.3531190811011813,0.216
11,0.3026988881287585,5.207385872841159,-0.8019871936250609,0.7037806929924809,0.5358882408436372,0.380809518748513,1.1222895857888573,1.2121257340096512,0.0802334934847868,0.8035886470755149,0.6834703518935442,0.4620104412980041,1.3280986188827963,0.5653325245913332,0.0690019563290491,0.0035149741748787,0.0,0.0,0,0,0,0,0.1669106881405563,0.0141095678661354,0,0,0,6,0.36358942682392303,0.0,1.3531190811011813,0.216
