# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 0
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.9368919709831858,4.198329015640661,-0.7477771900271432,3.036086154729709,2.332043805971764,0.7639064602312595,2.879452398179408,-1.5531864911890256,5.980224653730321,0.1270880554242351,0.0159599293785404,0.1545764199513465,0.0,0.0,1.0,0.0,0.6535643679146884,0.1840286883388652,0.8281036834924966,5.608753741329772e-05,0.0,0.0,0.0,6.0,0.509750166310792,0.0,1.509750166310792,0.163
2,0.0696350417895185,1.4939381585186788,-1.0811073434906302,2.77037191730864,2.50593798033173,0.6213268040742921,5.432129523747144,-0.4919889585332682,0.9494691048539752,2.9270518287123872,0.0158092881787372,0.1132733086403228,0.0,0.0,1.0,0.1785322972667118,0.0522252932389271,0.1228066222871168,0.9109375,0.0,0.0,0.0,0.0,6.0,0.48614715957604443,0.0,1.4861471595760445,0.171
3,0.5140404026707286,0.6761342998418238,0.7406177110574754,1.8943764536268404,6.188477635582928,0.2614527151267352,1.2649098945037944,-0.1743695907135707,3.591228551821761,1.543111486564574,0.0176223423978047,0.1148275992356979,0.0,0.0,1.0,0.0,0.1469845799901238,0.2240965354520037,0.8036649214659686,0.0054570781836646,0.0,0.0,0.0,6.0,0.4811884185348094,0.0,1.4811884185348094,0.173
4,0.2643401167200314,5.398861152196395,-1.0331516233441425,1.704960800329161,1.557782260951676,0.0977200549391562,4.17496956813297,-0.9441124194283964,5.458921036753828,6.135911394897512,0.0349969235492096,0.129163834378752,0.0,0.0,1.0,0.0,0.3050606777385186,0.240703104792476,0.9184597961494904,0.0291072347207234,0.0,0.0,0.0,6.0,0.4996076949059534,0.0,1.4811884185348094,0.173
5,0.3039063650191753,5.773107692346345,1.2926257012308495,2.1537810476143573,5.77539172017222,0.0500317820271442,5.72212182323631,1.1311219042410343,3.1344178916620145,0.9287868993656494,0.0160330087335098,0.1146002974724213,0.0,0.0,1.0,0.0,0.0644135332024054,0.3034362923837438,0.9070146818923328,0.0203219143342751,0.0,0.0,0.0,6.0,0.487952142459574,0.0,1.4811884185348094,0.173
6,0.0303999965439361,2.8835126190199203,-0.2212718998011658,0.8048618442222251,4.899510993151719,0.0242999560329238,3.5385220794833,1.130799783185661,5.940830401236047,4.060687179791846,0.0218206211593984,0.1178205072386725,0.0,0.0,1.0,0.0,0.0061788153613865,0.4054504679975277,0.984352773826458,0.0204012100275355,0.0,0.0,0.0,6.0,0.4950813686595828,0.0,1.4811884185348094,0.173
7,0.4839658408894627,2.5370338728361537,0.8186128007985798,1.044998887336776,2.216828678525256,0.3899018124055008,0.9968853873861676,-1.1233851259907266,3.026872133365118,3.968958210645046,0.0180223579369283,0.1207917565513925,0.0,0.0,1.0,0.0,0.0826168102236907,0.3609080773844016,0.9550748752079868,0.0103471942605573,0.0,0.0,0.0,6.0,0.49464393865156686,0.0,1.4811884185348094,0.173
8,0.7897532946877283,2.180913711973613,0.2345802106421524,5.402712527002815,6.227458299495352,0.6542346167723428,1.6337731645026323,1.2286446239895294,0.0268866967315234,0.4088564960259521,0.0152790715391494,0.046661588128419,0.0,0.0,0.4034342872051826,0.0,0.0302465237793311,0.0926548218103365,0.5510534846029174,0.0576301918075971,0.0,0.0,0.0,6.0,0.4197070181885509,0.0,1.419707018188551,0.193
9,0.8872310144468364,5.099878924363005,-1.223667348720214,1.2242518764613888,4.951511376038698,0.874373299671804,5.213016060961521,1.1754709201844444,6.135702874061431,2.0401752181422586,0.0198029965673951,0.1639763727456884,0.0,0.0,1.0,0.4152097749308492,0.1396748087900517,0.4072386453500835,0.9955489614243324,0.0,0.0,0.0,0.0,6.0,0.526921893558548,0.0,1.419707018188551,0.193
10,0.0708336607837999,2.982450607205406,-0.941201987289405,2.7356582873024577,2.704330233615411,0.8511148981764314,2.055838358027923,0.0921739716268372,3.820870556356482,3.179354766443599,0.0150483877533377,0.0474548974949973,0.0,0.0,0.4393438977925129,0.0,0.0,0.0997022195173844,0.4792703150912106,0.0189873603916751,0.0,0.0,0.0,6.0,0.4139590466348696,0.0,1.4139590466348695,0.195
