# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 4
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.5270015553888021,1.593859558738963,0.4677022750831257,0.7184430914499825,3.812805763324723,0.2762776797830084,1145.8033959265188,727.5123612455166,0.0710354616918967,0.3650113111784429,0.020973911560094,0.5740997526027078,0.0734860036648214,0.003723750661784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1547361269962169,0.0,0.0,0.0,6.0,0.36204330158801273,0.0,1.3620433015880127,0.213
2,0.5547408629425585,3.926556297426876,1.242503557768185,0.3628535884331264,4.005889233679749,-0.969349716341764,1490.073515777876,23.66810685681025,0.9183830391397628,0.4318220713412276,0.8301881020983463,0.4167763046783626,0.027588862572078,0.0027521156494954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097917766114541,0.0,0.0,0.0,6.0,0.35351716333008554,0.0,1.3535171633300855,0.215
3,0.1751248832592002,3.742163047254825,-1.4637769902925644,0.2874123969235872,0.9392539383155968,0.1615180329022809,-139.354718972652,23.17643675499437,0.9551007223993055,0.2594932159487828,0.5218392325707242,0.2331742651138812,0.0508526461240545,0.0337800018844134,0.0,0.0,0.0,0.0,0.3979079977985463,0.0,0.0,0.0252329900404438,0.0,0.0,0.0,6.0,0.37783182281405825,0.0,1.3535171633300855,0.215
4,0.1681303296896977,1.729848270436332,0.1084245513715032,0.6778684528262201,5.833912944926793,-1.1109317154219016,-530.8290528560253,669.6386417503629,0.5735299178383393,0.7293538027731684,0.1826840575260959,0.7833809314434881,0.0886844404436822,0.0607358772525207,0.0,0.0,0.0,0.0,0.6685998352543567,0.0,0.0,0.3507610489781601,0.0,0.0,0.0,6.0,0.4129035814254422,0.0,1.3535171633300855,0.215
5,0.7614477553197373,3.408513439739598,-0.0503811899615791,0.7558149872286568,5.849853126574415,-0.0313108782711828,-317.3391079128976,-40.86963295599898,0.9330713506024702,0.9379194248891852,0.7312228726870925,0.6079616375568204,0.0430301469553749,0.0407737914423949,0.0,0.0,0.0,0.0,0.4525929448788993,0.0,0.0553359683794466,0.0,0.0,0.0,0.0,6.0,0.38281934783872623,0.0,1.3535171633300855,0.215
6,0.9074646464280812,1.1637039389117425,-0.2890822280427649,0.7374519734146763,2.09516823848354,1.2130764645216847,3122.951379611465,-2.322819400169095,0.230745941727776,0.0524348786864026,0.858720848489285,0.3392249082241189,0.0831109000311077,0.0038442176394366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408345877266799,0.0,0.0,0.0,6.0,0.37696152219216467,0.0,1.3535171633300855,0.215
7,0.6040195173435713,5.672876974515327,-0.5360011578864956,0.9602399795740488,6.156880645734889,-0.3014206782975936,-16.493865614345395,1211.3824650036318,0.2410591765878962,0.7997256792369495,0.941952075970678,0.0237759150936929,0.075469890162146,2.0855031523303115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711743772241995,0.0,0.0,0.0,6.0,0.35712790454259996,0.0,1.3535171633300855,0.215
8,0.6311408792920036,0.5708962636640597,-0.4431049334003867,0.4744788962285204,0.9258512179339478,-0.1071414125917868,1894.385545544228,945.9725755101632,0.6583852844604113,0.8506427100501024,0.8599050600340238,0.0644299137809378,0.0955793794792016,0.0002346455249505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016676434092802,0.0,0.0,0.0,6.0,0.35303927314172234,0.0,1.3530392731417225,0.216
9,0.3932467283665556,1.698756425568224,-1.183664496845196,0.4569392417620652,1.4747707392746014,0.1984017389062851,162.4427148275646,517.080923203623,0.948325883942886,0.37183370636286,0.9542190893326802,0.0572059162556468,0.0893782330878628,0.0006614195270069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4790294151077532,0.0,0.0,0.0,6.0,0.3811193773592796,0.0,1.3530392731417225,0.216
10,0.9448668322271984,1.862556811099823,-0.999672735388116,0.4040676253209917,0.0423408484990662,-0.241911648193285,1708.470784444219,1216.4171641446785,0.7195301641990461,0.3858389484685299,0.371057886335405,0.4163141007746561,0.0748800269595318,0.0006813010321043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014700789049096,0.0,0.0,0.0,6.0,0.3530276517002888,0.0,1.3530276517002888,0.216
11,0.1184455163335848,2.3583316738055444,-1.4772585573913166,0.5377816661755467,5.94281444421947,-0.1723942903490198,2058.689599486459,667.7185229025936,0.9333791680810404,0.7345190530086493,0.8248209282060244,0.3358494099024567,0.1174477468159076,0.0008655695864194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519906129159108,0.0,0.0,0.0,6.0,0.355999447818583,0.0,1.3530276517002888,0.216
12,0.875448059225078,4.93854883224001,0.7057970054991238,0.5493668726470775,4.54703749963609,-0.4514546545668321,3104.020562771063,955.2813233290348,0.5470134332968674,0.0614810014455323,0.4050836717230619,0.4702839219796,0.0166858682495061,0.0331925756996677,0.0,0.0,0.0,0.0,0.3612492605018882,0.0,0.0,0.0388682992579362,0.0,0.0,0.0,6.0,0.37647750351528375,0.0,1.3530276517002888,0.216
13,0.8755228282276338,5.768258362740066,0.788244847914052,0.0105546311685766,3.47863552341003,-1.273597544585559,3121.197526822743,450.2495554364399,0.0134110216712107,0.3542899277495678,0.8120939546889088,0.8066939353077904,0.0760094756499803,0.0026561223013213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865124642942604,0.0,0.0,0.0,6.0,0.35803014495848595,0.0,1.3530276517002888,0.216
14,0.7204521214246163,3.467856103047298,-1.0022785273803534,0.4095913896676494,4.793327653058435,1.54188367945843,-418.5643164571801,-47.87108949733408,0.7400447300019259,0.8337813699213913,0.0887728573902026,0.8294179497210057,0.0479401962320892,0.0444513538077034,0.0,0.0,0.0,0.0,0.4889102577933532,0.0,0.0783289817232376,0.0121433525036518,0.0,0.0,0.0,6.0,0.38702250541295546,0.0,1.3530276517002888,0.216
15,0.1731654214959481,0.4709158607146248,0.3164925933830433,0.1679721837184038,4.607963493079317,-0.2876320963374703,1625.5897053806416,1156.357375926413,0.521696122444958,0.1081933828872306,0.1582234071847994,0.5452026517032128,0.0920998708903397,0.0007509202328924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182197227363382,0.0,0.0,0.0,6.0,0.35401292486684344,0.0,1.3530276517002888,0.216
16,0.9121553424077364,3.6799572137370022,-0.6466432605576341,0.0309569073594965,4.176250840656741,1.4118364432672146,1835.2500551452035,200.4218985359343,0.32976213143304,0.4906719119581795,0.9839657157628716,0.4305465117595232,0.0432158417060796,0.0038687738957076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129691716801649,0.0,0.0,0.0,6.0,0.35370406892236267,0.0,1.3530276517002888,0.216
17,0.6373207477930639,1.1396753909490198,-1.1044798920054573,0.9452085318243656,5.595365256224059,1.196193334766397,395.8460800158134,538.0510919888688,0.4876196102327256,0.036349413006057,0.0340551428966799,0.1566951460101773,0.0806905964263673,0.0013331028077437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315488051786032,0.0,0.0,0.0,6.0,0.3724440473634473,0.0,1.3530276517002888,0.216
18,0.8506044650763037,5.866216195742559,-1.152373562901463,0.069097300820662,5.244590829603729,1.0814578525292724,3366.970453121745,935.7231859389448,0.8363766061798625,0.8177477243533732,0.0398094701248411,0.1760951803169846,0.016909475961603,0.0405265012021555,0.0,0.0,0.0,0.0,0.4733103350863318,0.0,0.0,0.0320139095816586,0.0,0.0,0.0,6.0,0.38266613203929356,0.0,1.3530276517002888,0.216
19,0.0061542830025934,5.629405834862178,1.2212843302639746,0.3837579800252317,2.434210202153801,1.462458805260669,759.545194295963,-64.8298543674023,0.674527774538855,0.261321535305882,0.1704524706435207,0.6787381750390852,0.0310366732616789,0.000636725340887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173837290565987,0.0,0.0,0.0,6.0,0.3539637487680352,0.0,1.3530276517002888,0.216
20,0.9906678130699812,5.7783327147327554,0.402731527660489,0.4739640845456259,4.96278933302326,-0.0384218466733248,3640.514095762339,902.3932896145476,0.6370510738948615,0.1120788136746386,0.7203947755349259,0.11746765688936,0.0173628342590251,0.0466145114757842,0.0,0.0,0.0,0.0,0.5495091213435437,0.0,0.1010230179028133,0.0498757563763901,0.0,0.0,0.0,6.0,0.3941416409189851,0.0,1.3530276517002888,0.216
21,0.4777092210726373,3.7829938974281063,0.6006588447500962,0.3054066164432911,0.3072356521188539,0.625189700949091,2666.0402780342056,1068.2028025170405,0.6075838266440134,0.7978655385795237,0.1821445148051629,0.3431171916875339,0.0159387939567224,0.0152236323943693,0.0,0.0,0.0,0.0,0.1488117366048239,0.0,0.0,0.0224052802750565,0.0,0.0,0.0,6.0,0.36301276569881646,0.0,1.3530276517002888,0.216
22,0.1182700490564514,2.557842050613252,-0.4492836261488042,0.7806470642766529,0.8628657736708991,0.8379349385550445,1717.6539458312263,710.5309753385923,0.931899622653803,0.766952435305982,0.536653046281355,0.2733555274624238,0.1162440596630211,0.0018756999246007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218099403911557,0.0,0.0,0.0,6.0,0.3542241141406562,0.0,1.3530276517002888,0.216
23,0.7107956152308509,0.1946023383111791,-0.9391088432858355,0.1317425633991689,2.0206534720443585,1.2389394294640983,-151.63744559490647,1211.9396491462733,0.7559895983868368,0.8220814559895261,0.4740562214885095,0.9352743066904652,0.117771315916332,0.0330513563530119,0.0,0.0,0.0,0.0,0.363367604375369,0.0,0.096590909090909,0.0179290641253039,0.0,0.0,0.0,6.0,0.3810522104465636,0.0,1.3530276517002888,0.216
24,0.3881540598768954,4.900596061835255,-0.3052328326493216,0.0683513188409269,5.452813703389026,-0.6002466397031281,2261.818780256626,906.4272763723023,0.6938839928455391,0.9702641274765422,0.5092999207984147,0.936141145235246,0.0728915645814869,0.0037847545253155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042152791976861,0.0,0.0,0.0,6.0,0.3554207524692271,0.0,1.3530276517002888,0.216
25,0.0738130825704703,6.006834618080258,-0.0211275509107089,0.664270059162532,2.2910337938518155,-0.4476288246663296,2332.4557681734086,216.17329117935697,0.1013077041885046,0.3306217586338283,0.1184730289584873,0.975998784296966,0.082092692313216,0.0021613023790943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662024927635032,0.0,0.0,0.0,6.0,0.3686001466331473,0.0,1.3530276517002888,0.216
26,0.7237325107488373,2.0533749252706213,-0.0727188666565197,0.9480578053216592,5.453605852676817,-0.7128393845451904,1051.2226625470134,606.8513058277501,0.1194819177646054,0.7961843785511916,0.3237519600824124,0.1156286538668949,0.0737303903873749,0.0005035270265712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542553191489358,0.0,0.0,0.0,6.0,0.3620150187734668,0.0,1.3530276517002888,0.216
27,0.6218794175256163,3.841137820936913,1.5225793673793069,0.2759113213582451,3.934196220204504,-0.3264656339507312,2567.6257986957594,292.10337122927604,0.8287729376848287,0.2766570510001099,0.6922795034291777,0.210140256611188,0.0431091757371465,0.0006985228566021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451625362256444,0.0,0.0,0.0,6.0,0.35559779624856735,0.0,1.3530276517002888,0.216
28,0.231547107794926,3.9102419722778072,1.111165480292844,0.0306955806249678,3.282954114871848,-0.1792452175034544,3677.171377186056,288.52859047919173,0.100313540316871,0.9743704423439228,0.4605023453307548,0.4831814531995774,0.077155802460907,0.0037598138391191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1449552060948981,0.0,0.0,0.0,6.0,0.3614679532996999,0.0,1.3530276517002888,0.216
29,0.304815707693243,0.3992171264526759,1.093985271739074,0.9475935652691708,3.0854885249073325,1.28337039524446,3338.881856559684,851.7787699941143,0.8313273321506993,0.162004233904051,0.845539100415939,0.4156423241576631,0.0165696775097496,0.0446368151392482,0.0,0.0,0.0,0.0,0.4925158385155434,0.0,0.2574772431729519,0.0280879170669957,0.0,0.0,0.0,6.0,0.3987106469856171,0.0,1.3530276517002888,0.216
