# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 4
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.0134110216712107,2.2260692685178016,0.9804720752804617,5.068607481716788,5.814135029967589,0.62563948529801,4.512626158187126,-1.26055642689303,1.914478115978374,0.6960396871983169,0.0304316079295848,0.1328364619733336,0.0,0.0,0.8268429441663561,0.0,0.4959898895116538,0.2610511670972477,0.9736842105263158,0.0018121582383028,0.0,0.0,0.0,6.0,0.5034929629141104,0.0,1.5034929629141103,0.166
2,0.433893850567602,0.2425194921523688,-1.4102110179947578,0.2859631351402027,0.2904777894722903,0.3070090699502157,5.011041778454449,1.3943567562019563,2.582115847868255,4.871353371264525,0.0169794216849617,0.1069963621886543,0.0,0.0,1.0,0.0,0.0,0.2811978364220731,0.9240121580547112,0.0186981438212393,0.0,0.0,0.0,6.0,0.48375930225282493,0.0,1.483759302252825,0.172
3,0.1184455163335848,2.3583316738055444,-1.4772585573913166,3.378981863384752,5.94281444421947,0.4451251930602681,3.921670494204764,0.3512688529478129,5.864594274914298,4.615119321707409,0.0171610983553699,0.1082239690767487,0.0,0.0,1.0,0.0,0.0,0.2962209104932668,0.9492635024549918,0.012886139533704,0.0,0.0,0.0,6.0,0.4857865030871743,0.0,1.483759302252825,0.172
4,0.0485341364195525,0.6900075862201499,0.5781259807223629,3.233664547801684,3.591728667105777,0.8437069939906554,3.064545968063692,0.9743474381033486,3.205955274667955,5.822757843626427,0.0177334374977233,0.1195417957939639,0.0,0.0,0.4694016000036637,0.0,0.7206759391660195,0.2081464584894126,0.926896551724138,0.0119343930869929,0.0,0.0,0.0,6.0,0.49041499661589566,0.0,1.483759302252825,0.172
5,0.3474513367110556,0.3699545424996697,0.3512985970870119,0.779206827661435,4.772264778008073,0.7944233175766422,2.567477822626965,1.394230984163649,1.091890646807848,5.922441561759948,0.0275761006172303,0.1539090416219026,0.0,0.0,1.0,0.1408155370011954,0.4024302580473067,0.3009947472108601,0.9833040421792618,0.0015462884442804,0.0,0.0,0.0,6.0,0.5193582866401708,0.0,1.483759302252825,0.172
6,0.6355676318258011,0.1036948923181705,-0.711786299372557,3.4990281839108057,4.221373571341377,0.1219135911034884,3.3867693187166106,0.658094416550179,0.2898795677928387,2.910404106128761,0.0232331043548834,0.1572239960789389,0.0,0.0,1.0,0.0,0.6362080703588103,0.2461804060806298,0.946652719665272,0.0130699684280157,0.0,0.0,0.0,6.0,0.520124186148984,0.0,1.483759302252825,0.172
7,0.9838158615969014,2.25578328479666,-1.255652045479831,6.12215004708541,2.8934215701039387,0.4831814531995774,3.3112484296797104,-0.773866547425415,4.0769972037560445,4.51411107624321,0.0165955086326831,0.1100623954853207,0.0,0.0,1.0,0.0,0.04774850321887,0.2679643430835275,0.9656301145662848,0.019496021058611,0.0,0.0,0.0,6.0,0.4882846459957232,0.0,1.483759302252825,0.172
8,0.5714453228955102,2.0979716162196635,0.630854519465927,1.1793081307920363,2.090991312078679,0.120931260717003,4.276895338942863,0.1245693432452641,2.761297743342547,1.4468050926279572,0.0249765781186202,0.1290665878777293,0.0,0.0,1.0,0.0,0.1253687702213682,0.420703114355704,0.9848066298342542,0.0081292155931799,0.0,0.0,0.0,6.0,0.5022945723532063,0.0,1.483759302252825,0.172
9,0.3927156445245666,2.3429535124495597,-1.0176428878555956,0.0191384722683376,3.384157655950697,0.6669709543889921,1.2999800772920218,0.2704396101605066,2.5639681866587707,0.7236266844672065,0.0155836906241103,0.1110422171917069,0.0,0.0,1.0,0.1782095804887831,0.0,0.1484308630141581,0.9236760124610592,0.0707348725238752,0.0,0.0,0.0,6.0,0.4894736075581103,0.0,1.483759302252825,0.172
10,0.6824197816646285,5.468299944872952,1.179739758415196,5.768258362740066,4.718082349417897,0.0105546311685766,3.47863552341003,-1.273597544585559,5.405211427049469,2.933198478718184,0.0235113459147596,0.1462745532031837,0.0,0.0,1.0,0.0210977869072916,0.4705220439761412,0.2592058283836556,0.9592901878914404,0.0,0.0,0.0,0.0,6.0,0.5123597557152076,0.0,1.483759302252825,0.172
