# algorithm: NSGA3
# population_size: 100
# num_evaluations: 10000
# run_idx: 8
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.9669339207784676,2.022460964745898,-0.5984163563521328,4.2095857152316345,1.0373554185490006,0.23567136062795,4.153889961234683,0.2576592581471635,5.665523017840066,4.2929010506702685,0.0207624411798684,0.1606229374655188,0.0,0.0,1.0,0.4556033608689961,0.0899360832296285,0.3798172255038933,0.9787234042553192,0.0,0.0,0.0,0.0,6.0,0.5237694161092845,0.0,1.5237694161092845,0.159
2,0.1187979652374687,1.5286453269594094,1.460158199209579,3.508711957794701,5.1713526737520334,0.4272571835681436,3.5100710502981447,-0.7854310291735446,3.5697102330817225,5.281196200725306,0.0288892023897652,0.2165112060796355,0.0,0.0,1.0,0.6015697964475848,0.6137259339468046,0.3795146007862465,0.9892241379310344,0.0030049492494911,0.0,0.0,0.0,6.0,0.5639434951977154,0.0,1.5237694161092845,0.159
3,0.6719843840105504,3.12997118577585,-0.2783418447501293,5.445505981436762,2.951518099564801,0.3178217655823331,0.296171433588573,0.4999001767068862,4.747372712647441,3.1659277421573258,0.0189865369279866,0.0419558049260557,0.0,0.0,0.1498345817834436,0.0,0.2777578014478799,0.0316447618817829,0.8061224489795918,0.0,0.0,0.0,0.0,6.0,0.4273740937701587,0.0,1.4273740937701587,0.191
4,0.834481724216212,3.1376878115817592,0.6754900471502414,0.6869141866510823,2.12721941766028,0.7706076375044782,0.0277127498957712,-0.5985316347017707,0.8453784139679639,4.714314924456249,0.0397640738602225,0.1632567602994835,0.0,0.0,1.0,0.0575274334519374,0.4808930045182475,0.4185080121821249,0.9915174363807728,0.0,0.0,0.0,0.0,6.0,0.5263791697960637,0.0,1.4273740937701587,0.191
5,0.5323029262213039,5.121452388450802,-0.244735957160525,2.6153578720011748,4.71385649411619,0.5661890280492168,0.2260934442227906,-0.4060639955269931,1.665152263440639,0.4514280701950273,0.0234038246807975,0.1340504410999188,0.0,0.0,1.0,0.0,0.2800177342523693,0.3253497665952596,0.9750312109862672,0.0,0.0,0.0,0.0,6.0,0.5047293359902292,0.0,1.4273740937701587,0.191
6,0.9122918810183652,2.775694111561843,1.2263403074628432,2.7758514229596987,3.953072995339749,0.4973051253698071,5.849044493917211,-0.2593200405167934,3.618963647570961,0.8630609273117136,0.0182187978877386,0.1543220365487516,0.0,0.0,1.0,0.5828270691417082,0.0,0.2671353072571429,0.9920255183413078,0.0018567604021545,0.0,0.0,0.0,6.0,0.5202261561848419,0.0,1.4273740937701587,0.191
7,0.3794123291789368,5.548195623054805,-0.5074467777882463,0.0483192605854541,1.5794620040309912,0.5558239682599337,4.68964656021242,0.3051415447084191,4.451859354908365,5.0476845713476965,0.025660419489845,0.1559916796237882,0.0,0.0,1.0,0.0952672110435741,0.332921917967327,0.4352475069365727,0.9875968992248062,0.0,0.0,0.0,0.0,6.0,0.5206490314807224,0.0,1.4273740937701587,0.191
8,0.7700055021111111,4.334234858005794,-0.9851749977441748,4.2671198650932265,0.2000094025806877,0.8818738293516721,0.1669444513536996,0.2892587009637599,0.2263404566053425,3.88375317321628,0.0175627579279983,0.1432254752139623,0.0,0.0,1.0,0.1762452013031654,0.3917168947429186,0.1431468724547233,0.8382352941176471,0.0,0.0,0.0,0.0,6.0,0.5029026036834385,0.0,1.4273740937701587,0.191
9,0.7294669256169607,4.0192826820672085,0.0068604062927368,1.1830761700984136,2.2444269656394296,0.7297223574673865,4.715934331334605,-1.4038920201583167,2.690056863433958,3.826902246947275,0.0195063790724086,0.1220075516246416,0.0,0.0,1.0,0.0,0.1265681743841168,0.33521568401923,0.9764359351988218,0.0066507927347993,0.0,0.0,0.0,6.0,0.4967570933139393,0.0,1.4273740937701587,0.191
10,0.8507787896164795,6.215340073325157,0.7025666482421764,5.078015651672898,0.7058231256929549,0.9798938563528936,2.0446917566160647,-1.0112321090055894,4.211087480688733,0.0414391352583796,0.0203968368873976,0.1161577570946884,0.0,0.0,1.0,0.0455183665330691,0.2240287488537598,0.1102516468575952,0.8931924882629108,0.0060805993360916,0.0,0.0,0.0,6.0,0.487004226461378,0.0,1.4273740937701587,0.191
