# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 5
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.2219931710897394,5.470972432660289,-0.9213689470242672,5.771802559770448,3.0687780052977853,0.6117438629026457,4.81234099049053,0.0578618153955443,1.8648525506672493,1.1794872657700757,0.0197663327741245,0.1299374851708629,0.0,0.0,1.0,0.0,0.3435998915438676,0.2097140362844994,0.8515535097813579,0.0038094211902865,0,0,0,6,0.4946280505176477,0.0,1.4946280505176477,0.168
2,0.0807412687648748,4.63975721930671,-0.1843825141835497,0.994690234793674,5.5288074256871,0.2740864619922246,2.6027153856093173,-0.640633785243508,3.950790950403746,3.6432284095301353,0.028621044850796,0.1383919970234904,0.0,0.0,0.9365354953558024,0.0,0.4409394156669976,0.2782455236579811,0.9743150684931506,0.0029924340620059,0,0,0,6,0.5078251727785845,0.0,1.4946280505176477,0.168
3,0.5999291966249876,1.670190773666543,-0.6764292555912473,1.5933416885918952,2.058144983279597,0.1441643006534204,1.0405762961797769,1.4574807418958722,6.033282389044387,1.183844195697682,0.0231399563119646,0.1395260189212445,0.0,0.0,1.0,0.0,0.2571597448809131,0.4125753219967494,0.985052316890882,0.0086492301976443,0,0,0,6,0.5096139184685994,0.0,1.4946280505176477,0.168
4,0.0243065616294869,1.2852604035165984,0.6278272300068264,4.897834590694689,0.144092869461428,0.577662858129756,0.0103180754813068,0.0486086438938302,4.019951650269777,6.192860766096933,0.0199504677221151,0.0321083191176694,0.0,0.0,0.1000473843266924,0.0,0.2205436871881079,0.0184568503830978,0.7843137254901961,0.0032997871647025,0,0,0,6,0.4192153785031057,0.0,1.4192153785031056,0.194
5,0.2590975964111057,5.042236638541048,1.1639069444031276,5.797806816549069,0.0139123076508224,0.4694883717575773,6.166749951582182,-0.3174742616658808,5.112831947148966,3.433487439073484,0.0194856832747667,0.1227790047953547,0.0,0.0,1.0,0.0099317863060874,0.3774566184622415,0.039729602911047,0.7627494456762749,0.0051558929377487,0,0,0,6,0.48206019684078827,0.0,1.4192153785031056,0.194
6,0.7708540871402245,3.046911805362281,-1.479339652226175,0.5436569340623342,0.7002849563627465,0.2512451116905476,6.062741588674549,0.4139552632734262,5.131227386031146,3.5567980805088983,0.0174680412344909,0.1380021618077505,0.0,0.0,1.0,0.3622837140237319,0.1166748997174891,0.1737914234653923,0.9630118890356671,0.0,0,0,0,6,0.5068095250730753,0.0,1.4192153785031056,0.194
7,0.6353562055818931,5.101333175128729,1.3404629694646355,5.734203072642466,5.182438599863552,0.0942027321773226,2.2685341180722323,-1.4592414134805562,3.432870748006501,5.002312246100424,0.0197254490972167,0.152268259926303,0.0,0.0,1.0,0.4271810402866317,0.0,0.3983424235506064,0.9878048780487804,0.0076573106154228,0,0,0,6,0.5188815089706731,0.0,1.4192153785031056,0.194
8,0.0511428031013471,1.185434345474096,-0.4226140560716442,1.5349247859480928,4.995681927779976,0.3520949357663685,4.014186865006638,-0.0206872245854097,3.666237016484913,5.901791887308862,0.0201068338206954,0.1482318798222223,0.0,0.0,1.0,0.2303176176234601,0.26140159941752,0.2836976064836602,0.9703534777651084,0.0,0,0,0,6,0.5144570765464558,0.0,1.4192153785031056,0.194
9,0.9435400820158796,0.7017842174030418,1.0793097576361692,2.174158998983508,0.633516439413559,0.3834090660671152,3.206653764090578,1.4485980548492643,2.334282606060797,0.0777193052258239,0.0522115451360124,0.1380183009706249,0.0,0.0,1.0,0.1031919012866603,0.4490144061892261,0.0957458060663902,0.8483685220729367,0.0029183951771098,0,0,0,6,0.49995523710543077,0.0,1.4192153785031056,0.194
10,0.8597068869881915,0.698129428981734,-0.0680499002808481,5.340582050884961,3.2341940313061577,0.4466078279223132,5.029541685603684,-1.5067349220656172,3.597869080806192,2.5847994902793907,0.0158744859050531,0.0669147663871602,0.0,0.0,0.6025561159911014,0.0,0.0500232685609488,0.1285349598264121,0.7674094707520891,0.0121208095984167,0,0,0,6,0.4447438014546452,0.0,1.4192153785031056,0.194
