# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# problem_name: 15-areas_hor=1_ver=2
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.5761492216086228,4.692863464209572,0.71412458775418,0.4262973016236034,1.5919176290224748,-0.0323494063021889,1982.7126853063487,-157.77123101074545,0.7321284312582557,0.4832995997111812,0.3337935480785259,0.5689149985577738,0.5361494297505353,0.1272185380061837,0.1121019079113446,0.8464647441169014,0.4574520745918647,0.0009371213035142,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
2,0.4722485880725764,5.177494865179496,-0.151979119004386,0.1679662559551713,2.342975823548102,-0.6856293364103835,3543.741666114908,-55.405013109181226,0.6396731413700385,0.4390594712102037,0.526400450679915,0.5238933634788485,0.0065425381722016,0.8648239192665407,0.5043711708266407,0.7663512263761165,0.4662326167710117,0.1288870006158798,0.0,0.0,1.0,0.0,0.4971412684353653,0,0.1984126984126984,0.0,0,0,0,6,0.4526796451087096,0.0,1.0,0.333
3,0.4383837302416287,6.276232611410451,1.0227897646515092,0.2989829942534636,1.27103988693829,-0.7780784969406179,1036.0618879040378,-59.09030510405916,0.89264328881746,0.6147061883203966,0.7160470048264984,0.571364823022034,0.4460971681418351,0.8134120489374961,0.4072231940286364,0.9406112924216724,0.4824348566953828,0.0262162990172526,0.0,0.0,0.2265740886669167,0.0,0.0,0,0.0,0.0,0,1,0,6,0.4250925934509951,0.0,1.0,0.333
4,0.8205649883365459,4.939099228059529,-0.0930345046843164,0.3193799342495595,1.758311553877712,0.3289962685319845,1945.824566805406,1126.0517951060135,0.6525487522013216,0.6002707883827144,0.0720293787580366,0.813691640414709,0.1355476088036445,0.4443405131281261,0.457206938631016,0.2392962073423701,0.4333230500288419,0.0924970823220826,0.0,0.0104056735564622,1.0,0.0,0.0,0,0.0,0.0452365197231386,0,0,0,6,0.41503777607527065,0.0,1.0,0.333
5,0.3280044190508864,0.9289145867748968,-0.4436851418763234,0.7497922354732881,4.6495162013736815,0.4784385525913426,2253.3138191157905,-182.7966089453905,0.0090311491032423,0.6170760176038774,0.6390723148545966,0.1789359874524602,0.5083585151937513,0.7340426901594134,0.1060748039943053,0.5522378375643401,0.2967783249497882,0.000517692219224,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.37784905369083677,0.541
6,0.6808081046751577,0.8528191833797122,0.1763396702638844,0.2140268207087436,2.4133224263489788,0.8997122397326165,3557.342003558781,577.2553571213016,0.2120021545836075,0.999520590213136,0.5582691156996493,0.1409581193579686,0.4879617316070623,0.3475928198962043,0.5296994271684945,0.0681926143155415,0.2967023264791841,0.0009430114110361,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.37784905369083677,0.541
7,0.989081300034342,3.0103935516131397,0.5078329696933501,0.974445688037482,1.3160228119581192,-1.059935919446556,-116.4944753190872,278.9456784742889,0.8985782843231341,0.527782493175753,0.9713956390934524,0.4813527921453839,0.9336834462365492,0.4745112984309232,0.293844058036527,0.0760868561575637,0.5,0.0790041261875848,0.0,0.0,0.2834847243046185,0.0,0.5843310489982283,0,0.0,0.0,0,0,0,0,0.05104798666487335,0.0,0.37784905369083677,0.541
8,0.4372637553046031,3.999977523650396,-0.6157498200789989,0.4865577267791411,0.3777489727819982,-0.7186724311785088,1692.869082227524,762.5341521826022,0.7726677630398759,0.1986924800729949,0.8281828024582398,0.1232227956138495,0.9890091991244744,0.8661361965757449,0.1351351478561014,0.5538257267438386,0.2629815488892675,0.0004521506726775,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.20340880805242523,0.599
9,0.8012576413278222,3.314841964567956,1.4502685647691136,0.2764389731278734,4.414703786945587,-1.0215403460859052,1753.6252929468328,322.3244395647981,0.1409851593060183,0.0352629299129798,0.557057475976156,0.0444687144007818,0.8256265190068124,0.4030678322945961,0.9087813064297916,0.7620506022659164,0.3018559220027424,0.002481088798047,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.20340880805242523,0.599
10,0.7054712529786716,3.148808558049172,0.2300473736239692,0.6644118598081834,2.295716499935,0.9984701462745668,3633.573627578964,-86.43781885691448,0.7088083872324329,0.7419048783496404,0.4387453946697799,0.4054168500813044,0.0312125907999822,0.1608711267157476,0.9411831919335976,0.8838611458821473,0.5,0.2096013267127881,0.0,1.0,1.0,0.0,0.51049303667486,0,0.1106719367588932,0.0,0,1,0,6,0.5659508807902208,0.0,0.20340880805242523,0.599
