# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 3
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.844961545790439,2.9576751212189336,-1.12125791609682,5.178159024254228,0.4912338855312476,0.7949896289467536,3.769987950117069,1.1833107214041791,5.046682820305132,2.5256567186141954,0.027057724942659,0.1182513923145045,0.0,0.0,0.6924105872083645,0.0,0.4581306829528888,0.251487371896108,0.9631956912028724,0.0006642199236734,0.0,0.0,0.0,6.0,0.49211109136375925,0.0,1.4921110913637592,0.169
2,0.9712222302269756,3.0275301496698663,0.7404526116168366,3.9750934648686735,2.92603586415062,0.8570664326413197,1.0839641472308388,1.031799314126472,0.2643306116733508,5.447230698403274,0.0190656625904145,0.1543318597093843,0.0,0.0,1.0,0.1958394943694559,0.4846717849610602,0.1647806621982571,0.9562289562289562,0.0,0.0,0.0,0.0,6.0,0.5177365233975135,0.0,1.4921110913637592,0.169
3,0.6014414068135268,3.860928589342474,-1.0646039906352065,4.465361419456331,3.378616476301986,0.7423049283129755,0.2806732639897983,0.7320341032883309,5.970670380202378,3.6797535213709978,0.0163526819711213,0.1245021024514446,0.0,0.0,1.0,0.2100046127013585,0.1713520185299719,0.1064375339470414,0.8848314606741573,0.0,0.0,0.0,0.0,6.0,0.4925073897560311,0.0,1.4921110913637592,0.169
4,0.6236378174584212,0.8914924333247827,0.6211822190231988,6.068025526401464,5.622504518356962,0.5580040833678162,0.0924557130475335,0.9599021112140886,5.855057479823845,4.611411796477332,0.0236691489204807,0.1658282504279058,0.0,0.0,1.0,0.0,0.613711897141589,0.3688261713099981,0.9766584766584766,0.0163001425834245,0.0,0.0,0.0,6.0,0.5279703933937345,0.0,1.4921110913637592,0.169
5,0.3288152092075335,2.4173627614950046,-0.654318997551414,1.8531533925785115,3.526683672114725,0.3259415651653456,0.4134091298264408,0.5977452104564502,1.9392278005797832,2.4648006229990678,0.0288686683173198,0.126195230928861,0.0,0.0,0.7930188208686888,0.0,0.4725820966109384,0.2369074159951662,0.9635879218472468,0.0,0.0,0.0,0.0,6.0,0.49800566207776703,0.0,1.4921110913637592,0.169
6,0.6187365829805799,0.9879973271979612,-0.7052609243706807,5.018494902386627,0.9618884450112436,0.2233229728857367,1.5266769286182995,-0.0643797006201079,0.0046842531398315,0.190451895075385,0.0218602640837149,0.1228555750446594,0.0,0.0,1.0,0.1259022515042282,0.1525467921407151,0.1833413290275239,0.9169329073482428,0.0611331642383646,0.0,0.0,0.0,6.0,0.4964621437799456,0.0,1.4921110913637592,0.169
7,0.3029459471766398,1.2190919026240818,1.4713857413464808,0.4992009406052487,4.935394677176603,0.9472829243018832,4.51175753301484,0.2338699805859532,2.318203053042271,1.856838928764189,0.023608877524802,0.167391666698206,0.0,0.0,1.0,0.5737040302808996,0.0120927611209652,0.4211145402534629,0.9939668174962292,0.0,0.0,0.0,0.0,6.0,0.5294634205383268,0.0,1.4921110913637592,0.169
8,0.4844551495468219,1.165122089471173,0.7209930623608849,1.6292619623911853,5.169713213796461,0.7404789155316821,1.823382361156616,-0.126785709131219,4.493088984956813,4.197264951601598,0.0379154039716001,0.151530049596594,0.0,0.0,1.0,0.0,0.4115525953684042,0.4051637520442709,0.988666085440279,0.0079199058559832,0.0,0.0,0.0,6.0,0.5184295493358198,0.0,1.4921110913637592,0.169
9,0.7962406478464629,2.1822927086491752,1.446469080106083,1.0893856013096668,4.48824982947401,0.8549742069496755,5.474270202499766,0.0629110013070279,3.4517376815878937,1.8485816262562116,0.0314714075458115,0.1534047641209095,0.0,0.0,1.0,0.0,0.4032211265701971,0.4341890434292425,0.9938875305623472,0.0,0.0,0.0,0.0,6.0,0.5194881000330464,0.0,1.4921110913637592,0.169
10,0.6569418833565224,3.76799003225808,0.7780046030545664,2.005219073568671,1.6438287083338163,0.2871169165931394,5.264150533413159,1.0958640673094735,5.106757973650902,1.7505304475037036,0.0458520964311602,0.2139956739609084,0.0,0.0,1.0,0.6388931793878693,0.4872276358686514,0.4401126172978927,0.9973498233215548,0.0,0.0,0.0,0.0,6.0,0.5625637209338805,0.0,1.4921110913637592,0.169
