# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 2
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.1807821139593301,4.731214116072276,0.0066233678601586,0.3886318165105892,0.6765215831510162,0.9195736858124992,0.3577608338473887,0.6326524362473438,0.9943267810973944,0.540348609026116,0.6996764028478576,0.2350839233739568,0.747088916485398,0.0599134845702731,0.0147236303566563,0.0018109147574565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102832257410515,0.0,0.0,0.0,6.0,0.35354607210241484,0.0,1.3535460721024148,0.215
2,0.4509721239584291,4.287248028040088,1.0082990112238996,0.7581309311115493,0.0142698068004165,0.1510902648321286,6.117020503889532,0.504933311583796,0.379510835515914,0.9848523699599564,0.1708097780738733,0.0335418199349819,1.2140118593700648,0.6412148906651219,0.1017288317885302,0.004196418549996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456533323090374,0.0,0.0,0.0,6.0,0.355626666606414,0.0,1.3535460721024148,0.215
3,0.358946519269477,0.9534635844779644,-0.0643655887820451,0.8832721668789234,0.2528793991114837,0.4412087376148401,1.030244375667254,0.2859829634836548,0.6908597488798917,0.594949443958863,0.7407371337414258,0.3656868913295116,0.2863905563591634,0.7474652809005369,0.1170664332532586,0.0026071825364223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013371534899592,0.0,0.0,0.0,6.0,0.3530198325582329,0.0,1.3530198325582328,0.216
4,0.3494979289343011,0.9324381620091108,-1.5621306918864577,0.0661806960022121,0.0861900404743289,0.2028249177244869,2.92688987765864,-0.9711451731511508,0.7073375705045577,0.0925807738765804,0.8129249711325075,0.8406265794460375,1.9348925132797892,1.3808168996264798,0.021237378225128,0.0034610525277249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143642992877378,0.0,0.0,0.0,6.0,0.3537861352522199,0.0,1.3530198325582328,0.216
5,0.7584468174494564,0.2761206389777588,-0.1009623733147275,0.5613826895269063,0.5054491152934097,0.0119747197749782,2.7742554461775333,-1.151714771058865,0.2118106145778978,0.0321051621447604,0.2342072689981761,0.1067274744396986,1.9917546630264755,1.03392857767264,0.1053903011802281,0.0039479659268377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129040319107877,0.0,0.0,0.0,6.0,0.3537002371712228,0.0,1.3530198325582328,0.216
6,0.784963699305669,1.858595908251568,1.411167265947479,0.137005397459387,0.4816346163900296,0.8108602043204182,1.687267830740388,-1.0432808222525716,0.0240065968562624,0.6407808335838696,0.9790492723290596,0.2013459109091528,1.719426537852442,0.7152435727981633,0.0818939410531666,0.0024532545222511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029645702234863,0.0,0.0,0.0,6.0,0.3546850413079331,0.0,1.3530198325582328,0.216
7,0.7425230149815103,0.8429585638590663,-0.9412649379325936,0.6568864379870243,0.7144504511468316,0.5708697537372379,1.889524561723147,-0.4186593569184611,0.3976727410437727,0.9172709480096508,0.1509458914173939,0.5564397343798793,1.7340183261493665,1.7847304341190848,0.101816579766028,0.0035629871778198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006150592701476,0.0,0.0,0.0,6.0,0.35297735642765576,0.0,1.3529773564276557,0.216
8,0.9207736382412356,1.3704124401115998,-0.0248107714779652,0.4024576313555579,0.2379177137539995,0.6262706005960357,5.249787052247858,-0.7068599500115519,0.5039973642966273,0.826500271352514,0.2740168371740893,0.1556219798632572,1.5409953431365393,0.446155270634844,0.060435508496225,0.00347489384036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161463621550849,0.0,0.0,0.0,6.0,0.35389096247971086,0.0,1.3529773564276557,0.216
9,0.3281323139327978,0.1591170058244676,-1.3674500911469063,0.9842626105374186,0.8560083784336538,0.5946127356307798,4.383294753604956,-1.2645944164198624,0.9892437322228071,0.9645907038366114,0.9251116135165418,0.7303211170228721,0.2442773021369108,0.5061245505500312,0.0781019216150184,0.0048684661692074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2343843411272068,0.0,0.0,0.0,6.0,0.3667284906545416,0.0,1.3529773564276557,0.216
10,0.1911829406537507,2.560103815684876,-0.8528521826871713,0.5524878532344112,0.0753824113361372,0.2112256186284988,5.652838727667685,0.8302870707442946,0.9033660112306316,0.8033085422671767,0.6118800620870488,0.2451573412337175,1.7597431001974977,1.232716239911377,0.0150659132204891,0.003901644787866,0.0,0.0,0.0,0.0,0.0,0.0,0.1937984496124031,0.0116018406583838,0.0,0.0,0.0,6.0,0.36502354648651686,0.0,1.3529773564276557,0.216
