# algorithm: NSGA3
# population_size: 100
# num_evaluations: 10000
# run_idx: 9
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.9525111535091708,5.361175806669985,1.251946996522256,0.1606554143756274,0.9828340806739284,0.4768981501736271,4.616393476318901,-0.4514170904263903,3.5465667714232927,0.2856932827188329,0.0188168817709037,0.1728656145613095,0.0,0.0,1.0,0.2355006275949787,0.6210923021477348,0.2102575930854131,0.9622641509433962,0.0,0.0,0.0,0.0,6.0,0.5311243925747955,0.0,1.5311243925747955,0.156
2,0.3855014711234044,5.803084624295344,1.1371531355190934,3.308732059974305,1.7046843605314108,0.539932050302619,4.305677350773056,0.3774188373740454,3.818140366032774,4.808625505824354,0.0310009432842076,0.2065229361556666,0.0,0.0,1.0,0.4981903231016166,0.534632831596679,0.4399765287615482,0.9973718791064388,0.012207332165704,0.0,0.0,0.0,6.0,0.557786993807764,0.0,1.5311243925747955,0.156
3,0.6874342863779221,5.3683818728587935,-0.1224089941534365,5.961484958915304,6.191377577829671,0.1188162302328124,3.4342848470221843,0.3113424917606078,0.0938100331892016,0.9264293258667384,0.0146802353636078,0.0992863358123153,0.0,0.0,1.0,0.0,0.0,0.1881901354167978,0.800705467372134,0.0169573827044241,0.0,0.0,0.0,6.0,0.47093252855843265,0.0,1.4709325285584327,0.176
4,0.4547939125742155,6.165916454631613,-1.4564261898923856,4.214474673315264,4.616358708634973,0.104886998237806,1.6412749445939945,-0.0781546891432249,1.2635176218282431,5.860220146325701,0.0318523748078976,0.1465924446063082,0.0,0.0,1.0,0.0,0.4393020940467165,0.3176830591704182,0.975609756097561,0.0152718045115244,0.0,0.0,0.0,6.0,0.5145803949309541,0.0,1.4709325285584327,0.176
5,0.6645017564882268,1.6628450124438745,1.1923512524160929,0.4345620806917545,5.046980505441419,0.4687770831843735,1.9938647464555608,-1.1290107423203175,3.747241224573499,3.5822271510059105,0.0270937051127257,0.1561671978045274,0.0,0.0,1.0,0.0,0.5572084965755012,0.313693512662916,0.97282099343955,0.0035056457373741,0.0,0.0,0.0,6.0,0.5204252146126671,0.0,1.4709325285584327,0.176
6,0.3140008823477276,5.467542260187335,1.5387277214693036,3.5783274528414264,1.3997108673139955,0.2858026250402141,5.140417073877492,0.1917163965981578,3.4079525498428778,0.9397163451140992,0.0260376280160496,0.1955478645737553,0.0,0.0,1.0,0.3307137910106763,0.6109663290910495,0.4007194469482339,0.9915878023133544,0.0016286951422845,0.0,0.0,0.0,6.0,0.5491538861473881,0.0,1.4709325285584327,0.176
7,0.9873930425085417,2.9186840037234267,0.5736883424817343,2.6408289287012723,1.331462355404832,0.1415579085677818,0.5683156560169181,-0.8703168559203757,2.610142756121603,0.3434027108403606,0.0257023837431151,0.176165503866787,0.0,0.0,1.0,0.249170905485773,0.5808264220657032,0.2802097065607181,0.9659192825112108,0.0,0.0,0.0,0.0,6.0,0.5338897833307885,0.0,1.4709325285584327,0.176
8,0.1471178978640152,3.837416139001835,-0.0441366188449199,0.6783519342555349,4.400282379651546,0.8276536934025626,5.5984813816705055,-0.8551885142988613,2.4728484558017474,0.5474859174416008,0.0181462857068938,0.1341635035044602,0.0,0.0,1.0,0.2891664862629137,0.0,0.3183469933798347,0.983448275862069,0.0057993941053862,0.0,0.0,0.0,6.0,0.505691832330012,0.0,1.4709325285584327,0.176
9,0.8061532018391394,2.1216846760852266,-1.1905712508280502,2.862603746571239,1.5700528151522897,0.7452331045483938,4.623922026490268,-1.5387368240622072,0.0187990991344336,5.768004435694455,0.0187213186715761,0.1118468721557671,0.0,0.0,1.0,0.0,0.0,0.3401279718806531,0.954391891891892,0.0250858637505623,0.0,0.0,0.0,6.0,0.48938857220724163,0.0,1.4709325285584327,0.176
10,0.9770669995397874,0.9550183131475658,0.2874928941489743,1.711158563392052,5.553016476930072,0.0914122379978672,1.138140130866569,-1.3247613828203737,1.8628013206552465,5.987882968129815,0.0283476268706307,0.1704242837948629,0.0,0.0,1.0,0.431227223894942,0.4517046654119571,0.1592547639515543,0.968013468013468,0.0017916580349794,0.0,0.0,0.0,6.0,0.5301171634886411,0.0,1.4709325285584327,0.176
