# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 0
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.4630073578150214,2.345588042336162,-1.1355619262068382,0.8665618499863413,0.0064350540811233,0.5027820800522084,5.644172606773922,-1.3169096249023295,0.5542704681782861,0.6166500426836184,122.68729645443466,379.0196043954357,0.703480392293747,0.9040418409000516,0.725065368582209,0.3143143231932517,0.4760244049330655,0.1968411817613543,0.0041628406213759,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
2,0.1109475279780146,3.1809822669262924,1.3315005433653986,0.5904284571359125,0.7742094672355111,0.3836648448526482,4.687854504736536,-1.251392368600601,0.2911780789864071,0.6742360012553712,2177.1190567239146,421.75539500695504,0.0877123830659705,0.5334671424534809,0.2098901301364817,0.5623688301691376,1.6190214014529394,0.2172996860613998,0.0015947999970128,0.0,0,0,0.0,0.0,0,0.0,0.0546816835400309,0,0,0,6,0.3561577460905901,0.0,1.0,0.333
3,0.1994832210898453,5.569413766605252,1.191836021646932,0.0547893561110847,0.3788164022997503,0.4917117367620975,0.1475490391029792,-0.2364822819356156,0.9064106259549528,0.1120462712944488,1790.536925283252,121.23244080218032,0.5787002980535503,1.7906068988471684,0.2030531937645129,0.0165051205825093,0.1670071949539093,0.3022608047438972,0.0014974545874769,0.0,0,0,0.0,0.0,0,0.4518072289156626,0.0,0,0,0,6,0.3795180722891566,0.0,1.0,0.333
4,0.5397694402758588,0.1097348427514161,-1.3042744075619184,0.4967416490434678,0.9209263190491158,0.4201074247719361,2.501554861322188,0.4357939978550811,0.0934177987340663,0.5798001523715048,517.6655785675822,608.8883483382706,0.9583259078949696,0.1083464066683426,0.5550607195736839,1.212761638343151,0.2986089549235959,0.4305985408651482,0.0035655217912399,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
5,0.2683105523652017,6.2510399446573945,1.5644008944808387,0.1213356246699396,0.7054682627496689,0.9509227864901872,1.4877709349967674,0.3491171722807886,0.0430307443141617,0.3659468579714433,2022.3742318613583,590.2590421231943,0.7746250010111454,0.1734782288576799,0.347198151871308,1.728072119976707,1.168279653274542,0.291051181807475,0.0032683297670731,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
6,0.4513000041993752,2.5269105322884022,1.5270391584332863,0.5744359250791319,0.0183666153173464,0.799369853792688,2.06535935405604,-0.2086881638222242,0.2134272025652669,0.4440144693079391,974.1286892004068,88.81656309331598,0.6295101663834373,0.2061388718709975,0.7840987746057191,0.0507821795550258,1.5614426666562948,0.2158898786911626,0.0007276121631651,0.0,0,0,0.0,0.0,0,0.0,0.1268127282143467,0,0,0,6,0.360400748718491,0.0,1.0,0.333
7,0.8075498225438462,3.1248203257154508,0.6580000191865158,0.2482608375402275,0.7376167555621276,0.4250070202935707,1.4511225167608564,1.4579339000674478,0.4009040259560734,0.3729694407868473,2579.704498360984,369.359978579996,0.6675053707532393,0.342119510362231,0.8432737132572902,0.5178241138066992,0.1010075053493846,0.4838417461536015,0.0025002113078243,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
8,0.9752589524506494,1.085458918007576,1.4027814531960017,0.9861660981197824,0.6065576460087247,0.0118747357191619,0.3827132941962309,-0.9154542774090444,0.3888786457049763,0.6115486771970534,2899.299877852636,354.53110400595045,0.1406445092031103,1.1238642972368995,0.1372996044290932,0.1731765232607556,1.1119194670917143,0.0851005839001437,0.0180801633111307,0.0,0,0,0.0,0.1572309151831306,0,0.6261373035566584,0.0,0,0,0,6,0.39902165992586996,0.0,1.0,0.333
9,0.6959881716812476,0.4121574098393054,-0.1526800050392573,0.7038438883567264,0.7641702502585224,0.3830008774114651,5.574295409424727,-1.039616257261926,0.7154664864700678,0.7717047229207187,2640.767178128966,494.4358121519605,0.0992264592885168,0.0969192426927585,0.5288377115752113,0.3466573774577859,1.2593674632963636,0.387563954397622,0.00228910917017,0.0,0,0,0.0,0.0,0,0.0,0.0642305416173263,0,0,0,6,0.3567194436245486,0.0,1.0,0.333
10,0.0842722964452568,4.901821085693959,-0.8720813996169663,0.0130142137623883,0.1758505439284133,0.4566975056493521,3.513841944985736,-0.3509661465271874,0.1730497594819927,0.4820616587469848,2839.311680103215,535.4298060132802,0.9412873808373796,0.0575466242584108,0.9931538819168932,1.7779882466159664,1.088707436751743,0.1548575123562722,0.0019565064758327,0.0,0,0,0.0,0.0,0,0.0,0.1528348943158502,0,0,0,6,0.3619314643715206,0.0,1.0,0.333
