# algorithm: NSGA3
# population_size: 100
# num_evaluations: 10000
# run_idx: 2
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: AFV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.3318737125398758,3.02509085167428,0.7802899316725158,0.8578395184395139,0.4144600551329115,0.8486845142673234,2.793321609207048,0.6777894550274284,0.0084483635788197,0.0252014236707489,1.880900987084177,0.2042758964623869,0.0519995251922631,0.0007849462650661,0.0,0.0,0.0,0.0,0.0,0.0,0.4079528718703976,0.0027530443302177,0.0,0.0,0.0,6.0,0.37710034801180087,0.0,1.377100348011801,0.208
2,0.1501278963598964,2.79401829188241,-0.843597028427209,0.3588615967449317,0.333646576775192,0.6248875697828198,2.80042949611341,0.559025814788281,0.300856869010762,0.3223817960666204,1.9965590603435368,0.4765478156384248,0.116554152479345,0.0016421392540262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207269256914784,0.0,0.0,0.0,6.0,0.3541604073936164,0.0,1.3541604073936164,0.215
3,0.5342146566779802,5.194991712398217,-0.1813168457097356,0.2950208030920727,0.3158921446849086,0.2356500301182191,5.8621193451793,0.93843338447363,0.343458277804172,0.4498338751875084,0.2022199967533,1.1787592889270684,0.0276585789383063,0.0015192136022255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084693049904905,0.0,0.0,0.0,6.0,0.35343937088179356,0.0,1.3534393708817936,0.216
4,0.5479077800903767,4.3952176803371295,-0.798557780103323,0.1866271455864802,0.110583147796161,0.2740592525360537,0.0644028969535214,0.4063955549118272,0.2951723052197424,0.1872865447018977,0.1905761045216074,0.5675116149305093,0.0303643546389628,0.003287321757188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113340993258354,0.0,0.0,0.0,6.0,0.3536078881956374,0.0,1.3534393708817936,0.216
5,0.8806220661656807,4.521930162790275,0.6691821485682401,0.769859656992702,0.3307470261694047,0.2286102518330989,3.935435161692579,-0.2686713614205231,0.936781072234186,0.6424524189027923,0.7738006860247364,1.710239321608381,0.0844294769652383,0.0030951831810752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4131448209976929,0.0,0.0,0.0,6.0,0.3772438129998643,0.0,1.3534393708817936,0.216
6,0.7048748572055501,2.706406391745249,-0.805659116574823,0.3872291185052496,0.2886883516640223,0.5324040140891306,5.128467296941568,1.0423288668227553,0.2862202083505607,0.177582073958203,1.446251780382778,0.8340530427283317,0.1174455111381169,0.0017949823925728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232399342467911,0.0,0.0,0.0,6.0,0.3543082314262818,0.0,1.3534393708817936,0.216
7,0.4562320367049099,2.904952827916672,-0.5034743145162397,0.967353302165056,0.8159795485724871,0.9919252374110122,1.8904955607270164,0.250858452163742,0.682067861155801,0.3836291545431914,1.1683560002479334,0.3930344366115428,0.0619548025317886,0.0027473871237688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952530866879701,0.0,0.0,0.0,6.0,0.3585442992169394,0.0,1.3534393708817936,0.216
8,0.8165558714646763,2.516810857096148,0.5304256722579064,0.5430387408602328,0.6117843348998259,0.8521833762914618,6.19822797599819,-1.316673561641971,0.5678899586118178,0.9032549715047772,0.793040922797434,0.5092530204611834,0.1167767574721259,0.0014278580928773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011096607140963,0.0,0.0,0.0,6.0,0.35359391806711543,0.0,1.3534393708817936,0.216
9,0.6143392207659898,2.3939280659758344,0.5764033744609112,0.5225032246220753,0.6276310734226936,0.3184925119075392,3.658244430817773,-0.0170494478454208,0.5943170083418827,0.0076836820441844,1.929795823270452,0.4702150876389257,0.0414933529787806,0.0041707206857387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202290363222706,0.0,0.0,0.0,6.0,0.354131119783663,0.0,1.3534393708817936,0.216
10,0.6017637200942211,5.730382982297343,-0.0500971736583686,0.9585140665956836,0.5767096604529512,0.0277442979860875,4.642462463707776,1.1353740875445495,0.0985500094034508,0.9634430408445728,1.1268520722032744,1.4814038218754373,0.0751374949688147,0.0039346037401631,0.0,0.0,0.0,0.0,0.0,0.0,0.3171091445427728,0.0159543099098029,0.0,0.0,0.0,6.0,0.3725331443795633,0.0,1.3534393708817936,0.216
