# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: AFV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.3063803704678264,1.8052768289443184,-0.8499580584442767,0.2278496809127047,0.0655103148689997,0.1900446840069341,2.966877680618836,0.9393012633829358,0.5414626828704814,0.3272569890938123,1.2909582716173742,1.6371219562993826,0.0528994604630122,0.001532146888031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324377834576086,0.0,0.0,0.0,6.0,0.3548492813798593,0.0,1.3548492813798594,0.215
2,0.397668272810446,1.8682860613135912,1.4064548285555474,0.7649505355062348,0.8535824363697354,0.5992099527474385,1.4067816900022585,0.9823144008188708,0.2060161992088319,0.8246481695077083,1.609705933519988,0.1226226339888942,0.1002401765956497,0.0030039557187598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455546179617,0.0,0.0,0.0,6.0,0.35320326742233044,0.0,1.3532032674223304,0.216
3,0.3826817184059009,4.92907073235842,-0.8110735153017551,0.0801214195077879,0.4612457822583032,0.8728243417287578,0.8421765818891999,0.7351096742626342,0.4135246398723067,0.5702573419216921,0.5744128054871279,0.4357534916087486,0.026397607283419,0.0027462997299056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192193297484249,0.0,0.0,0.0,6.0,0.35407172527931907,0.0,1.3532032674223304,0.216
4,0.3378687774614258,1.1353161912712717,1.526689597565587,0.0168404056952066,0.8244854982915173,0.9243424146341458,0.9648242878814672,0.6470699854276352,0.6877472585635914,0.1374054957614968,1.084998627969911,1.1125566993490592,0.0279342101350148,0.0035441940605139,0.0,0.0,0.0,0.0,0.0,0.0,0.2562592047128129,0.0232613691734051,0.0,0.0,0.0,6.0,0.36938356316977755,0.0,1.3532032674223304,0.216
5,0.8508420977491311,0.0938720089199182,-1.1104157799931795,0.3772111107893284,0.2386138236726568,0.5636078842448288,0.3097283513445392,-0.6116159650913956,0.2220225332852317,0.4520007266331869,0.46490108985044,1.6150991429183028,0.0461307105794216,0.0013114719173218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405058413071074,0.0,0.0,0.0,6.0,0.3553238730180651,0.0,1.3532032674223304,0.216
6,0.4777945676387674,4.179495386056186,1.4273904301438716,0.7834073437463793,0.9312633304035686,0.9786944241811952,4.502085123650678,-0.9523007608366502,0.3941848712630146,0.956733966606225,1.5930904606345848,0.0414679479842265,0.0944122664407175,0.0037541330393868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935876577345988,0.0,0.0,0.0,6.0,0.35844633280791754,0.0,1.3532032674223304,0.216
7,0.2481923214255091,3.469501514166509,-1.294206710882991,0.4541441134317279,0.4034915134348998,0.88176304491502,2.91587759583188,-1.3402442076645462,0.2799854174160806,0.4332245899124453,0.3322718429083839,0.976004667195902,0.0509660588741111,0.0015521501298712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596092931981899,0.0,0.0,0.0,6.0,0.35644760548224647,0.0,1.3532032674223304,0.216
8,0.572631954810037,3.55752188287722,-1.474552129918456,0.5089222162347015,0.0416683013373935,0.9535066311090156,1.290104180453383,-0.6301206750210898,0.8272576266265915,0.6099215061109153,1.7904187056780023,0.985902975896014,0.0150050213157628,0.0038705812378651,0.0,0.0,0.0,0.0,0.0,0.0,0.1326860841423948,0.0196193554865518,0.0,0.0,0.0,6.0,0.36190031997817335,0.0,1.3532032674223304,0.216
9,0.7851649094448004,1.6070773609891538,0.3687592236551209,0.4836862170823556,0.699163293369103,0.5411838729798633,1.6680050453407709,0.2308588465399701,0.0620956398492351,0.3140059044111997,1.872395322101468,0.8104215208479113,0.0630099146047983,0.0029569060824959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333
10,0.1260487536650472,3.965416543539277,1.1598542571346604,0.0542549212498219,0.8080617695603852,0.0731726883609205,1.7845904684002527,0.9687235081239632,0.8710509519473633,0.8147199761390488,0.4174997334746477,1.3766133487527947,0.016033277455399,0.0026926181698207,0.0,0.0,0.0,0.0,0.0,0.0,0.5409836065573771,0.0083933423680404,0.0,0.0,0.0,6.0,0.38525746758384805,0.0,1.0,0.333
