# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: AFV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.6192354646583524,1.6645264737816727,-0.1601609195090902,0.8555595873168996,0.0006913526320485,0.9923938664544836,3.555865265577786,-0.9989633907446716,0.8001928057605164,0.0761951880274302,0.8200001587397339,1.146264526536361,0.1011572720182987,0.004163577083217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0557902024741245,0.0,0.0,0.0,6.0,0.3562229530867132,0.0,1.3562229530867131,0.215
2,0.2076930162501742,4.75584066162803,-1.0894290051820794,0.9348531337494408,0.7733707820220617,0.5012397610345267,2.727978703677537,0.2292600745262107,0.6611143269557697,0.5578826622960539,1.3916343517021543,0.175362094288306,0.041602424027007,0.002333077127666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437884906308367,0.0,0.0,0.0,6.0,0.355516970037108,0.0,1.3555169700371081,0.215
3,0.8206663345385308,0.7113227705130736,0.325635421194751,0.9896022973054645,0.1490790498675565,0.4950360663957767,3.959319592592865,-0.5104163798870862,0.9646173192524804,0.4854104076921218,0.957397372635463,1.8053274088527451,0.080046906186063,0.0042530065142761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868243243111119,0.0,0.0,0.0,6.0,0.3698131955477124,0.0,1.3555169700371081,0.215
4,0.9265387090440508,2.9374436567725093,0.2603694702927592,0.2265396565037701,0.2423982425050334,0.5221121947225905,1.4401371830336005,-1.4757543983371892,0.3684079594813471,0.7499451441365527,0.5541403655910309,1.7254078769761616,0.0274800713003468,0.0033552430596776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132294360422283,0.0,0.0,0.0,6.0,0.3537193785907193,0.0,1.3537193785907193,0.215
5,0.3224349431312179,4.934537660286002,-0.9374075063777476,0.4611939634535856,0.518169554085777,0.5960182899260291,4.509146627106363,0.9296298671577752,0.7001657153343475,0.8072005205099109,1.771923398934791,0.6522385701413387,0.0145552048786806,0.0035348981335447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045512965466429,0.0,0.0,0.0,6.0,0.3532088997968613,0.0,1.3532088997968614,0.216
6,0.0239030261423308,1.706483097435095,-0.6998853223712704,0.1206324283061581,0.9107134542882382,0.0304392666656231,4.225825578874915,-1.3466760893982608,0.3607804937852211,0.4180995426775659,0.3628085781147339,1.042028206564353,0.0275043735416815,0.0038494949910418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158225129405088,0.0,0.0,0.0,6.0,0.35387191252591227,0.0,1.3532088997968614,0.216
7,0.916152575709755,5.161108158629559,-0.8476648317310107,0.2423139721912097,0.7822705914973477,0.5598869553608793,0.0641557560150412,0.4080396440412737,0.394912912348374,0.7852137653116322,1.4936940689668503,1.8446560170838,0.1000113971406998,0.0023919436778053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751933102029594,0.0,0.0,0.0,6.0,0.35736431236488,0.0,1.3532088997968614,0.216
8,0.5349917609279157,1.992045460712687,0.7448341061433359,0.1602024106191695,0.1925082189598553,0.354511018045606,2.377407362163716,-0.9227301954729626,0.918709205142268,0.8280935695469476,0.2137534885132828,0.738971831320768,0.0155517356014025,0.0034280784554934,0.0,0.0,0.0,0.0,0.0,0.0,0.4161764705882353,0.0164504519897207,0.0,0.0,0.0,6.0,0.3783898189751739,0.0,1.3532088997968614,0.216
9,0.417169647054938,4.734268263119411,-0.1936729415756548,0.9706642786602584,0.5339848144702273,0.3109529311206326,5.605130696260588,-0.2443545461778371,0.5461857205227137,0.6413741755146266,1.712016326611914,0.418877371681903,0.0530388672322823,0.0015144287400668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088958394197749,0.0,0.0,0.0,6.0,0.3534644611423397,0.0,1.3532088997968614,0.216
10,0.8078708464535516,0.2812747123995462,-1.5449834149252104,0.3616166477120572,0.0636222856985518,0.1494863033242304,0.1457093801099984,0.0776596575902728,0.6966959021894129,0.4270534930137276,0.2691409172893753,0.6627144219248113,0.0147291152258993,0.0037122284260856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022390847043225,0.0,0.0,0.0,6.0,0.3542582851201897,0.0,1.3532088997968614,0.216
11,0.9108913259642042,0.0107309142215549,0.9974068772055212,0.7644647933703086,0.6909825452546333,0.1278771632282204,0.3346146316697374,0.7437853137228867,0.6414092415349312,0.3698980739484795,0.6910161335262794,0.0652867290376026,0.117795165535572,0.0028872367323034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224634433575025,0.0,0.0,0.0,6.0,0.35426255549161784,0.0,1.3532088997968614,0.216
12,0.2243884059372943,2.1950856654591053,0.2185288291211591,0.8023927037402467,0.9504454053381364,0.991808703583101,1.7670309285954335,-0.966468334827406,0.4877251526674881,0.5575639009340683,1.3134093607865498,0.2151822646286729,0.0785020773651498,0.0037847929059611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386874621053168,0.0,0.0,0.0,6.0,0.3610992624767833,0.0,1.3532088997968614,0.216
13,0.6035595516954865,1.806918066967313,0.5415138703224605,0.7120487867813948,0.656450286538602,0.1469303156935435,6.116527387450483,1.4306293068068348,0.4246255327956413,0.5936373294088721,0.0792571477337886,1.9772686691238768,0.1019036981031888,0.0015675133095344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090655290064839,0.0,0.0,0.0,6.0,0.35347444288273433,0.0,1.3532088997968614,0.216
14,0.1508752888722152,2.7741617327998465,-0.410646512802858,0.5461860254806569,0.1932622618528079,0.1471228915953768,6.17862264186198,-0.6216389473644993,0.499701890598532,0.9162683518991026,0.6053037274685065,0.7331920405873682,0.1168006184930644,0.0038641307637952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485823555066712,0.0,0.0,0.0,6.0,0.3557989620886277,0.0,1.3532088997968614,0.216
15,0.9360246214061884,5.33238842002893,-1.258950960404819,0.2069047983704277,0.4127492422639994,0.6461275766592475,2.428868091214003,-0.7803327588649674,0.344659037128738,0.204013586529791,1.7237334390453658,1.3945034246866574,0.1137990486785777,0.0024860051910416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495097528665061,0.0,0.0,0.0,6.0,0.3558535148745004,0.0,1.3532088997968614,0.216
16,0.6992859712643673,5.736413642622183,-0.6765268396802759,0.3387156899232688,0.0592008453138755,0.8669361094050653,0.9689776823653647,0.1612250023792081,0.5091953884332735,0.8139350789453603,0.7759789328214688,0.2853293442526112,0.0257979429582166,0.0037101277684048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184143991507819,0.0,0.0,0.0,6.0,0.3540243764206342,0.0,1.3532088997968614,0.216
17,0.2326710956319737,2.834210450441943,-0.7027202845344652,0.5018068911184235,0.9226031530779568,0.3825111389298338,4.084876762220646,0.3004025861928867,0.7519535611422076,0.0616653301698686,1.4896473473636191,1.892551854344856,0.0146897913372946,0.003910156946776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079083960869528,0.0,0.0,0.0,6.0,0.353406376240409,0.0,1.3532088997968614,0.216
