# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 2
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: AFV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.6367722605778523,0.1572104487484413,-0.8819052778190655,0.4537084652911998,0.4902183892077625,0.985732040886614,6.276282801522024,-1.1840746085637464,0.2761552026760093,0.0825858347939135,0.682833837325969,1.8978359987229387,0.0512244902779413,0.0035371407208071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0736012860141235,0.0,0.0,0.0,6.0,0.35727066388318374,0.0,1.3572706638831837,0.214
2,0.0960907001770309,1.0190286553041272,0.6102201891417462,0.1397634990477656,0.2666258926297946,0.8031758724580768,1.8887995435039329,0.304786477210569,0.5728122877653568,0.2654434715786691,0.4974685777852605,0.5793509813240325,0.015185190898929,0.0019968837841326,0.0,0.0,0.0,0.0,0.0,0.0,0.2131410256410256,0.0208601767181182,0.0,0.0,0.0,6.0,0.36670595307994963,0.0,1.3572706638831837,0.214
3,0.259744752747137,2.4309008429438093,1.0430618527594078,0.7367470562871129,0.3792105669416374,0.0130173366945506,5.010242996802026,-0.724486459306969,0.5826848885290346,0.0255509418496927,1.3244040385366516,0.775046851746563,0.046052601277982,0.0010251959784309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338117259564028,0.0,0.0,0.0,6.0,0.35493010152684723,0.0,1.3549301015268473,0.215
4,0.2149243841306952,1.7945011845846095,-0.0898185817383414,0.549496821088408,0.8451131155747016,0.9885097007841644,0.3070472413862454,-0.8415753333189355,0.6433114272482352,0.1614665628916767,1.740291786738003,0.4348048526100518,0.0297328204061723,0.0036318936928377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272381953995318,0.0,0.0,0.0,6.0,0.354543423258796,0.0,1.354543423258796,0.215
5,0.5697826073002427,0.2510353772227789,0.0648143985573901,0.9330973092437728,0.972793817486426,0.9118584240014496,4.770588591823345,-0.7804848751360627,0.9005556371818463,0.2971707938978475,1.755257723792702,0.0827960104807097,0.0211477987639652,0.0041905891401075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516338546562191,0.0,0.0,0.0,6.0,0.3559784620386011,0.0,1.354543423258796,0.215
6,0.5328408874958466,5.066353571845662,-1.4631167318549685,0.1540661208995098,0.7481850276686759,0.3848698972222829,1.997415122769957,0.226222357810804,0.3724205151363791,0.909529909991462,0.7739424500459364,1.6724983908345492,0.0288642177564369,0.0034576056632833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254399096443194,0.0,0.0,0.0,6.0,0.3544376417437835,0.0,1.3544376417437836,0.215
7,0.3415696533192448,1.2718702891189508,0.1817757202266572,0.4483436404889377,0.6323109198339634,0.0105121872944892,2.5493035820110195,-1.4528250543302197,0.3050530279643499,0.0862664386191233,1.0910789600547974,1.8408931212030888,0.1164580564899904,0.0034832042277732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172682139505443,0.0,0.0,0.0,6.0,0.3539569537617967,0.0,1.3539569537617968,0.215
8,0.5479077800903767,4.3952176803371295,-0.798557780103323,0.1866271455864802,0.110583147796161,0.2740592525360537,0.0644028969535214,0.4063955549118272,0.2951723052197424,0.1872865447018977,0.1905761045216074,0.5675116149305093,0.0303643546389628,0.003287321757188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113340993258354,0.0,0.0,0.0,6.0,0.3536078881956374,0.0,1.3536078881956373,0.215
9,0.2449941384141697,3.173397638586196,0.5605277044988255,0.3327599576169492,0.3063646715900072,0.775797911221549,0.2064273819599678,0.8978604653099294,0.4285402814602093,0.6290094571685604,1.4110060498135997,0.1969372588428353,0.0942809039904468,0.0028193371484952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0971504036407535,0.0,0.0,0.0,6.0,0.35865590609651493,0.0,1.3536078881956373,0.215
10,0.2766734163504597,2.265230931954228,-0.9685214774960672,0.9903937285006212,0.92326902936719,0.3720753688922067,0.912039724796593,-0.3280655520260591,0.1643044723429847,0.5382189951265482,0.3567085699186296,0.0980886937288183,0.0638091123934646,0.0035996555388652,0.0,0.0,0.0,0.0,0.0,0.0,0.3936324167872648,0.0014578356350626,0.0,0.0,0.0,6.0,0.3761817795542545,0.0,1.3536078881956373,0.215
