# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 4
# problem_name: 15-areas_hor=1_ver=2
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.1369926346266091,6.255009448428984,0.8496437581882499,0.6783555006793575,3.7568926560797578,0.0144182981282956,1875.2819905903132,-125.1105484752562,0.9330396558191708,0.4206262583283693,0.5610291078425488,0.654822178640201,0.8666351203286509,0.424108945706918,0.9492441705581371,0.3933659579118892,0.4531200449059245,0.0092560509627399,0.0,0.0,0.0629581921221058,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.003703423066006223,0.0,1.0037034230660062,0.332
2,0.6091995263913395,5.404295138542817,-1.533371294511688,0.7056128001045459,2.221057913632241,0.086874806623423,425.92095348798944,871.3653413666975,0.3577086561113826,0.0912110126623317,0.9816418984939036,0.2104562597938326,0.6058571300461711,0.4133070599386483,0.3390433530252554,0.8149207980249156,0.4552934612659754,0.0062286556864547,0.0,0.0,0.0,0.0,0.0574801581136728,0.0,0.0,0.0,0,0,0,0,0.0033811857713925177,0.0,1.0033811857713926,0.332
3,0.9380936545656724,4.422839521398522,-1.4283662485651116,0.8314561688912938,5.222639468439626,1.2629272542174057,3450.51215289201,113.0536038588508,0.7608493270450072,0.0122770459041579,0.6805390708048066,0.2952038088059602,0.8379224840097625,0.4151680138042146,0.6784716295391098,0.6810213138963297,0.5,0.0543096861879601,0.0,0.0,0.0791935491713678,0.0,0.5196538791685223,0.0,0.0769230769230769,0.0,0,0,0,6,0.3926923826625275,0.0,1.0033811857713926,0.332
4,0.9509778753318496,1.6174576734731625,-1.534432791641094,0.9102221433359864,1.3748463524548509,0.4032571753409093,1763.056099609459,866.4014284856869,0.8980040659168524,0.6045802385350175,0.2919528186976663,0.5284478036459779,0.9225177085328834,0.8304034253623714,0.6032215543765218,0.7940458142852791,0.2742889223768263,0.0020935390253698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
5,0.9683545473942812,4.902995217753235,1.297058348427412,0.0494531483777124,0.591998474525294,-1.1591084475624278,1594.4983424875008,-147.069967423898,0.5107547210187382,0.9445311109435092,0.4385941272463783,0.3367543426212551,0.4109600402291904,0.6599884515398716,0.8070884887875626,0.0776648477268563,0.43347650321253,0.1498920310754265,0.0,0.7756876277545967,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,0.5162169192796822,0.0,1.0,0.333
6,0.2597341531451385,4.282430962877861,-0.6861915039624316,0.2777526466562688,0.6284624741391843,-0.5052442226869402,-21.31437262521729,197.87489033386527,0.4429386810960408,0.9831539528714304,0.0304544029450642,0.8720778821071008,0.7359741165947585,0.8240715612025341,0.5807937508679206,0.0621921089840834,0.4098789899320569,0.1713368868079736,0.0,0.5779673588645888,1.0,0.0,0.4222000997967226,0.0,0.0,0.0,0,0,0,0,0.11765690933301831,0.0,1.0,0.333
7,0.670623959341836,6.134909781738486,1.4501650924998284,0.558394695468174,2.6135865686526194,-1.5689688766787089,2951.532295582892,-92.31976635031523,0.8509746367258324,0.9940455709614344,0.2595859086939782,0.3405436749557614,0.7803892722559342,0.9762336260041278,0.7461106654106302,0.5971706079403473,0.4846420474885662,0.0433812479826506,0.0,0.0211666716337179,0.0789473684210526,0.0,0.2736458443170819,0.0,0.0,0.0,0,1,0,6,0.43375058143363837,0.0,1.0,0.333
8,0.2005289218032052,1.2993313693732402,-0.0353342164099146,0.7834729390795472,3.6957758806731538,1.1131296175114025,469.0567364216152,351.36438770276754,0.910735187476972,0.0830582584325447,0.8624745892641742,0.0005732895966227,0.1886586702136826,0.3923346150269508,0.8591311590750808,0.3669842114232328,0.5,0.0019610710695147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
9,0.0209662160824997,0.4328361633913527,1.1009342178856825,0.6768002559766195,2.2419346227621677,-0.7321211179290371,1498.6543345059445,-162.83162408655605,0.0968610340090571,0.6573412771956596,0.0787528504656743,0.5622213594497272,0.8245096107799664,0.8698986468244696,0.2209109849348502,0.6769955245669559,0.2968124627536574,0.0031199841940344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
10,0.7747691135071312,4.761462498066661,0.5467374152087534,0.1267125025926866,4.536313751421528,0.7314351938832324,-205.2111929057113,300.3129313788817,0.2242527668294702,0.264000415888188,0.5586422089909732,0.8976235053151614,0.376749025873298,0.8374477519626112,0.4923141791116372,0.6930318226280411,0.3116988853192457,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.11764705882352941,0.0,1.0,0.333
11,0.8019361926595225,1.2291606651464793,-1.2081133725100004,0.0360704063232127,3.375807353120496,-0.2671386491268046,915.9566512436317,112.63006501112238,0.0297340686428976,0.8552364263808774,0.3660581739131532,0.6709548761255205,0.5790083112389036,0.5753953933659659,0.9048978868679146,0.4875758147474365,0.2920812011694323,0.1666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,0.5294117647058824,0.0,1.0,0.333
12,0.7564996143989275,4.140786895159836,-1.2569408368765915,0.1438118345168455,5.665020661017787,-0.83255212049554,2140.0364064260184,630.7065032376114,0.9028183340063084,0.379632609339959,0.4471610349648155,0.6381894706673419,0.2448464845478277,0.2781499373530151,0.2178159284515922,0.3861677495803128,0.3599108403679087,0.0008759002988289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
13,0.3502637978817701,1.169761417368683,0.2718802272539988,0.3504021908392244,2.5032843710149173,-0.6510954640237187,171.64440013453736,364.248049774954,0.7700188515818155,0.3321249891881743,0.272538860622937,0.1409982548804943,0.8098468286714466,0.7314523199679767,0.2388471000408923,0.6050077857347119,0.4713275728320436,0.0008822568464127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
14,0.1767105333369326,4.636980037616355,0.3623739625215045,0.4814549572275269,0.8979819129564612,-0.4035993001929459,-374.6336335830104,374.5662874409227,0.9136532623022569,0.7835106255283334,0.0902818099356365,0.3922739153708371,0.8390182005919976,0.7040958695983698,0.4739191954065983,0.8677791097241162,0.2675597774533444,0.0934127500164546,0.269395709769004,0.0,0.0,0.0,0.7335248172787264,0.0,0.0,0.0,0,1,0,6,0.4707600310028077,0.0,1.0,0.333
15,0.2322574039075513,1.3221724054137416,-1.0221206360866455,0.148045278857733,1.4399752678917732,-0.0336665988064339,2331.625315753205,336.4468406626934,0.3736721771250746,0.7413049011855182,0.9563353148350412,0.2116996648684437,0.8055809670596131,0.7511254359340567,0.1795280056856294,0.4087828813213181,0.5,0.0005184863338353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.7586324604012551,0.414
16,0.7203962087300446,3.6089656090272393,0.2917767479318685,0.6989401644800863,2.0367247435929325,-0.2917771006832619,267.25493992206646,853.4054687167345,0.5254904883007417,0.8765133012394553,0.0474371250269659,0.2694105894188454,0.7196764032946935,0.53730905734675,0.788359818487844,0.6398980775037185,0.4716848829048993,0.0225191963263293,0.0,0.0,0.0789473684210526,0.0,0.1359519093896737,0.0,0.1418636995827538,0.0,0,1,0,6,0.43275076337608703,0.0,0.7586324604012551,0.414
17,0.4404722987585386,5.391859951370554,1.1261496449720825,0.5749623080841456,3.9801900345099295,1.5167801184273184,-410.19666158649846,871.2358881180614,0.1164384187298821,0.3765243326253082,0.8637223642231118,0.9560404272830266,0.2202137646892218,0.8869554696380451,0.0553232125883011,0.8362296338891936,0.3018035417590213,0.0023749469064405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.7586324604012551,0.414
18,0.8885746019733003,2.857730456792238,-0.9609598500144646,0.9344496604333472,0.8849002198146851,1.2209060254837958,1431.4106441106303,1004.5528526115612,0.8386642924869273,0.7091717583124073,0.8684657252406462,0.5901229418038898,0.803439886069799,0.197338478942271,0.68248790531056,0.5540022796221099,0.3396598651138383,0.1031695529809728,0.0,0.1528444354149847,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,0.47957908443617553,0.0,0.7586324604012551,0.414
