# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 5
# problem_name: 15-areas_hor=1_ver=2
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.4769731469357603,2.73488135261552,-1.2590216709104916,0.3043666275199007,2.2054228484432485,0.4355740645365147,2094.371280703774,159.69659232984498,0.5397962407149223,0.7437191224782809,0.9872880506892142,0.0558648817608924,0.7884207179730656,0.9159910039827232,0.4878725401266143,0.4176282965978886,0.5,0.0013991821233521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
2,0.041349115395442,4.509511844582641,0.9341042395130116,0.5999599606134555,4.372272135577597,0.2295090398455974,-343.90618873076727,831.996554743354,0.1617179665906949,0.0144681737287056,0.8283604127683906,0.4141218491343922,0.5481912321198322,0.7792201391319704,0.152378100565019,0.3040583812677085,0.3018596660127235,0.0040520508491464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
3,0.0091142041469939,1.7413002650073606,0.0019872827922409,0.6349162306867243,0.207999274706572,0.7559299898028189,959.9874723280132,430.9561054550693,0.9790188965235086,0.781328021627205,0.640564903515513,0.7968572539847717,0.0796381026555229,0.1446727641913219,0.1781195103881043,0.0302809785723424,0.3692130219698307,0.0014835193326541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
4,0.4932342423072505,3.605892514396728,-0.4315406576332283,0.7160576788639998,2.3822146548161185,0.0852254718209002,408.73304813691993,628.5949714115606,0.3982918102518018,0.4995399320127157,0.2453750470208063,0.8323406386383102,0.5444980260774918,0.3193892559430178,0.5322569294025573,0.0445877569588452,0.3213983571350804,0.1667812773789714,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6,0.5294117647058824,0.0,1.0,0.333
5,0.0347817879762792,0.8300105659138665,-0.9741195404338344,0.433658704743791,5.80726544919267,0.1529821116125127,1075.430552309366,1247.0548908727797,0.978324358682066,0.6656134721866778,0.6427079402601534,0.413957149883804,0.2165303652669933,0.8357757380017076,0.8718757757836689,0.2354351221878059,0.1518207327683346,0.104887798072581,0.0,0.1755033335699215,1.0,0.0,0.0,0.0,0.0,0.0343140192696854,0,0,0,6,0.42410690310821214,0.0,1.0,0.333
6,0.4796209695495967,2.0832258068876643,-0.5333127424605302,0.1074983593811398,4.138228015403134,-1.278151646498936,-220.7296662285754,323.796140260886,0.4531713908305523,0.2185232403403495,0.7233440316983649,0.7798864895235453,0.1475440898961791,0.6761082797805295,0.2655416815487352,0.8987978022783356,0.4781599254071471,0.0639750178344382,0.0,0.0,0.0,0.0,0.673811100643668,0.0,0.0,0.0,0,0,0,0,0.03963594709668635,0.0,1.0,0.333
7,0.8811360815240382,0.3502695916804366,-1.0430652144009251,0.8675418933165424,5.610502961767257,-1.2926122757819405,854.3368383554002,1006.5171920042312,0.8275167794106582,0.7219698813773457,0.0852808083047474,0.9480277745478642,0.8202513606997254,0.5095184196379903,0.1399650464448438,0.3378126769513242,0.2881108338128829,0.0031793121862467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
8,0.4250968395619502,5.886785563798628,-0.033811901589748,0.3097843683913115,6.097063094912504,0.5742335163156085,1840.536346927132,554.965813910829,0.0445437773370455,0.7039418947918785,0.7923706541543915,0.9279147578460956,0.5727065508162087,0.6115346766830145,0.8793499310470348,0.747111557628837,0.3017562292154732,0.0011213933768623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
9,0.1918722711727035,1.1487101093567502,0.7514872882673456,0.6713236086185844,2.656308378702194,0.8615069486249767,2345.93471186696,204.8918066997489,0.8659351371445838,0.2762883373156525,0.604401943192201,0.4184470847233343,0.5852435899799351,0.1929256933958681,0.3423180732745943,0.4629751380553807,0.5,0.0165020036080417,0.0,0.0,0.1534937426131608,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.009029043683127106,0.0,1.0,0.333
10,0.5266577742589722,1.4595008626978043,-1.1110631327026013,0.999632620646014,5.01452720215016,-1.4244522198704488,3473.3426659368643,-161.27588203047662,0.0283281006870415,0.5084714051666784,0.4191337343792565,0.5018139168833899,0.9259182292537368,0.1614833188763474,0.5389007307520157,0.2886228461755079,0.2969468559534793,0.0280134680626908,0.0,0.0,0.2949626220061589,0.0,0.0,0.0,0.0781527531083481,0.0,0,0,0,6,0.37488913971261806,0.0,1.0,0.333
11,0.8407699723501225,2.7122456542153333,-1.0492884822186952,0.0304689144172218,3.3456165872115338,-1.0345861063997654,2200.336276474832,1114.6196164970142,0.2993248666732784,0.0945046553464847,0.4786221134822338,0.7840690635733188,0.6718985045949786,0.7281044219556534,0.0968256360490122,0.5505177826940312,0.4563386747538961,0.0031351557009555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293761345624937,0,0,0,6,0.354669184386029,0.0,1.0,0.333
