# algorithm: NSGA3
# population_size: 100
# num_evaluations: 10000
# run_idx: 2
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.0120511979608559,1.3011638072336942,-0.0659475140823988,0.1623096000172029,0.0686875551033856,0.4925114842320571,5.674630230144366,-1.534665200497099,0.2280781930549453,0.9013201122064952,0.6342387758439179,0.8304730511913849,1.8186189370924928,0.437493609595514,0.1157451120642596,0.0037594634236366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490534306403125,0.0,0.0,0.0,6.0,0.3558266723906066,0.0,1.3558266723906067,0.215
2,0.5728122877653568,1.6678305205098358,-0.7893745121139281,0.2896754906620162,0.8759400724240313,0.0187581467707648,0.5757685581866749,-0.4988536257842246,0.2203016551196509,0.5628573989157202,0.5394610945743267,0.4953620028043257,0.6015061400067083,1.0228974506764064,0.0457858925612978,0.0005513115844679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360291499609762,0.0,0.0,0.0,6.0,0.3550605382329986,0.0,1.3550605382329985,0.215
3,0.6433114272482352,1.0145243355617717,1.162847619364486,0.2174024263050259,0.741755038883449,0.6530205132311011,5.019545708004537,-1.472629214739761,0.2295740287443451,0.7046274991204592,0.0875625090011228,0.0305894831943193,0.7142698673991215,1.1795639829435276,0.043079846065363,0.0019302165123782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0257728339761865,0.0,0.0,0.0,6.0,0.35445722552801096,0.0,1.354457225528011,0.215
4,0.8441509411190785,2.0526765829301765,1.0435457269810282,0.0543958368847056,0.0928304637376836,0.1863475301363715,4.949681928251296,0.7044827241680065,0.131137839386634,0.7081286399706054,0.7617781810034896,0.1908604522870673,1.341394347888054,0.8112011342460104,0.1164870997921782,0.0035578030153051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105676469020598,0.0,0.0,0.0,6.0,0.3535628027589447,0.0,1.3535628027589448,0.215
5,0.6536118514130062,5.524722879071737,-1.5603177179176613,0.924788236276718,0.9512937542798096,0.154935516693352,0.4128723543386314,-0.5740212617947184,0.5855554498775786,0.5241313450448837,0.4351226187451721,0.9126771525142096,1.1399533039851004,1.8682734973885624,0.0491317867690271,0.0040230875957528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544018019500481,0.0,0.0,0.0,6.0,0.35614128246764987,0.0,1.3535628027589448,0.215
6,0.9945513275148214,1.423812768558249,0.8264878994275469,0.6627363461417665,0.4343235067565983,0.5757737318442022,2.577338344201109,-1.447553829013494,0.7548741134227136,0.7956853436169737,0.9351169796032696,0.5210831657525586,0.1331839474200475,1.853322588797981,0.1112641869706964,0.0028909940834062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021530408066705,0.0,0.0,0.0,6.0,0.35420767106274736,0.0,1.3535628027589448,0.215
7,0.763685054150652,2.891889142747201,0.2134042536642006,0.5952058282638808,0.1745637138837336,0.3431691979005242,1.850421211944853,1.370616746421056,0.0075547762769098,0.956178797218432,0.1411820503327439,0.5441323298725129,0.5251137524715512,0.6088332586314715,0.0633108597858671,0.0040869145379006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059709157056525,0.0,0.0,0.0,6.0,0.3532924068062148,0.0,1.3532924068062149,0.216
8,0.1718049950268887,3.013442277761308,-0.3167284054578783,0.2138799594544391,0.6329369814435788,0.5260938671614718,1.7223309743265165,0.9511871027470624,0.5388090484462941,0.3394355429273765,0.1578132866680329,0.4994574328466564,0.3079267807890549,1.8311502613462045,0.0149529500001005,0.0028377292957245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192606100167397,0.0,0.0,0.0,6.0,0.35407415353039645,0.0,1.3532924068062149,0.216
9,0.3417346339622326,5.981001265168869,-0.8065909006808648,0.9493265061054368,0.6605040628359643,0.1922327196864716,0.8874945168634117,1.5144046512764358,0.4483066243513788,0.7304973148993377,0.1327531985154624,0.5067811704531778,0.1891129209133808,0.9922763980742744,0.1032024449949805,0.0013981326254877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163111562476889,0.0,0.0,0.0,6.0,0.35390065624986405,0.0,1.3532924068062149,0.216
10,0.5761543540560689,1.163521475061007,1.5144949302904718,0.9985032604111036,0.4464681083335515,0.7624305583027201,3.999645916225378,-0.9888352160861352,0.5792019600682361,0.6542419346310836,0.593740370195616,0.5414766389935005,1.1837581370715673,1.4179823445871558,0.0728008829973253,0.0034512377935994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826406596915688,0.0,0.0,0.0,6.0,0.35780239174656286,0.0,1.3532924068062149,0.216
