# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 8
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.6270226413350537,2.668353593840766,1.2629872845354826,0.8254526940710063,0.0670266196011777,0.3733571078181583,4.950983247666752,-0.369354284009348,0.9668105486806866,0.2108896453928467,0.97636127236779,0.0918516135131091,0.1255027278253267,0.709081693360632,0.0791411679458199,0.0039313699896615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2499763142959549,0.0,0.0,0.0,6.0,0.3676456655468209,0.0,1.3676456655468208,0.211
2,0.4492420820871421,0.3489328777085091,-0.6074353044723908,0.1753541345239958,0.8463654121592227,0.2240636371347585,6.269622181911187,0.1536130158986746,0.3419448082645175,0.7751058962401252,0.7131974594939088,0.0418223192516584,1.1920719079444753,0.8334048289750473,0.112367089105143,0.002904833343752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411145861339339,0.0,0.0,0.0,6.0,0.3553596815372902,0.0,1.3553596815372901,0.215
3,0.0616408841301092,3.291592134778259,-0.763275348151196,0.1052648340426047,0.9315052209625886,0.952727341178411,4.253407684211338,-0.5649107894077932,0.8681120270964793,0.7205721565954946,0.5276566861343612,0.3472744020970151,0.1130785710194558,0.9672464308674872,0.0156032301866237,0.0036658923901283,0.0,0.0,0.0,0.0,0.0,0.0,0.5053272450532724,0.0045378181993823,0.0,0.0,0.0,6.0,0.38293323901486204,0.0,1.3553596815372901,0.215
4,0.9134006857324222,5.938623630432692,1.228834215151303,0.3412992112313527,0.0907254675018585,0.8545247680337061,3.463791724716283,0.9688325865972334,0.2164660671200761,0.4241319117972147,0.7309172067125747,0.734292760356501,1.314432058870028,1.56257804533149,0.1127029647297191,0.000667632075751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0355819706087313,0.0,0.0,0.0,6.0,0.3550342335652195,0.0,1.3550342335652195,0.215
5,0.2032183683417007,6.156706500311487,0.9757980602838164,0.0652973848146726,0.7243182187849827,0.6082152562074717,0.3497691574573186,-1.5687631240569897,0.0867382947195854,0.3580723564767289,0.7232220729761393,0.9976953531152976,0.4575867790548621,1.50482074786903,0.0638906134710865,0.0029921012513794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370473059200577,0.0,0.0,0.0,6.0,0.3551204297600034,0.0,1.3550342335652195,0.215
6,0.1999423558694367,1.514977828907875,0.6305587541004893,0.3618985182494274,0.2468352299874195,0.8454361753017657,5.990890949269578,-1.301872472358765,0.7539583570209267,0.6919282079999904,0.2043601000174996,0.0765983631011485,0.0875532707127955,1.9112818380629588,0.0148308696612316,0.0034248701440845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025885920249679,0.0,0.0,0.0,6.0,0.3544638776617458,0.0,1.354463877661746,0.215
7,0.4665377262493954,1.9170238280360063,1.0727350382309029,0.9825939405232456,0.7732489217761196,0.2456337273125548,6.161335539223217,-0.267556458773571,0.3228197052161732,0.18002667778331,0.1686888994273445,0.3244246446015069,0.4024294891648518,1.9749858518737653,0.0898202311439008,0.0032037213927968,0.0,0.0,0.0,0.0,0.0,0.0,0.146551724137931,0.0070107652800183,0.0,0.0,0.0,6.0,0.3619742640834088,0.0,1.354463877661746,0.215
8,0.9777133408233843,4.523641696800954,-1.290283340589795,0.2631124800678902,0.8562863223296613,0.5154974511277586,2.931174914304823,0.0059812957724936,0.1783601764882655,0.1287732677838848,0.9851958201661524,0.3042973368929375,1.0001828428139286,1.359078572985407,0.1027921245527449,0.0037386578388886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417512733608717,0.0,0.0,0.0,6.0,0.35539713372711007,0.0,1.354463877661746,0.215
9,0.1823787419430527,1.9614697553401397,0.9247790688433954,0.9360817866248732,0.5290208585418601,0.5905045278433403,5.646880904115566,1.3033344728106138,0.2768856598773928,0.5850285862849302,0.6815474070884916,0.0252291320963824,0.8082219282537317,0.5148605115596958,0.0803838311059662,0.0026560019865229,0.0,0.0,0.0,0.0,0.0,0.0,0.2033898305084746,0.0088290895015067,0.0,0.0,0.0,6.0,0.3654246423535283,0.0,1.354463877661746,0.215
10,0.8471782411692997,0.5565234686033009,-0.2019110795112919,0.6618597629470299,0.8764314377526408,0.6681373962742039,5.180981974727522,-1.0499542343551198,0.7777630894459523,0.5028257289405851,0.9183617835992052,0.1856664969510419,1.2149056015276236,1.7780258708902352,0.0145460042743668,0.0008717572071402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022591286136602,0.0,0.0,0.0,6.0,0.3542700756550942,0.0,1.3542700756550943,0.215
