# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 1
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.1916271518195927,1.1717268726624113,-0.7292087422296664,0.4617428566953633,0.9586780820399592,0.070498650167089,4.792848691271487,-1.2521221753630258,0.2874197325181796,0.0801214979907948,0.8500408347321233,0.242201410139333,1.0385897857994235,1.796995910710654,0.11710973177913,0.0040390212141166,0.0,0.0,0.0,0.0,0,0,0.0,0.0216524124269296,0,0,0,6,0.3542148477898194,0.0,1.3542148477898195,0.215
2,0.974599330034598,0.2193677524703492,1.34985413127164,0.6931228608269661,0.5282021455675893,0.1250466094607565,5.984264524912143,-0.8619297471854028,0.6089637987814547,0.131092793490049,0.5469305089788417,0.8878247138730913,1.112242330173113,1.9907229028558788,0.0388440354777161,0.0030980975635137,0.0,0.0,0.0,0.0,0,0,0.0,0.028000397907981,0,0,0,6,0.35458825870046945,0.0,1.3542148477898195,0.215
3,0.4744134688810644,0.2775514448673007,-1.4423067770918685,0.2037135507701213,0.9549501383131048,0.6749564995333571,1.9183195881331387,0.148240812195245,0.4093981194870246,0.4672116939515197,0.741918163539534,0.4369119123278484,1.645977614773351,0.3924064356741075,0.1012922682465314,0.0038063390322657,0.0,0.0,0.0,0.0,0,0,0.0,0.0269076094544523,0,0,0,6,0.3545239770267325,0.0,1.3542148477898195,0.215
4,0.4577542856609029,0.4398517480662935,-1.2393519698225302,0.8050602639047204,0.5548353842147249,0.8858568939268114,1.086623511096705,-1.038700507694596,0.5013027199108533,0.1960782412502757,0.2567421616847704,0.7165084804353815,0.437609196601548,0.8441065298077746,0.1070843794661934,0.0034579083225001,0.0,0.0,0.0,0.0,0,0,0.0,0.0066534783223501,0,0,0,6,0.3533325575483735,0.0,1.3533325575483734,0.216
5,0.8589682842167845,0.7800703923927824,0.2769133913581068,0.4576440781652384,0.9987632429898136,0.3831005089634639,4.91271929202122,-0.9755912951445372,0.41397833925262,0.2243120077535753,0.8197484126604584,0.130827521668346,0.1925503501908652,1.5243204398948105,0.0642107963196634,0.0044350374215227,0.0,0.0,0.0,0.0,0,0,0.0,0.130526233804524,0,0,0,6,0.3606191902237955,0.0,1.3533325575483734,0.216
6,0.018083076962862,5.161091138709202,-0.5369818716875354,0.6902019739352403,0.737100893139566,0.7481821872792187,3.7456993856152008,-1.1514228555905837,0.4580172836405322,0.8307119170111421,0.1153836218494838,0.1438176597253492,0.0423851966121631,0.6067483242018663,0.1114066815402608,0.0020174552569696,0.0,0.0,0.0,0.0,0,0,0.0,0.0275894354258895,0,0,0,6,0.35456408443681703,0.0,1.3533325575483734,0.216
7,0.9634410361316011,0.8310549724883325,-1.3978717820305286,0.6984012462533049,0.6463022168599866,0.2336309513652231,3.077191809052907,1.4771432556197244,0.9148495353300978,0.7246350542370461,0.6695638993402409,0.964117038343327,0.2637752201401524,0.2033994774914118,0.0931256809601759,0.0012889410881757,0.0,0.0,0.0,0.0,0,0,0.0,0.1519789986841585,0,0,0,6,0.36188111756965635,0.0,1.3533325575483734,0.216
8,0.4742618423625517,4.363862266651742,-0.8537428835104124,0.066639325774424,0.8254939930302372,0.1764178396911799,4.769222421136821,0.2383246025133303,0.8946606493032438,0.8476701989371337,0.0348568708211308,0.3180301587964821,0.7952463443589479,1.7310502445213356,0.0159162130331901,0.0029671059186891,0.0,0.0,0.0,0.0,0,0,0.548431105047749,0.0013576513427884,0,0,0,6,0.38528169155238456,0.0,1.3533325575483734,0.216
9,0.2074057550628362,3.138092954805745,-0.7469723426502891,0.1847916645875098,0.6710480386182008,0.423469813141034,2.138188205120039,-0.4257182282380618,0.7972432783666975,0.9021769477257792,0.7500194208526612,0.1536302794171621,1.7136672276269351,1.8878562674685413,0.015362894714254,0.0034114222498033,0.0,0.0,0.0,0.0,0,0,0.3596358118361153,0.0138299657854901,0,0,0,6,0.37490975162480034,0.0,1.3533325575483734,0.216
10,0.4838072644855764,3.760804772538429,1.356125438279178,0.4254914801878479,0.1732896953938352,0.6301914035043774,4.492715849085647,-0.6864744316225705,0.4155483886508149,0.0470372665784394,0.1914017559940002,0.3449759036773092,0.2122419220945637,1.0494299617109932,0.026323397249321,0.0038350035213334,0.0,0.0,0.0,0.0,0,0,0.0,0.0248417648796046,0,0,0,6,0.3544024567576238,0.0,1.3533325575483734,0.216
11,0.1756555255080824,5.337484629636363,-0.9527600133988728,0.1159459383989297,0.1179782520238569,0.0299780270493816,3.091237050001286,-0.874879217557359,0.7179272213937226,0.189710852523641,0.4982178063391533,0.4650454896109608,1.9128549891224704,0.1638993240008353,0.0149731352924671,0.0032420451893335,0.0,0.0,0.0,0.0,0,0,0.0,0.0116382971538859,0,0,0,6,0.3536257821855227,0.0,1.3533325575483734,0.216
12,0.1832836253877776,1.3834140674359892,0.2347239350397509,0.776837264229557,0.6532433759212752,0.8909296199573387,3.3537159894182835,-0.0308500260545818,0.8595569089783637,0.106986526735906,0.2076277518357701,0.0189420867877654,0.5639524452616018,0.6021445216463843,0.0953016924461525,0.0038081196349,0.0,0.0,0.0,0.0,0,0,0.0,0.1009312909762966,0,0,0,6,0.3588783112338998,0.0,1.3533325575483734,0.216
13,0.6946723837514753,5.029865482444088,-1.5569946281562614,0.9270039466313216,0.6770110287560411,0.0028828315964359,1.384704504330425,-0.5766716839813041,0.318180589984254,0.5500885498277001,0.2722430078522276,0.291281231128166,1.9847937778882596,0.5294095764248683,0.1165565538864911,0.0016442284442772,0.0,0.0,0.0,0.0,0,0,0.0,0.0228349483113096,0,0,0,6,0.3542844087241947,0.0,1.3533325575483734,0.216
