# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 2
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.1620543644687663,0.0685765112661656,1.2549766801270894,5.283351517124166,5.087200121703761,0.0884465744682091,0.2333246223429034,-1.3881951364083482,4.943355562820499,2.95458057678134,0.0226956065862838,0.1477909875038971,0.0,0.0,1.0,0.1584292095855222,0.3917456068726052,0.2191394679929642,0.9282907662082516,0.0,0,0,0,6,0.5116238265093731,0.0,1.511623826509373,0.163
2,0.1615566681012837,4.740376163223239,-0.1919598569775149,2.7822254160957547,5.220971459596763,0.5291128065861468,0.3040254856812244,-1.3252949861454637,3.854719008451716,4.821733014322611,0.0209112346144173,0.1416912129594087,0.0,0.0,1.0,0.2793181306145792,0.0,0.4189291557876623,0.9905362776025236,0.0098748074482611,0,0,0,6,0.5116857865560603,0.0,1.511623826509373,0.163
3,0.3007103186713311,3.8106457687438144,0.951514579577577,0.286467950109238,2.4070665096643222,0.2948484598475264,4.853648286397539,0.7886007785093283,3.941421576613673,0.0294260050015612,0.0194359894148468,0.1304564277088503,0.0,0.0,0.8979017958985376,0.0,0.4953934999501551,0.1601079352845163,0.9254237288135592,0.0153067347709348,0,0,0,6,0.49965492321868843,0.0,1.4996549232186884,0.167
4,0.9123666469493475,2.9378897046450687,0.1154511505183621,0.5344827743012132,2.7374515991310013,0.6191123511556513,5.044538807215193,0.8904632557207286,5.343403392795943,3.9224850672848577,0.0173999532781989,0.1083861012456138,0.0,0.0,0.9905227321632116,0.0,0.0491298584986048,0.2589140464344891,0.9382183908045976,0.0082586056002894,0,0,0,6,0.4850025666765408,0.0,1.4850025666765407,0.172
5,0.2083868770255087,5.578117252265527,1.006561926999689,2.453795254761402,1.5353317498134036,0.5909964760204759,0.600164149805463,-0.5162782124787555,2.219417842976406,3.852519841165684,0.0314721853545226,0.1685910404673536,0.0,0.0,1.0,0.1861738626861847,0.4564604284414367,0.3779355675054762,0.988929889298893,0.0,0,0,0,6,0.5299705734077641,0.0,1.4850025666765407,0.172
6,0.7764201254846024,1.719144060428088,-0.9277239086825648,5.563948393260109,4.472885888733056,0.9000676832967343,4.989841333194847,-1.4984628250793404,6.207013604870176,0.7137360996574478,0.0174250033143713,0.184931363365655,0.0,0.0,1.0,0.2952536398550107,0.5210431131244676,0.3608690185670465,0.9917127071823204,0.0057230598831918,0,0,0,6,0.539682443447767,0.0,1.4850025666765407,0.172
7,0.1271572525904375,3.172990185943491,0.4734600099763422,1.9882945290962184,1.199364216507128,0.4803983943076594,2.99518049010698,1.301026962314216,6.140755899629352,4.916028284822381,0.0249403201107221,0.1518845725777506,0.0,0.0,1.0,0.0,0.3828771385898087,0.4298844257603574,0.9820359281437124,0.004974968858277,0,0,0,6,0.5176336741971856,0.0,1.4850025666765407,0.172
8,0.8606315967367889,4.440534372406484,-1.5621998383667195,5.689887210459252,6.1119399702234025,0.967520636141566,0.7664847342346734,-1.5081023781925749,5.333799513277298,2.109195067840341,0.0227061645225361,0.1518018411689336,0.0,0.0,1.0,0.1794872048982422,0.4477870390578632,0.189012100163539,0.9706180344478216,0.0033532961495961,0,0,0,6,0.5170739808657094,0.0,1.4850025666765407,0.172
9,0.9612026109345636,5.6683280770104965,-0.7188210771449169,1.004248525852249,2.045509697281489,0.091392569116754,0.2758657571117008,0.9666984026470772,3.422056197270829,3.0062101302582445,0.0242075405944054,0.1439813212368273,0.0,0.0,1.0,0.0999691941082581,0.4303210993690662,0.1896712538895282,0.9163722025912838,0.0068952230229587,0,0,0,6,0.5084252337047703,0.0,1.4850025666765407,0.172
10,0.5397205531158157,0.0769539642533532,0.2542382955728102,2.3852094813167075,1.7369395522902606,0.8928691012943522,0.7222025202108621,-1.311503330782419,3.876950504192839,2.9553369803587644,0.0170069471300528,0.1101421706056615,0.0,0.0,1.0,0.0746733120948768,0.0,0.2424483692967669,0.8652173913043478,0.0050205280803908,0,0,0,6,0.48160938828096367,0.0,1.4816093882809636,0.173
11,0.3472692802929376,5.87957699321132,-1.12405075612662,0.4351652545967335,6.201232102208902,0.444782380188656,2.97121592057032,0.4651822982797533,1.40086951169152,2.464639569127036,0.0184874175838076,0.124828769871795,0.0,0.0,1.0,0.0794119535806313,0.304080472283666,0.1037904098889488,0.8748435544430538,0.008183571053897,0,0,0,6,0.49237117419118803,0.0,1.4816093882809636,0.173
12,0.5629041167432441,1.6309436567231146,-0.5347427828784361,2.671074123397013,2.321100415256605,0.1775731240564415,6.280346366595431,-0.3679179043715919,2.7091323646715906,3.243523555448195,0.0880303443328011,0.148507810428716,0.0,0.0,1.0,0.0,0.6002126335403034,0.1777419676496132,0.8892405063291139,0.0043769359969204,0,0,0,6,0.5100924731479971,0.0,1.4816093882809636,0.173
13,0.3217495933061093,2.808788525915982,-0.3675400271767655,4.38900542326345,3.680799027592976,0.8987543619498863,5.373633651289244,0.471432655345783,3.3721618662463992,4.897528373048461,0.0214605323964968,0.1416493753582978,0.0,0.0,1.0,0.0,0.3529195165943078,0.3426853657162058,0.9596577017114916,0.0,0,0,0,6,0.509133093177765,0.0,1.4816093882809636,0.173
14,0.5676637748188493,0.5210044541534712,-1.0351501772835028,2.119956576751805,5.2873756721392295,0.0432285750175625,5.468290089143202,-1.105945709315935,0.6971242648107213,0.3091620672074068,0.0188830437862617,0.1115022072487326,0.0,0.0,1.0,0.0,0.0751801966728923,0.2606963186855111,0.9470899470899472,0.012336682820939,0,0,0,6,0.48795900854525237,0.0,1.4816093882809636,0.173
15,0.2628702898564506,1.1411607547576557,-1.4457179286938129,5.541312218952164,4.063321737557379,0.8537665146981108,1.289599972486171,-0.443407657854185,1.1558475989906944,2.2148632873384084,0.0222979105776372,0.1244262225297566,0.0,0.0,1.0,0.0,0.1179085781896031,0.3732723549422934,0.9701492537313432,0.0149478211154051,0,0,0,6,0.4986045887046262,0.0,1.4816093882809636,0.173
16,0.9722393815593776,0.8986345348124384,-0.4837084180254709,0.0573691862250183,5.696928795321187,0.7590766953368657,4.742182102107708,0.8560457366811631,1.252353291114177,3.613979254085403,0.0162111355149187,0.1053199027019809,0.0,0.0,0.6463915909505187,0.0,0.3513529903123659,0.241200636976336,0.8995290423861853,0.0,0,0,0,6,0.47873378003678857,0.0,1.4787337800367886,0.174
17,0.8352116029310583,3.434395385979672,-1.311535274017947,2.313679272139077,4.611658001192651,0.1051813570524942,5.910176518225589,0.650694630316925,2.081327125014313,1.3981211047799391,0.0430347496681606,0.2156999143795046,0.0,0.0,1.0,0.7217024696644232,0.4260372693516647,0.43863131183717,0.9972196478220574,0.0,0,0,0,6,0.5637406293338421,0.0,1.4787337800367886,0.174
18,0.5818949589557364,4.828457721900612,-0.7357364442670333,4.61679106294857,6.21752493809726,0.8047931368265299,0.5754332151670819,-1.2454484880906125,2.1736438807450256,2.887304049869435,0.0206140700956936,0.1166413273654321,0.0,0.0,1.0,0.0798691860008963,0.2776455210327321,0.0298146393387233,0.8747016706443914,0.0048787242775302,0,0,0,6,0.4862888083114279,0.0,1.4787337800367886,0.174
