# algorithm: NSGA3
# population_size: 100
# num_evaluations: 10000
# run_idx: 0
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.8289400292173631,0.0295025470232232,0.5586271256858155,0.2700079731921648,0.7351940221225949,0.9621885451174382,1.5629620964793352,0.2392553223240574,0.592041931271839,0.5722519057908734,0.2230816326406183,0.952749011516985,0.8942507572352547,1.6928173449422557,0.014735025917876,0.0012856190643127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234685254909824,0.0,0.0,0.0,6.0,0.3543216779700578,0.0,1.3543216779700578,0.215
2,0.0191931983093335,1.8948504571449056,0.5032000086865085,0.290077607210444,0.6180154289988415,0.4287687009457661,0.851208649826403,-0.6337147628757542,0.5699649107012649,0.5908727612481732,0.5743252488495788,0.6532008198571336,1.3042065400033778,0.8628368708679479,0.050032420751672,0.0019067358571491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360239714497391,0.0,0.0,0.0,6.0,0.3550602336146906,0.0,1.3543216779700578,0.215
3,0.7549011041375683,5.560756292066898,-1.2558461840966466,0.7589845547523419,0.0170604862590975,0.9670549180772195,3.864523518317395,0.1647421624892764,0.2959498335889278,0.9292916715697834,0.265905627336791,0.8281466132166949,1.970217358674264,1.5667932910296116,0.1148362638379146,0.0041532684032891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0413751689123599,0.0,0.0,0.0,6.0,0.35537500993602117,0.0,1.3543216779700578,0.215
4,0.2274146279733232,1.5981689090456253,-1.3884923430274243,0.4344166255581208,0.3117958819941026,0.6963434888154595,2.37348480640258,-1.0065547328158375,0.0246787283913312,0.0672496314632485,0.6793927734985673,0.4536968445560453,1.0731584222174444,1.7933425860806842,0.0729243499801723,0.0036653319701197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100073108380345,0.0,0.0,0.0,6.0,0.35352984181400204,0.0,1.353529841814002,0.215
5,0.4570587613313673,6.157284890463525,-0.2396835594998629,0.8571249175045673,0.1173155641831938,0.2712520767618641,2.5371046153067733,-0.3147494449255692,0.6713834786701531,0.3447181273755076,0.7137668684100164,0.6391868992253925,0.7983222905095462,0.8635202553086385,0.1172221228377948,0.0032548123725838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192909288111793,0.0,0.0,0.0,6.0,0.3540759369888929,0.0,1.353529841814002,0.215
6,0.6964824307014501,5.112493736572474,0.0308102168586794,0.3339648695968091,0.7908401632274049,0.0972429256324246,2.777391824234425,0.0626822333734171,0.6939564109345475,0.0908857320324094,0.2277595015378609,0.4103015626901256,1.2465893460402613,1.773921562434835,0.0236454439923322,0.0034565312847579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085489608349838,0.0,0.0,0.0,6.0,0.35344405651970495,0.0,1.353444056519705,0.216
7,0.5910269008704913,4.141727922766576,-0.3227774483027978,0.9992779939221712,0.3518929961930426,0.7214066679599525,4.006050218387848,0.9834877169561262,0.97622566345382,0.8897936564455402,0.7645619743577086,0.6982484778182906,0.6709963393517993,0.2953711564134147,0.076876178707624,0.0046922111577167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1924311581781292,0.0,0.0,0.0,6.0,0.36426065636341937,0.0,1.353444056519705,0.216
8,0.652999760945243,2.1632326210575057,0.153464499594899,0.8152250407163727,0.098610368722811,0.8010748802553047,0.2587402598255753,0.9940659871043268,0.8075638041598735,0.0510073088287558,0.6271607114618583,0.5024530743128972,0.3396390063434293,0.2967578753547513,0.106324383281593,0.0034384829848186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01385545750085,0.0,0.0,0.0,6.0,0.35375620338240293,0.0,1.353444056519705,0.216
9,0.6394627744740102,3.271515049217897,-0.3206981297028297,0.774500954884202,0.1409574765236937,0.9673378020369822,5.410595431953239,0.369630312083077,0.0429061904025581,0.7008556494477377,0.9132843408854808,0.524577067478626,0.7084496436545256,0.2405546899589392,0.0547630089922183,0.003120638647178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098801074290289,0.0,0.0,0.0,6.0,0.3535223592605311,0.0,1.353444056519705,0.216
10,0.5488135039273248,4.493667318642264,0.3228406673247614,0.5448831829968969,0.4236547993389047,0.6458941130666561,2.749441536415439,1.23079118113181,0.9636627605010292,0.3834415188257777,0.7917250380826646,0.5288949197529045,1.1360891221878646,1.851193276585322,0.0150775300979148,0.0020497147866604,0.0,0.0,0.0,0.0,0.0,0.0,0.2996794871794871,0.0042184753481937,0.0,0.0,0.0,6.0,0.37081752720751066,0.0,1.353444056519705,0.216
