# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 2
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.6077192153265863,4.640906703108465,-0.412956439276477,2.3221753515479358,1.377957059141064,0.8982999205034892,3.856087573960121,1.0189705142949408,1.6616066479228513,5.109811024425008,0.0343363993720973,0.1433693733165394,0.0,0.0,1.0,0.0,0.2897340671248867,0.428564735714958,0.9930875576036866,0.0,0.0,0.0,0.0,6.0,0.5124344917907959,0.0,1.512434491790796,0.163
2,0.4540788478998396,5.321768669638399,0.9559114356706422,0.9858306825070724,1.937934918221528,0.6136259930851495,1.943414693666538,-0.4289042098582281,5.070179494959315,5.2847260975994566,0.0252218412021521,0.172825393080705,0.0,0.0,1.0,0.4857662573618657,0.1998917348186093,0.3862475696174434,0.9902702702702704,0.0,0.0,0.0,0.0,6.0,0.5330691665922463,0.0,1.512434491790796,0.163
3,0.2713134189132146,4.4523256724780005,-1.3545301922416726,0.2611206489463622,1.1890480179793923,0.0894786943369188,5.951319654409435,0.6134150983444799,3.6669084809597816,1.604348649843609,0.0345474179890674,0.1682868780651602,0.0,0.0,1.0,0.0,0.5827772371388077,0.4324666331255566,0.9936102236421726,0.0058567100652789,0.0,0.0,0.0,6.0,0.5302771061159892,0.0,1.512434491790796,0.163
4,0.5530612845653148,2.6186448816317056,1.0855873115600023,3.0709922951893827,2.494000264730333,0.1159434710577963,2.208542755065988,-1.2775378526427594,2.307125316929363,0.4133554016655829,0.0157251820167697,0.1267395089198031,0.0,0.0,0.7435052863741701,0.0,0.4843794440368306,0.2387950435820691,0.7555555555555555,0.0267680783116893,0.0,0.0,0.0,6.0,0.4852354945800185,0.0,1.4852354945800186,0.172
5,0.3294538665924984,1.9981189450154144,-0.758284158491855,0.9129528749087024,5.995060667073916,0.7804776128002696,5.766096083059494,-0.8331071314152784,6.257341058586929,0.223954491751038,0.0148254954775956,0.0743639919226353,0.0,0.0,0.2592785340788882,0.0,0.4593814076299944,0.1021146879442874,0.726507713884993,0.0140122708412314,0.0,0.0,0.0,6.0,0.44478203613996437,0.0,1.4447820361399644,0.185
6,0.0131248243487143,1.692484308389518,0.2270043302222333,1.5054450019432786,4.078372399010066,0.7461944527991767,1.6163587281011274,1.3874139753866714,0.4241871703354012,2.1683642209264744,0.0232569339867165,0.1378010158868607,0.0,0.0,1.0,0.0,0.2707853061088152,0.380201994231013,0.9844961240310076,0.0038220322028762,0.0,0.0,0.0,6.0,0.5081944386219831,0.0,1.4447820361399644,0.185
7,0.5233136665073909,4.835960760625422,-1.5243822526081938,4.687548032837631,0.3327602844337524,0.0293738724313234,4.965948837160346,-1.023688005035171,4.029199553803028,1.0913631842109208,0.0218918447172256,0.1516882702188762,0.0,0.0,1.0,0.2852962010854462,0.2904222113443945,0.241371621892503,0.953900709219858,0.001188705050399,0.0,0.0,0.0,6.0,0.5160105557995648,0.0,1.4447820361399644,0.185
8,0.2619827281267631,0.1310936767568793,-1.262443440245402,2.339138136618176,3.190419598015635,0.2995334078074726,3.563723718725038,-1.1608748230707158,4.088305196207343,0.5452304353323469,0.0172092050506035,0.0993700038983392,0.0,0.0,1.0,0.0380974806358088,0.056756419666284,0.0797789372660907,0.7860892388451444,0.005215985827586,0.0,0.0,0.0,6.0,0.46858459189652435,0.0,1.4447820361399644,0.185
9,0.2141290501699683,5.597546592823723,0.9349342892425327,3.5030801877681577,2.8833124157472256,0.0054805776912192,2.500201803268832,-1.0406111427867426,2.339277418349597,3.271995723595314,0.0339007740661425,0.0279770047384328,0.0,0.0,0.2253946349976665,0.0,0.0053783521093834,0.0651890036168713,0.7853736089030207,0.0179475382363876,0.0,0.0,0.0,6.0,0.4176048904625488,0.0,1.417604890462549,0.194
10,0.4298507260310269,4.722941341914137,-0.2717461227526847,5.416846047647993,1.459400177564426,0.668099576559451,2.5646626612888017,-0.6612241341588913,3.0349264886900307,3.8302109527300345,0.0185302056511836,0.1716374309826486,0.0,0.0,1.0,0.1995302456799938,0.4742189822352958,0.3704553106686125,0.9856527977044476,0.0105844741870142,0.0,0.0,0.0,6.0,0.531790694733845,0.0,1.417604890462549,0.194
11,0.0412715798965593,0.0838732862251213,1.3078390765505217,5.298695023628795,4.746873023123053,0.0499425538746462,5.208607022066849,-0.2612885348685914,2.098098909880154,2.593935251058195,0.0274826949713398,0.1639290031002756,0.0,0.0,1.0,0.1368405648869213,0.4811879767528502,0.3467146027670602,0.9828629032258064,0.0,0.0,0.0,0.0,6.0,0.5263297675078022,0.0,1.417604890462549,0.194
12,0.7383950246905019,2.665194500852213,0.9999160526592448,2.997690631825025,5.287637835204584,0.8188902661839844,1.879633798848225,-1.5615530827824216,2.680592151971932,4.327836127613716,0.0225351894701783,0.168296167118502,0.0,0.0,1.0,0.0,0.6032509921590441,0.4045943431337188,0.9790794979079498,0.0102842892336153,0.0,0.0,0.0,6.0,0.5292475954373134,0.0,1.417604890462549,0.194
13,0.1182558528824006,0.7971777816404225,1.5479920031541092,2.16684603775622,1.8782194864020485,0.286400276679483,2.973788612059178,-1.5128948554287112,4.325140971030229,4.146777033242141,0.0281329741031989,0.1332405921149328,0.0,0.0,1.0,0.0,0.1869748546594045,0.4099838619495518,0.9881936245572608,0.0110004116591975,0.0,0.0,0.0,6.0,0.5056560442838479,0.0,1.417604890462549,0.194
14,0.621716198954815,6.048593920397485,-0.9477190697107556,2.692421061251422,4.963604769127963,0.9848848523649608,2.1580250391713856,-0.1223246646177558,0.2977552204243919,5.852885253320882,0.0161348929026311,0.1238485121891303,0.0,0.0,1.0,0.1831195407428972,0.0,0.3004673926666716,0.957983193277311,0.0182976593216019,0.0,0.0,0.0,6.0,0.4976392815299106,0.0,1.417604890462549,0.194
15,0.2492646722888055,5.839404853263256,-1.3042715242279912,5.943084356536818,2.380733579924923,0.9375702706940237,2.744609040088261,-0.3501925651853503,1.6174147696456538,4.9295662264614055,0.0204304986594589,0.1646627782097154,0.0,0.0,1.0,0.3371933711093287,0.2648230317974321,0.3700766487585322,0.9869451697127938,0.0102133251585217,0.0,0.0,0.0,6.0,0.5276030321492122,0.0,1.417604890462549,0.194
16,0.2075711894053375,3.314922120268628,1.1894284435453364,1.8962189126426183,5.166281126946117,0.6781269467743632,3.2332463074655813,-0.4406998164376023,2.403203186466464,3.455246664537387,0.024609142902096,0.1357408425734647,0.0,0.0,1.0,0.0,0.3535685595961608,0.2727428171463104,0.9660842754367934,0.0042816715823115,0.0,0.0,0.0,6.0,0.5056869013977398,0.0,1.417604890462549,0.194
17,0.8902384033764947,2.1749628422202574,-0.5045319798349261,4.526195266698,5.753086847530996,0.4947407511161074,5.2893147487646575,1.534247673675154,4.257542160835036,0.3472522401108174,0.0269050844528947,0.099977340257455,0.0,0.0,0.5641883579324516,0.0,0.4144622702636218,0.1978469195368929,0.9518486672398968,0.0018979436561981,0.0,0.0,0.0,6.0,0.47824965638994477,0.0,1.417604890462549,0.194
18,0.6136521660480458,0.7228664681434291,0.1615369222179754,6.190937807160184,3.839531441514638,0.5157625153899075,2.01442924174688,1.1296292346056416,1.5081146384137478,2.012333047098624,0.0176311003466093,0.1337306346454954,0.0,0.0,1.0,0.0,0.2300337197640826,0.3602298257627147,0.9575757575757576,0.0155321711793781,0.0,0.0,0.0,6.0,0.5037277337812902,0.0,1.417604890462549,0.194
19,0.4602116694225055,6.119912228718365,0.8185203220091584,2.2058575342200246,0.5946439908151369,0.524013203240552,5.2468100084729965,0.1786572126827257,3.9808098407993615,5.203117446416775,0.0203491921212626,0.1169861769651469,0.0,0.0,1.0,0.0,0.0649551483674628,0.3370407779795942,0.973474801061008,0.0041600616160408,0.0,0.0,0.0,6.0,0.49291945817788857,0.0,1.417604890462549,0.194
20,0.3745232808227831,2.123400067587402,0.7332784086328288,2.1110343798757785,4.142837598737634,0.8474654448001047,2.890224903468991,-1.4180680311483311,1.2166260102267386,0.8692690397777054,0.0252525110583335,0.1906655131937289,0.0,0.0,1.0,0.7567671211356782,0.2152812777025718,0.3138784569833415,0.9942062572421784,0.0025744276288673,0.0,0.0,0.0,6.0,0.5460416200407434,0.0,1.417604890462549,0.194
21,0.8488247177383834,2.3172184618672955,0.0605675154977305,4.387523180000565,2.009061249337606,0.8050174831866812,4.597089811951541,1.208333513559925,5.225017631083327,3.6667747924566574,0.0244174631723844,0.1301632048921472,0.0,0.0,1.0,0.0,0.2334003956691986,0.3265980319411047,0.9622857142857144,0.0050044091462137,0.0,0.0,0.0,6.0,0.5016052088848371,0.0,1.417604890462549,0.194
