# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 1
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: AFV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.0461470661812692,2.71376106086665,-1.242147192187433,0.4855223088799434,0.5556976109500564,0.9209145782298856,2.3841266416205595,-0.8819136878644442,0.6897332222572883,0.8865477545887591,0.1819042995428921,0.152984650813698,0.1081356413348972,0.0010809848761731,0.0,0.0,0.0,0.0,0,0,0.0,0.6137223371110045,0,0,0,6,0.3890424904182944,0.0,1.3890424904182943,0.204
2,0.416921256110751,1.4256491133367206,-1.3919247549687204,0.0358216644916108,0.8248115380584321,0.4169291639530905,1.568542427171555,0.5454626749143507,0.9937290198222064,0.2785361878157282,1.1320228821304574,1.091193713938511,0.0166263612099903,0.0036005647310719,0.0,0.0,0.0,0.0,0,0,0.5917312661498708,0.0134400729448035,0,0,0,6,0.3885394905349808,0.0,1.3885394905349808,0.204
3,0.544544193552767,2.3926305157489764,1.4784127722945093,0.2882259941710408,0.8287149061373955,0.1631958777578154,3.8384337250344527,0.940427691464146,0.8118831482271914,0.9559267281758372,0.2099301013953438,1.9429400586155248,0.0149448264752006,0.0038757264246775,0.0,0.0,0.0,0.0,0,0,0.0,0.013603068516033,0,0,0,6,0.3537413569715313,0.0,1.3537413569715313,0.215
4,0.8098462534614244,2.365620026174601,1.4975343568525852,0.2765167135861899,0.3972145042293461,0.7855950995074465,4.841334703506823,0.0242914616697389,0.5983052185673949,0.9388716246806634,1.600699784979974,1.2138978862426302,0.0290710381012629,0.003716527653507,0.0,0.0,0.0,0.0,0,0,0.0,0.0059537634630637,0,0,0,6,0.3532913978507684,0.0,1.3532913978507684,0.216
5,0.355486728719473,4.311655528933733,0.9786798567826152,0.739901924237941,0.7980590873583303,0.4542291754669023,4.182559758418862,0.1941680072321827,0.1424120206440746,0.2919036323045454,1.4418466383531503,0.3988601328842054,0.0953504672925727,0.0030621489863286,0.0,0.0,0.0,0.0,0,0,0.0,0.0249897440394554,0,0,0,6,0.35441116141408563,0.0,1.3532913978507684,0.216
6,0.2830161846062955,5.292465433639729,0.9838071645391068,0.4703978917156191,0.6541197845567314,0.3098159329235138,2.8937721957774154,-1.5482004981352973,0.5103779643475882,0.562805906194759,0.7281652674848307,0.7965001412412602,0.0754601846127207,0.0052264158303941,0.0,0.0,0.0,0.0,0,0,0.0,0.1011486061843234,0,0,0,6,0.3588910944814308,0.0,1.3532913978507684,0.216
7,0.563696767717617,0.6973467003080503,-0.0156829525117256,0.7891694563096768,0.8650995047593786,0.5512656687862059,3.943496626221437,-1.244875618838437,0.6867410658225159,0.0524637624178498,1.763628643573406,0.0715443780011317,0.0252468239324065,0.0040141432107052,0.0,0.0,0.0,0.0,0,0,0.0,0.0399907250562624,0,0,0,6,0.3552935720621331,0.0,1.3532913978507684,0.216
8,0.3075271540800691,4.539311566936423,-0.9342972942826204,0.7248380511789674,0.271754142366201,0.3744537118395767,2.198683530863095,1.2629894381247908,0.166865560775926,0.4550439158707237,0.8399996119619637,1.0748246325609707,0.0736244242423499,0.0015593022212134,0.0,0.0,0.0,0.0,0,0,0.0,0.0178750824914956,0,0,0,6,0.35399265191126444,0.0,1.3532913978507684,0.216
9,0.553505508843665,3.228674618905793,-0.6623015715826392,0.2990371680458951,0.0253259419495084,0.4666985536391308,0.9874394431617152,1.0825123842006072,0.4230686662374981,0.4787006747378363,0.190038926958624,1.2229825474538492,0.0245062727566452,0.0007817520477274,0.0,0.0,0.0,0.0,0,0,0.0,0.0199343755934246,0,0,0,6,0.35411378679961325,0.0,1.3532913978507684,0.216
10,0.873413717028526,2.291363945394508,0.3669714104271355,0.3336118695924598,0.0495243005707475,0.9776660079941204,2.7251052397219016,0.6123321809035258,0.8503427963322522,0.7095964208944101,1.805962710255756,0.9043675694870472,0.01539243022175,0.0038134368178588,0.0,0.0,0.0,0.0,0,0,0.3210445468509985,0.0212595763095209,0,0,0,6,0.3730767131270894,0.0,1.3532913978507684,0.216
