# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.0361451187835511,0.8859723885723495,0.956836028979016,6.143860932244092,0.7003011748247618,0.6109581262571206,0.3115908262202684,-0.0850956457071905,1.8613952656315096,5.5597773212192845,0.0176638352717722,0.1289483557592935,0.0,0.0,0.8768843929034564,0.0,0.3424919075330248,0.3127726514920029,0.9365558912386708,0.0188278377234702,0.0,0.0,0.0,6.0,0.49926662828768387,0.0,1.4992666282876839,0.167
2,0.1766362923753391,1.45677508701599,-0.7007470857174816,2.477664869197288,5.013011953381239,0.7961753444387328,1.0800051778581157,0.842648492435667,3.657945129186405,5.812976483371476,0.0173073243917248,0.1287579651638979,0.0,0.0,1.0,0.2390854250013421,0.0,0.303408478998478,0.9793510324483776,0.011979243178769,0.0,0.0,0.0,6.0,0.5019896576251157,0.0,1.4992666282876839,0.167
3,0.790128900578612,3.960646054695292,-0.8696573672197518,4.390348031258854,0.3802122019902021,0.4219516281697277,0.0978191436892885,1.5217180272892112,0.4144936227373219,4.36898624702632,0.0203612842226109,0.1572221235094371,0.0,0.0,1.0,0.2546317183877118,0.352492151196102,0.275610449529103,0.9542790152403282,0.0,0.0,0.0,0.0,6.0,0.519824313785485,0.0,1.4992666282876839,0.167
4,0.9364262510504636,4.878492445476166,-1.4937553315631245,0.8043052948489204,6.2654289837064105,0.3307676563844874,2.1438083185507213,-0.6288283192926953,2.8339825638384304,1.9106676698500884,0.0150609010001869,0.1023938835228124,0.0,0.0,1.0,0.0078537288073191,0.0060016601937188,0.1857187536417653,0.5819672131147541,0.0066104176297721,0.0,0.0,0.0,6.0,0.45812657490513703,0.0,1.458126574905137,0.181
5,0.5287782976541505,5.328016524311498,-0.3849564551625637,4.814848216091702,2.4289936778597583,0.4634382578966485,4.183577687371392,-0.26485527896481,0.0553893269153129,3.637417719793283,0.016012006171215,0.1131239798483277,0.0,0.0,0.8568067552955915,0.0,0.217369545676959,0.2701000105764535,0.9466089466089466,0.0,0.0,0.0,0.0,6.0,0.48769913283282057,0.0,1.458126574905137,0.181
6,0.5720145418291065,5.588465518181961,-1.301493382828413,0.2886824108211888,3.619373465292613,0.3819090710273985,4.2366224971803215,1.2503381973183734,2.400221504488365,2.001084081622968,0.0178586351601188,0.109874754580773,0.0,0.0,1.0,0.0,0.0,0.3164364392472686,0.9523809523809524,0.0233385303309476,0.0,0.0,0.0,6.0,0.48777387776230396,0.0,1.458126574905137,0.181
7,0.4918272816576113,4.587488175508436,-1.1898914679734631,1.0230555116013191,0.9678402880327917,0.0239926767471424,0.7761282023203272,-1.2558285979452686,1.0505888129847134,1.871614792588513,0.0368330585270389,0.158288729191656,0.0,0.0,1.0,0.0,0.4912130108630954,0.4064440126372035,0.9876215738284704,0.0034496560061301,0.0,0.0,0.0,6.0,0.5228663678432294,0.0,1.458126574905137,0.181
8,0.9122975213179068,4.500032564145974,1.2794567777533592,4.011595079395818,3.718550598927009,0.1560879041840414,5.8240358997862,0.4080183910815191,4.331146341619297,2.837825426557757,0.0222974104034028,0.1038848083579632,0.0,0.0,0.6323733729166212,0.0,0.3982584194089618,0.1958958014978629,0.952965235173824,0.0047268511851769,0.0,0.0,0.0,6.0,0.48142468706955566,0.0,1.458126574905137,0.181
9,0.3911989931108938,3.365361482216811,1.3432978795073396,1.0820133679483264,1.2036512460239084,0.8568704336374471,1.6073485673899663,-1.4880818123144834,6.150451385306217,4.4439939509607,0.0207357703831389,0.1683410651721962,0.0,0.0,1.0,0.5121779965675266,0.0943988853343128,0.4082318208176523,0.9924585218702866,0.0040073305077943,0.0,0.0,0.0,6.0,0.5300749738292689,0.0,1.458126574905137,0.181
10,0.6178336040679178,3.5655750970546607,1.1196099773841044,2.196040714591892,6.047902414299812,0.7545956109163676,2.7329979867645697,1.069807772084693,1.390720673759898,1.107399081350526,0.0216897922550085,0.1246483413273848,0.0,0.0,1.0,0.0,0.243641982269868,0.249644670211668,0.92018244013683,0.0061784462080391,0.0,0.0,0.0,6.0,0.49527338463684734,0.0,1.458126574905137,0.181
11,0.4216276660114635,5.469049006207591,0.3920147062180679,4.886333199023014,3.122456589405096,0.8099102999556318,3.713638906797397,1.168344386034578,3.9573469083229527,1.659859487908249,0.0191792419656707,0.1199348192810976,0.0,0.0,1.0,0.0,0.2042680895664706,0.2145290316326564,0.8335287221570926,0.0047005635883219,0.0,0.0,0.0,6.0,0.4857074357026201,0.0,1.458126574905137,0.181
12,0.8636030702461477,5.358180851550947,-0.150674684875756,0.013266620401088,2.4535007614162447,0.6250842779669444,4.746847848301338,-0.0577765288516027,4.0317486742177895,4.672657560866639,0.0202410513847481,0.154804297398584,0.0,0.0,1.0,0.0,0.4666532157134122,0.3744194820760536,0.9783549783549784,0.0,0.0,0.0,0.0,6.0,0.5187898633026143,0.0,1.458126574905137,0.181
