# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 3
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.7112692007071482,3.1191310160360546,-0.0404448483367936,0.8143940037094825,5.042620561487609,0.0358407162495961,0.9015452126435254,0.2265988587003418,1.2784805449731005,1.565408146076072,0.0369975281835053,0.1491606884242343,0.0,0.0,1.0,0.0,0.352257891287205,0.4355993764869321,0.9947368421052633,0.0,0,0,0,6,0.5166231829340824,0.0,1.5166231829340824,0.161
2,0.7894128315062109,1.9483337362679152,-0.8054343355888187,1.651459507655331,0.090407372533619,0.1225003678002756,5.425932104813042,-0.7772441607457027,1.0471133827114465,0.7101773955819215,0.022473028870886,0.1271983464624355,0.0,0.0,1.0,0.1008173257739886,0.307609393963525,0.1097796855863593,0.873991935483871,0.0,0,0,0,6,0.49365872592986726,0.0,1.4936587259298673,0.169
3,0.4172517754610034,3.1852196786280174,-0.0882660640135761,5.48363221391411,2.06319108575838,0.1843786394787367,4.862193890843291,1.426795200282959,1.6224974995945631,0.5783225841540404,0.0239013195747505,0.1338860703971474,0.0,0.0,1.0,0.0,0.2709625381569477,0.3335902757447693,0.9698375870069604,0.0,0,0,0,6,0.5043759059358046,0.0,1.4936587259298673,0.169
4,0.4854679244643037,2.1165100917555413,0.610100877204264,2.2294919636391657,4.02567451425265,0.0272686376695188,2.606983984568188,0.2435927486673921,5.06433366777124,5.993621050044736,0.0267358336179122,0.1372413004195306,0.0,0.0,1.0,0.0,0.4023446642534614,0.2425036757543625,0.9562109025915996,0.0044236972372685,0,0,0,6,0.5062048788139231,0.0,1.4936587259298673,0.169
5,0.2382339907754143,4.760158273608629,0.2052233332832134,6.174564572500877,1.891470538154235,0.7453150819286791,2.282279592740074,1.0647709210736584,4.408057034369233,4.497512667963658,0.0246693897271645,0.1327805441451375,0.0,0.0,1.0,0.0,0.1531095921071256,0.4324152397765223,0.9807073954983924,0.021404447764518,0,0,0,6,0.5051550985380329,0.0,1.4936587259298673,0.169
6,0.2667502796831401,0.1336777688858763,1.4711688276347612,4.894373339581263,2.5367443687717968,0.4296107454402146,4.133383823110702,-0.7779618873456932,6.2468985061815205,2.520308157012384,0.0162346899263086,0.1564656161398388,0.0,0.0,1.0,0.4723126504903911,0.1920559126702446,0.1776570697408237,0.8110119047619048,0.0040093428181293,0,0,0,6,0.5092380517930291,0.0,1.4936587259298673,0.169
7,0.6179721036993614,5.21404216012751,-1.3087516368601495,0.1322300556218397,4.28567868328935,0.1601904208761904,2.6403840708287523,0.7710710805464571,1.0316637744837764,4.332447783468098,0.0223882126471269,0.1987825584535305,0.0,0.0,1.0,0.5739297689321312,0.421598127328001,0.3837895485346145,0.9904891304347826,0.0164440274768277,0,0,0,6,0.5521323883944916,0.0,1.4936587259298673,0.169
8,0.8177856926453603,4.413508363512262,0.6044679323656297,0.8710444220095515,4.382573110900094,0.2707788766661787,2.525134029805603,-1.47068678798633,5.540194339318253,2.740615023419395,0.0195009286837162,0.1111336606600331,0.0,0.0,1.0,0.0,0.0272453841642232,0.304077938760087,0.9522510231923602,0.004189876313207,0,0,0,6,0.4875155424958752,0.0,1.4875155424958753,0.171
9,0.74039414232619,5.329995390389176,-0.555420935104066,0.92432358639411,0.9852857978745868,0.2847822242560588,1.9492724575442884,-0.9711101943951308,2.3091797586106826,2.6171131026260275,0.0195372005018518,0.1145273576130623,0.0,0.0,1.0,0.0,0.0591569669306067,0.3133724336109575,0.958005249343832,0.0129102047042756,0,0,0,6,0.49079087379939246,0.0,1.4875155424958753,0.171
10,0.9812809646413384,3.3388141650079763,-0.3808174339030348,3.857644354826832,6.1838819804012894,0.781012921094094,0.9412598326800988,-0.8190615111969393,2.694471946059485,4.379140447911748,0.0157878061138387,0.1018122637511425,0.0,0.0,1.0,0.0,0.0,0.2168629115759607,0.8598726114649682,0.0,0,0,0,6,0.4751020895906429,0.0,1.4751020895906428,0.175
11,0.2226081068945677,3.6412068315908135,0.2400535204441087,1.266508717362153,4.630655684066403,0.7618621067694494,3.923179020618272,-1.3948491270566823,3.612614623955178,5.615909174147807,0.0262116953474006,0.1433357979588693,0.0,0.0,1.0,0.0,0.3468410876590111,0.370299338287772,0.9757575757575756,0.0024276118453748,0,0,0,6,0.5114897419735138,0.0,1.4751020895906428,0.175
12,0.3520677948814514,2.0062123034589137,-0.2821917113664296,2.506302092574196,0.1897554965186103,0.8975084990244125,2.3343794510238878,-0.3862406417257427,0.7707347293990374,6.091109884158313,0.0161725752861008,0.0216174100437253,0.0,0.0,0.1520751178593451,0.0,0.0,0.0638121164038876,0.8067349926793558,0.0158359981227005,0,0,0,6,0.4140269544156053,0.0,1.4140269544156052,0.195
13,0.5018002762601581,5.645162939687873,-0.2425343349592181,5.486447571579605,0.4584711988984217,0.4962041640838792,2.9222791992781683,0.8697328276820566,4.984624395758758,1.5429120609997111,0.0265887085983465,0.1480271376597743,0.0,0.0,1.0,0.1066356289244517,0.3402645450241821,0.3267758597714413,0.9764957264957264,0.0010472569969998,0,0,0,6,0.5147775892478118,0.0,1.4140269544156052,0.195
14,0.8497383457764183,1.5948560717678757,1.102773376399805,3.1811536371080944,0.7679915388687168,0.040777237457597,3.097024028829291,-0.3440447888586626,0.0623967282738956,5.835827618151619,0.0174983083116503,0.1646196741541246,0.0,0.0,0.963871342089705,0.0,0.7301262349256477,0.2676567384791728,0.922237380627558,0.0,0,0,0,6,0.5225818644777697,0.0,1.4140269544156052,0.195
15,0.946526444473244,5.563970229604766,0.9209409840395644,0.9470424799885646,4.282195753022396,0.5739874696166909,4.037602894322159,-0.3947404925520432,0.9540082351321236,4.589254090557617,0.0343757795611459,0.2058911696514392,0.0,0.0,1.0,0.5468167783016575,0.4977651874770145,0.4241432552953633,0.9970873786407768,0.0016143822676598,0,0,0,6,0.5569074695283807,0.0,1.4140269544156052,0.195
16,0.3515683066189505,4.112855674530034,-0.7685815435398382,6.257109320154978,2.801067620682037,0.3970818385426558,3.2904502177819994,-0.6032623912648619,5.904214962097307,5.357901719663667,0.0151995732627082,0.1201883941517899,0.0,0.0,1.0,0.2261865542862886,0.0,0.2112488040415919,0.9577702702702704,0.0323690307708078,0,0,0,6,0.4957396858452329,0.0,1.4140269544156052,0.195
17,0.6635639791389395,0.327298787534844,-0.9274620656134076,5.626355661296367,3.6103859614434746,0.6306323533736287,0.7585723754498795,-0.8852580568772951,0.3389117880894868,5.92948464583968,0.0157567481997505,0.0577687947339036,0.0,0.0,0.4804031413331947,0.0,0.0,0.1856397646129654,0.8875,0.0227754819540684,0,0,0,6,0.4456657875235428,0.0,1.4140269544156052,0.195
18,0.97778643473609,3.704023042764636,-1.4889565166422791,4.706986347147265,3.212321082781909,0.8938984952001834,5.739489442881843,1.5186762298363097,4.193604661265122,2.586363036315091,0.0232646224656529,0.0904797026363344,0.0,0.0,0.6003292276195489,0.0,0.3365553152236196,0.1266285361206772,0.8834224598930481,0.0022346891679607,0,0,0,6,0.4675982487073444,0.0,1.4140269544156052,0.195
19,0.0235834215748597,4.406521939303388,1.0386741366959429,2.2648914019167004,4.1061090560239855,0.5496524091997574,3.1051375508794514,-1.2626140735068745,4.901119019082474,2.7108488899682093,0.0220915542759513,0.1358813559563925,0.0,0.0,1.0,0.0,0.3391199131048228,0.2893014114361721,0.9493670886075948,0.006307857036911,0,0,0,6,0.5049468394226766,0.0,1.4140269544156052,0.195
20,0.0401775874743338,0.8963056015077915,-0.1261943983391624,3.722803564665124,5.840464155803577,0.3816031502200612,4.756470314352689,-0.2987441746024089,0.1784865807302591,4.925533972771596,0.0200215952663055,0.1753559497123831,0.0,0.0,1.0,0.2248521301180419,0.5649781543801696,0.3083313314534452,0.9701686121919584,0.001290824688065,0,0,0,6,0.5335071207548047,0.0,1.4140269544156052,0.195
21,0.3392133312198905,3.962112285192512,0.3499864327448019,3.725831895784821,0.1722209752601264,0.904385105748633,1.0016633663342258,0.5457738907102914,0.5428410526361512,5.79586529955528,0.0262916285340136,0.1028382515573436,0.0,0.0,0.505209326235541,0.0,0.5640142066461321,0.1378611564187237,0.9650170648464164,0.0064942499062622,0,0,0,6,0.4810938825913573,0.0,1.4140269544156052,0.195
22,0.6408606149199062,0.0840836400489292,1.1161137522357207,1.2191296044736872,3.979422510219639,0.6270987449480842,5.8088290701453085,-1.0519706445641537,0.5838478835551603,2.400998702451268,0.0248264056088673,0.1417523438977516,0.0,0.0,1.0,0.0,0.3619223276900279,0.3368133062684205,0.9762396694214877,0.00357501024543,0,0,0,6,0.5105029596250215,0.0,1.4140269544156052,0.195
23,0.7618957977720789,0.3726322527586754,-0.1356281481888694,1.4840052013455036,6.23039084273362,0.026380288115731,3.7610686600772048,-0.6536163108029233,4.047281066808322,5.177269300740738,0.0212498010878341,0.1288327216709021,0.0,0.0,1.0,0.042594778663565,0.3158966565295466,0.1760072655296683,0.8777648428405123,0.0046268224976844,0,0,0,6,0.4951111980035868,0.0,1.4140269544156052,0.195
24,0.3462463778587811,5.830498488040916,-0.4854557514762232,0.2815375568667961,5.188719560987554,0.961327106368678,5.093624598295889,0.894505496854554,1.2294901276377963,5.020193161619803,0.0236056529728599,0.1906373645824456,0.0,0.0,1.0,0.530703211707709,0.3586411111200103,0.3947007506238275,0.9937421777221528,0.0093228349511859,0,0,0,6,0.5463005933014639,0.0,1.4140269544156052,0.195
25,0.6577953912895322,1.1961104093290316,-0.9392593736797016,4.598773651092142,3.4173580277816,0.5952781016536878,0.4371830170207411,0.8262184762540294,1.7763232516548604,1.996970405414758,0.0288789245600717,0.1387170796014979,0.0,0.0,1.0,0.0,0.3983971869141216,0.2641696652745157,0.9472295514511874,0.0,0,0,0,6,0.5064586119788133,0.0,1.4140269544156052,0.195
26,0.4525874906359061,4.010671694998455,-1.565520090983508,0.3039200712314397,1.5103325362394786,0.1031805217254988,0.5885022003791953,-0.8485863330129297,6.199319861638224,4.099057225369245,0.0191547888879272,0.130937368461243,0.0,0.0,1.0,0.1576566618952345,0.0,0.4112677649948975,0.98841059602649,0.0114411575789855,0,0,0,6,0.5040456576762122,0.0,1.4140269544156052,0.195
27,0.6005635310088676,5.126115283369825,-0.5071116021510922,1.4729234575217054,4.976553655646332,0.6719158090053111,0.8144550079574913,1.488514747613653,5.962962009976812,2.971478877786666,0.0176666541630695,0.1285211397370001,0.0,0.0,1.0,0.0895356696755636,0.2188294314545048,0.2275637025185468,0.9528301886792452,0.0106620762475419,0,0,0,6,0.49996594521031784,0.0,1.4140269544156052,0.195
28,0.8506619895770791,1.726753315950614,-0.8895232230194917,5.374250563380297,3.2429077767197105,0.0533102080846658,0.1399002411658187,1.4050746500675158,5.751761574778308,1.1146063647901585,0.0215915868591267,0.1445277963664674,0.0,0.0,1.0,0.0841608485333126,0.4606604184860945,0.1815429254997685,0.964248159831756,0.0,0,0,0,6,0.5112124913147608,0.0,1.4140269544156052,0.195
29,0.1727710611848456,5.619818340573905,-0.6167373919496433,5.5628365235496,2.184347800974491,0.3910627877919269,3.485889701846784,-0.6843086854922656,2.389338624894978,4.6277955980811445,0.0393870117803477,0.1604026971339821,0.0,0.0,1.0,0.0,0.5105428844524046,0.4120309705026947,0.99288256227758,0.0033127470909234,0,0,0,6,0.5246334802543295,0.0,1.4140269544156052,0.195
30,0.8034314214069147,1.858287514288273,-0.6678476063678729,2.2866016269853144,3.9278451986836855,0.4368870508296018,0.4057836169463428,-0.3612304473107117,1.3805004751587424,0.0124693012414828,0.018755031328979,0.116518126425586,0.0,0.0,1.0,0.0065679879785473,0.2115615423333579,0.1071543669295558,0.7158948685857321,0.0,0,0,0,6,0.4730105156368938,0.0,1.4140269544156052,0.195
31,0.519677535858044,3.5923453719310388,-0.1391630500549576,2.5832479819995986,2.077623470756088,0.2734631203637812,5.204405004338885,1.0474229176741936,3.968657325755278,0.3036789710452515,0.0172986701104008,0.1067598639988695,0.0,0.0,1.0,0.0,0.0132628421203815,0.2656134047621498,0.9246861924686192,0.0012181914568373,0,0,0,6,0.4826341547534111,0.0,1.4140269544156052,0.195
32,0.7181268746972381,5.328106882414793,-0.949337522283066,3.725075169928517,1.9373600795747044,0.7595385630651851,0.163043982059866,1.0544011072483883,1.9578336639587364,3.2563394282736504,0.0173330865139866,0.1125901199783921,0.0,0.0,1.0,0.0,0.1267903611896141,0.2197545595760543,0.8083209509658247,0.0039385858003807,0,0,0,6,0.47992967397246317,0.0,1.4140269544156052,0.195
33,0.6445212687890366,4.112528982550813,0.1935555365025707,2.554669832757928,2.5003006578837472,0.9931367324098808,2.5831642530369336,1.1853701867644475,2.243301566910913,4.5993941597839685,0.0301119383263054,0.152659642534713,0.0,0.0,1.0,0.0,0.4640542164771131,0.3650286092974829,0.9819639278557114,0.0065048761040818,0,0,0,6,0.5186795076314347,0.0,1.4140269544156052,0.195
34,0.0097857329348444,0.4398169000293507,1.0244259272309235,5.076290560588,4.870211844454509,0.7365711794078129,5.565139166501029,-0.771853546982613,6.124553813629005,4.997031568962047,0.0236785233901369,0.1896444213699965,0.0,0.0,1.0,0.4718462305575253,0.3658168039099557,0.429459298629992,0.9939485627836612,0.0037654915057443,0,0,0,6,0.54499037572864,0.0,1.4140269544156052,0.195
35,0.7336746215631845,4.491835746444239,0.8689619811311395,1.7556161081035335,1.9136617406155112,0.1556693191746612,1.8963217482896972,1.1389136728275977,1.5861121459060472,3.623560765577136,0.0337257721088639,0.1475674752709628,0.0,0.0,1.0,0.0,0.4460146173473299,0.323063379315737,0.9763406940063092,0.0008012647957673,0,0,0,6,0.5144835267920672,0.0,1.4140269544156052,0.195
36,0.7284140126162699,5.482596863430675,-0.0400660937602868,3.332890864471333,0.606456596641548,0.5819104709485785,4.12898672692426,-0.3705743225563132,1.514076801153174,0.124749715175874,0.0160274571633511,0.1236546136986974,0.0,0.0,1.0,0.1082226894528435,0.2680478227216829,0.0975167205964892,0.8269794721407625,0.0058714785371003,0,0,0,6,0.4886257754969929,0.0,1.4140269544156052,0.195
37,0.1225913186140512,6.266984961756838,0.9674307998195744,1.5813059954768962,1.1211934353614503,0.5894418308504075,0.2933526457803505,-0.3040745594175624,5.736383264833733,1.668158162604357,0.0302201230784269,0.1402491463938175,0.0,0.0,1.0,0.0,0.2533286647753335,0.4270529406614772,0.989117291414752,0.0051050441892102,0,0,0,6,0.5102708200612218,0.0,1.4140269544156052,0.195
38,0.1693849006226764,5.732204961559469,-0.9559046359381984,2.281210594261722,5.340205357528045,0.3505415009002831,2.8880124121508786,1.1725628235672896,0.1618377306800734,0.4888868940890754,0.0165393179685138,0.1105677170571597,0.0,0.0,1.0,0.0,0.0238514487126323,0.3007609848362511,0.9517133956386292,0.0207666678795228,0,0,0,6,0.48806426453335505,0.0,1.4140269544156052,0.195
39,0.5243900275512869,2.2714340556875774,1.1236961169257331,6.040898092601839,4.786106539473357,0.4485466199913285,3.8665943197596087,-1.0655592261553557,4.200067418829185,4.516162244793387,0.0289719047860763,0.1275829648929856,0.0,0.0,1.0,0.0,0.0869141284782313,0.4409223257717585,0.994186046511628,0.0038962059680014,0,0,0,6,0.5015246298076247,0.0,1.4140269544156052,0.195
40,0.8235170399816047,6.07115241902191,-0.9754923282699242,4.604317921146652,5.074411499099569,0.5774491720592656,0.7896150859549378,0.6882571928882828,5.621400769881764,2.7082645142924004,0.0203602041868801,0.1495117526866875,0.0,0.0,1.0,0.2906861916611789,0.2155832467675153,0.284769111218406,0.9798339264531436,0.0,0,0,0,6,0.5159336750647202,0.0,1.4140269544156052,0.195
41,0.3711958645070171,0.7742938694119549,0.510506529316785,6.197600899867195,4.34844828240122,0.6720281050800181,2.6612442306029647,0.7675307410106815,3.9318272882770553,5.439440161443893,0.018883035629494,0.1163220210435865,0.0,0.0,1.0,0.0,0.0015296787215609,0.3879167258572857,0.9648829431438128,0.0192058737403146,0,0,0,6,0.492560895380175,0.0,1.4140269544156052,0.195
42,0.6621109068728448,2.7034699849372474,-0.4501193592969295,3.336635259893238,2.8479363645654017,0.0740880207671922,5.271472750149447,-0.7892849975226834,0.0362344470509021,6.037358043523102,0.0181533744013934,0.1663470646607233,0.0,0.0,1.0,0.2359586276801441,0.6878993435198976,0.0567037773084721,0.9424657534246575,0.0204140621259386,0,0,0,6,0.5260847978858301,0.0,1.4140269544156052,0.195
