# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 6
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.8928601514360016,2.0858906349486963,1.009171053117576,0.2619876261158566,0.6764268695934091,0.5950520642062402,3.328940665618582,-0.2550739859724793,2.107429670466888,3.9114049498082526,0.0180428041527506,0.1539153348596747,0.0,0.0,1.0,0.5396430989500727,0.0791773212424583,0.2253489961122695,0.9889589905362776,0.0,0,0,0,6,0.5195957886377105,0.0,1.5195957886377105,0.16
2,0.4381414261088741,4.623683638426456,0.0566630594340216,3.637075851875532,4.054885656444668,0.9902242713734164,5.151320976870061,-0.2726873055199479,5.505752056350989,5.175833163377693,0.0209610180158422,0.115969734197421,0.0,0.0,1.0,0.0,0.0,0.3898543525840492,0.976958525345622,0.0095041049163504,0,0,0,6,0.4927245284027071,0.0,1.492724528402707,0.169
3,0.0544745078223546,4.515330925972286,0.9492968190438278,4.626979404505464,4.455606197362767,0.5409368543025281,0.7842934184490699,1.4377413813827475,2.5337340512388704,1.3631443429205556,0.0285932882167906,0.1941334714524529,0.0,0.0,1.0,0.6799585127641576,0.2227966209562148,0.4244957566962314,0.995418098510882,0.0051278022558754,0,0,0,6,0.548693928893139,0.0,1.492724528402707,0.169
4,0.7172758464533194,6.246789569381371,-0.7677610875650203,4.217961559331961,3.7636651523493887,0.7173321455555131,5.889540823772487,-0.4655533424894431,1.5936300346320302,2.5288093553235558,0.025747711212872,0.1110350744771272,0.0,0.0,0.702066474328977,0.0,0.3353273863669414,0.2785197868384521,0.9603174603174603,0.0034770456141791,0,0,0,6,0.48704165608623595,0.0,1.487041656086236,0.171
5,0.746510717184985,4.549469550522306,-0.2949710581323188,6.216456925932479,2.8305704616729983,0.3738084341003529,4.458728031836659,-1.3117451414851908,2.503050870253301,4.843587961090072,0.0156993056032663,0.1645036923910479,0.0,0.0,1.0,0.1045660530926459,0.5467354792091699,0.2831804918892656,0.9613793103448276,0.0,0,0,0,6,0.5232859608550534,0.0,1.487041656086236,0.171
6,0.7647509835004671,1.7835411080747787,-0.975331973981991,2.9609571376191366,2.103648419573799,0.734735043713651,1.1881950498117724,-0.5306021999624373,5.30444360961579,3.864309976016667,0.0193370766009922,0.1502475445464295,0.0,0.0,1.0,0.0,0.4384492687535524,0.3567830880757789,0.9684684684684683,0.0,0,0,0,6,0.5155118132528118,0.0,1.487041656086236,0.171
7,0.8852640797373716,6.135863589507369,1.058429560408479,1.1361546337994164,3.885587820527327,0.4761088732733441,2.539391154438539,0.759900015827176,5.189491907218323,4.292859632346749,0.0240247881208826,0.1751872749709684,0.0,0.0,1.0,0.5566868995675127,0.2097660061264882,0.3336229650819659,0.992497320471597,0.0037269704383416,0,0,0,6,0.5350764800991709,0.0,1.487041656086236,0.171
8,0.1392716054909724,4.415980074163347,-1.3859535282581097,1.210552880157619,5.810650596137781,0.4051024573639916,0.9317431788173888,0.572671910571235,1.027230116693396,4.072919310412044,0.0274662413046129,0.1449120538127144,0.0,0.0,1.0,0.0,0.44162541029626,0.2956268657098875,0.9710669077757684,0.0025672084865986,0,0,0,6,0.5124050818981479,0.0,1.487041656086236,0.171
9,0.251614143170478,0.2599699418510156,1.4411195511882702,0.4160755520813209,3.222898240675246,0.3412965912199209,4.1469639951070265,1.0820503919878832,3.794205476599215,3.689572435313434,0.0222754535372165,0.1444479901274511,0.0,0.0,1.0,0.1006847390642136,0.5422651784702859,0.0801918472461126,0.8938321536905965,0.0056607181149464,0,0,0,6,0.5072138021521269,0.0,1.487041656086236,0.171
10,0.1170330355346418,4.463891109134864,-0.9282675624603764,3.081071713707462,0.2300181805529794,0.3154035755887709,5.422579973535802,0.183678298293288,3.435066581380504,2.3111104926331563,0.0155731829811239,0.1018624271342281,0.0,0.0,1.0,0.0,0.0,0.218223904292316,0.8858131487889274,0.0477224027894029,0,0,0,6,0.47951526211003803,0.0,1.479515262110038,0.173
