# algorithm: NSGA2
# population_size: 100
# num_evaluations: 10000
# run_idx: 5
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.7985299180812585,4.655910029937743,-0.3308806186521318,2.9774456937867795,4.517626091877701,0.6431235350719433,3.357522800257199,-0.8181056275721668,1.57949946542742,3.457359452297635,0.0161715405393455,0.1392597176700396,0.0,0.0,1.0,0.1333324786452114,0.2527682104716021,0.2772422466761451,0.9447592067988668,0.0012819118707009,0.0,0.0,0.0,6.0,0.5064343561448544,0.0,1.5064343561448545,0.165
2,0.8889993554420076,5.676067715376128,0.1877898797243791,5.071545197475761,3.324529853218221,0.0950770641004378,2.737826687033038,0.6256996069496004,4.740962722526489,4.259079304669603,0.0254083917450603,0.1497653731539411,0.0,0.0,1.0,0.1917528852061698,0.3947553248754313,0.2068352058568089,0.9513888888888888,0.0,0.0,0.0,0.0,6.0,0.5143960179310175,0.0,1.5064343561448545,0.165
3,0.935526085326062,1.5794877202632085,0.3673091930044339,4.792931308802653,0.0105480161447076,0.0821200904030431,2.0180266012283714,-0.8911133721535814,1.098033696792898,3.4673156562152885,0.0230849153651487,0.1187923977299301,0.0,0.0,1.0,0.0085801000340505,0.3238606823363348,0.0444270888702158,0.8794820717131474,0.0047991365656337,0.0,0.0,0.0,6.0,0.48594994585408136,0.0,1.4859499458540815,0.171
4,0.369607044598686,1.039447668340882,-1.0097265140288545,0.7381756778446241,3.2629224107494985,0.0711680169158457,2.6426215879332946,-0.8460854276929579,0.8937101612116513,4.592342652638622,0.026856678651475,0.147275421187548,0.0,0.0,1.0,0.070021934643971,0.4655065352511611,0.2272050668875011,0.919407894736842,0.0018781690736913,0.0,0.0,0.0,6.0,0.5108246823878334,0.0,1.4859499458540815,0.171
5,0.4757061656097876,0.2669504737866037,0.8671928718474411,4.490975227190026,4.035201050636911,0.6030270407083584,0.4681498596542071,0.0753342178610179,3.774982450147652,3.891694844382834,0.0249074569310055,0.1939987599606759,0.0,0.0,1.0,0.7339259760553103,0.3204615199122564,0.2710518354444634,0.9868565169769988,0.001368540580577,0.0,0.0,0.0,6.0,0.5478626111158592,0.0,1.4859499458540815,0.171
6,0.4246570798158615,0.0825615671626658,0.3349028497206385,2.1797430569339737,1.3290626791109077,0.975150028727401,5.271480698049825,-0.1611344583360983,2.0184672625416784,0.0885796183400957,0.0217456268128352,0.1430820939663767,0.0,0.0,1.0,0.0572078285803651,0.4486443358354426,0.2044277762964029,0.9117948717948718,0.0,0.0,0.0,0.0,6.0,0.5071808713239461,0.0,1.4859499458540815,0.171
7,0.7884872555979374,2.36979658842174,0.1974321255433968,6.21561588310734,2.2383069594315392,0.7934569246976079,3.681291429612384,-0.3516887702583084,3.2049653418450257,0.4252252954695181,0.0155605265206294,0.1068634942813532,0.0,0.0,1.0,0.0,0.0,0.2808951515245709,0.9474605954465848,0.0,0.0,0.0,0.0,6.0,0.48402092629242094,0.0,1.4840209262924209,0.172
8,0.9435400820158796,0.7017842174030418,1.0793097576361692,2.174158998983508,0.633516439413559,0.3834090660671152,3.206653764090578,1.4485980548492643,2.334282606060797,0.0777193052258239,0.0522115451360124,0.1380183009706249,0.0,0.0,1.0,0.1031919012866603,0.4490144061892261,0.0957458060663902,0.8483685220729367,0.0029183951771098,0.0,0.0,0.0,6.0,0.49995523710543077,0.0,1.4840209262924209,0.172
9,0.3406637209165282,1.8526004695847855,-0.4318505649569026,5.081551632945563,5.62721799739376,0.915033322422577,2.6487120839618346,1.2517597764836963,3.6887173047640456,6.261892219969154,0.0163450442082063,0.106660486406057,0.0,0.0,1.0,0.0181738271998859,0.1324752114133794,0.1007268783740508,0.7691154422788605,0.0061908864745332,0.0,0.0,0.0,6.0,0.47215777916121815,0.0,1.4721577791612181,0.176
10,0.4921874269427836,0.1691071823264133,-1.2298107337858402,5.365256257688907,1.1045522885054984,0.3106681521529151,4.370775875524426,-0.3614145102747435,2.537713471786951,0.2384991153228057,0.0248930093248065,0.1592239746646151,0.0,0.0,1.0,0.2283996777658065,0.4577974420651649,0.2201238510811203,0.9607645875251508,0.0077090210073651,0.0,0.0,0.0,6.0,0.5220467399673299,0.0,1.4721577791612181,0.176
