# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 8
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.8734294027918162,6.0855204620424574,1.1598588552815126,0.530855691555599,0.2327283279772907,0.0113988042774298,2.7047153542943354,-0.3067722499396494,0.5226746713525696,0.4783917958024024,0.5553564738223304,0.5433860175425403,1.521791151205858,1.4247491481641823,0.061923975684748,0.0034169123711988,0.0,0,0,0,0,0,0.0,0.0352582278534201,0,0,0,6,0.3550151898737306,0.0,1.3550151898737306,0.215
2,0.6196820961034396,2.6772135517661475,-0.6626403424370086,0.9738552412004462,0.3337740455106703,0.2188010608198279,0.4134862952337834,1.5169825616871555,0.1278557129250318,0.3221307932041793,0.0709428447501987,0.2247699389680454,0.7872698298872098,1.7922900097612704,0.0639035900372812,0.001776120641215,0.0,0,0,0,0,0,0.3967828418230563,0.0052680346749489,0,0,0,6,0.3765912280292944,0.0,1.3550151898737306,0.215
3,0.345461611997867,6.187363195604182,-1.4805319328492257,0.3516847362701201,0.380958889203853,0.7641601313659601,5.898678954436939,-0.5664612107864662,0.4324759327904158,0.2701457415914653,0.8010558863263945,0.6382388061231213,0.1373802669163144,1.2072889527382225,0.0244952738297504,0.0019437778211068,0.0,0,0,0,0,0,0.0,0.0168378807894837,0,0,0,6,0.35393164004644023,0.0,1.3539316400464403,0.215
4,0.7955745584289766,0.2011131781644723,-0.1399647947734263,0.7901725413382856,0.9885965181137292,0.5839645435009667,0.2444931768148354,-0.1683174001424581,0.1881725152933142,0.6270556468552484,0.2153177994727462,0.1509701076574964,1.072288613359149,0.2007735884490986,0.0963076405005776,0.0041332776710433,0.0,0,0,0,0,0,0.0,0.0036111817438348,0,0,0,6,0.3531535989261079,0.0,1.3531535989261079,0.216
5,0.7311584319806628,5.904001604892815,1.3927251515123595,0.3747385050177761,0.5957502458740258,0.6619827122744677,3.208071614580412,-0.0914436516726471,0.0088722855851508,0.0678964035653691,0.4348162283835888,0.4314936308803607,0.3717673710395419,1.0594106334038091,0.0743196393852111,0.0036793115757091,0.0,0,0,0,0,0,0.0,0.0653882538134912,0,0,0,6,0.3567875443419701,0.0,1.3531535989261079,0.216
6,0.5990862529401394,4.529702016677704,-0.6082253544867291,0.4043954647747654,0.8227824204975265,0.5871303512352972,4.439168081619164,0.0332451084352192,0.8300616609931176,0.7206780114798219,0.8662616828816474,0.2034097721519905,0.5970697025672504,0.9516080441275478,0.0142760173469742,0.0028247029101016,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
7,0.493604497921468,3.818141736049745,1.0019656657739944,0.5277238384199121,0.9392041360238716,0.7233834149872738,1.123163454399617,0.3761284892256851,0.5622833839616335,0.7634046146371464,0.8066463352132258,0.2986252025528,0.2767694134321805,1.2707958283577274,0.1180996443133221,0.0022443523403815,0.0,0,0,0,0,0,0.0,0.1060282490244524,0,0,0,6,0.35917813229555606,0.0,1.0,0.333
8,0.0083083744325703,4.954814780980852,0.0065263214422721,0.997118661536522,0.9840406473734804,0.2270786265832753,5.34043915745023,0.9827452718749434,0.2361343702522496,0.6568532942055743,0.9771710015482592,0.7315685148024094,0.1912567226017729,1.001212211888632,0.0778462406307435,0.0013804309098931,0.0,0,0,0,0,0,0.2994100294985251,0.0125125350582255,0,0,0,6,0.37128956262098534,0.0,1.0,0.333
9,0.4623600785380209,0.0046739952209758,1.5360469834044397,0.877619941175095,0.2172111529162143,0.6053775013126169,2.965368912628906,-0.4426223982417243,0.5292924523083301,0.5648231106837381,0.8335490012491904,0.0628133224849889,1.2127332463148432,1.0072254898813775,0.0625011170895141,0.0034137942357463,0.0,0,0,0,0,0,0.0,0.0571855544433128,0,0,0,6,0.3563050326143125,0.0,1.0,0.333
10,0.1602986928255547,0.9138608938604766,0.4330398394914785,0.8829061403612987,0.0328658108505713,0.4280219014681201,5.515964859191362,-0.0738051865002471,0.3675705375490927,0.2406502518590784,0.0482317771636298,0.1751667792091499,1.1135508653326989,1.0601709659458007,0.1024628878918898,0.0022777619805063,0.0,0,0,0,0,0,0.0,0.0525922964768599,0,0,0,6,0.35603484096922705,0.0,1.0,0.333
11,0.5442215506169995,1.8790038361802237,1.148013451908522,0.8469465435466029,0.4657003666305104,0.7513581967858021,4.923319738264416,-0.4143859716450948,0.1773131006340118,0.2528705036510319,0.2370910595460515,0.3918955618495543,0.0144128190242802,0.5617817000732188,0.0767770415155293,0.0033440211974813,0.0,0,0,0,0,0,0.1571218795888399,0.0138478966771165,0,0,0,6,0.3629982221332916,0.0,1.0,0.333
12,0.5370701169459408,2.6581600009351054,0.0999853473887968,0.7400773597639123,0.9312154394249544,0.3259970524663725,1.7000635780170972,-0.0746947834819502,0.6096162102304301,0.1872504342172496,0.0279953654895617,0.2039935500083114,0.4902091220887186,0.8726611247594585,0.1166915868852495,0.0036338409128363,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
13,0.6309292421381574,1.8939004383437288,1.4938483970654324,0.8711483413670983,0.6207320313953527,0.3378870742460582,1.0664551264695543,0.5018070697265822,0.7154490697792484,0.0661007167922724,0.7751162103601026,0.8886288111154085,1.2644475458057218,1.406705039872219,0.0266348618743162,0.003670487284456,0.0,0,0,0,0,0,0.0,0.0419401125027585,0,0,0,6,0.355408241911927,0.0,1.0,0.333
14,0.8634442230594299,5.961008131168586,-0.4653439447732856,0.0592018048039646,0.3109550914270601,0.1708509753917168,2.3502175472204767,0.0124753647470048,0.7904919029929327,0.952481900103118,0.2898208340999401,0.9520140944076384,0.3680885300578995,0.8801227068001796,0.0156696518665023,0.0040530654741278,0.0,0,0,0,0,0,0.5061919504643962,0.0081650710155837,0,0,0,6,0.3831974718517635,0.0,1.0,0.333
15,0.1824994794232873,1.6377183283253818,-1.5167392631080032,0.2462796164882209,0.3865118916163949,0.4971680515517577,1.90720737998346,-1.5298266360403072,0.8768501280835177,0.236095066614412,0.2189014755615207,0.0041651987844515,0.5200618711454388,0.5499849979863778,0.0151849484656774,0.0010142742953072,0.0,0,0,0,0,0,0.2891566265060241,0.0131876734336466,0,0,0,6,0.37072613529056886,0.0,1.0,0.333
16,0.5734214584020347,3.269811058797939,0.9400580026101276,0.7783445107689045,0.9300787354673394,0.5257099285645006,5.874509715407836,0.9938898379049554,0.1891497864546319,0.6974951360085158,0.9149716019232044,0.9030514393073972,1.7234020706920736,1.2952727918260234,0.1003536195652407,0.001703394973774,0.0,0,0,0,0,0,0.0,0.0119121915771384,0,0,0,6,0.3536418936221846,0.0,1.0,0.333
17,0.9600426255523176,1.5709016869888688,0.6200686984376493,0.123631803179537,0.662767517135585,0.7096408212689622,4.222202408269215,-0.0058107339069715,0.4114010390774,0.8666791945821436,0.469748695170935,0.3178217655823331,0.0942742953164688,1.3182463367016517,0.0183060544133552,0.0031050548549262,0.0,0,0,0,0,0,0.0,0.0119162170898131,0,0,0,6,0.35364213041704784,0.0,1.0,0.333
18,0.7555678339174203,3.1659277421573258,0.7208916077600791,0.639688706534647,0.5021837351462156,0.1882924205253905,2.2444269656394296,0.7216940705848698,0.7505642601286745,0.0531272908490741,0.428135847013794,0.60907040933114,1.4645617005250366,0.7983352194431894,0.014613945715826,0.0040125462124775,0.0,0,0,0,0,0,0.0,0.0135650530036941,0,0,0,6,0.35373912076492314,0.0,1.0,0.333
19,0.5444239428077788,2.3784649514039056,-0.5023982714327029,0.3262234938828104,0.8206262735630645,0.0773658022919404,0.2284940656299815,0.5814089844182408,0.3629938507879655,0.9403703396854396,0.1705179893867039,0.4116660325463931,0.797137124332512,1.0211469134182205,0.0279767287253898,0.0037012945244606,0.0,0,0,0,0,0,0.0,0.0318112504526188,0,0,0,6,0.3548124264972129,0.0,1.0,0.333
20,0.1569092802598817,6.174273903716824,0.4170545127345206,0.9296688614113544,0.639705489096841,0.6358981304875596,3.776188258939965,-0.7972868388381743,0.2866801501957051,0.1668327487923728,0.7075198086039495,0.856138218074267,0.4388918825338972,0.124166594039641,0.0923790040225253,0.003612027607416,0.0,0,0,0,0,0,0.1395348837209302,0.0188433191158819,0,0,0,6,0.36225754134334187,0.0,1.0,0.333
21,0.4034584513173724,6.067737617299673,-1.116434835409252,0.5554739141267258,0.7765942549387568,0.1949094211027047,2.1912012237752143,-0.8712470974873804,0.4669284164733202,0.9351378963822824,0.6312191816977066,0.110534513260068,0.6855455036711651,1.407505614856127,0.1139396126722054,0.0036753803476878,0.0,0,0,0,0,0,0.0,0.0506039930067724,0,0,0,6,0.35591788194157487,0.0,1.0,0.333
