# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.6192354646583524,1.6645264737816727,-0.1601609195090902,0.8555595873168996,0.0043438966997674,1.546900953526079,1796.7009029346596,23.030115185434965,0.8001928057605164,0.0761951880274302,0.4100000793698669,0.5731322632681805,0.0240399069533864,0.0032826352114236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334964114768325,0.0,0.0,0.0,6.0,0.3549115536162843,0.0,1.3549115536162843,0.215
2,0.2076930162501742,4.75584066162803,-1.0894290051820794,0.9348531337494408,4.859231934603004,0.0038948241582761,1203.7708290286537,609.4636223433882,0.6611143269557697,0.5578826622960539,0.6958171758510772,0.087681047144153,0.0871260736842752,0.0001824114644113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1466604170285323,0.0,0.0,0.0,6.0,0.3615682598252078,0.0,1.3549115536162843,0.215
3,0.8206663345385308,0.7113227705130736,0.325635421194751,0.9896022973054645,0.9366912957361238,-0.0155946573439353,2085.6537799878465,256.29413031769866,0.9646173192524804,0.4854104076921218,0.4786986863177315,0.9026637044263728,0.0512163779450677,0.000296057230177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085520372640729,0.0,0.0,0.0,6.0,0.3579717866259252,0.0,1.3549115536162843,0.215
4,0.9265387090440508,2.9374436567725093,0.2603694702927592,0.2265396565037701,1.52303307579378,0.0694675084952374,281.42228134605807,-204.6208218549088,0.3684079594813471,0.7499451441365527,0.2770701827955154,0.8627039384880808,0.0318726459646428,0.0155023292426859,0.0,0.0,0.0,0.0,0.1593922859475443,0.0,0.237885462555066,0.0158765273358105,0.0,0.0,0.0,6.0,0.37724436916696596,0.0,1.3549115536162843,0.215
5,0.3224349431312179,4.934537660286002,-0.9374075063777476,0.4611939634535856,3.255755328859552,0.301650354241868,2479.4383867355627,943.8655658120656,0.7001657153343475,0.8072005205099109,0.8859616994673953,0.3261192850706693,0.0346768651051963,0.0057364092710149,0.0,0.0,0.0,0.0,0.0583319158186204,0.0,0.0,0.0330908698683999,0.0,0.0,0.0,6.0,0.3583189873933541,0.0,1.3549115536162843,0.215
6,0.0239030261423308,1.706483097435095,-0.6998853223712704,0.1206324283061581,5.722181395034626,-1.4751685502575145,2276.5246328495077,-142.99046911418907,0.3607804937852211,0.4180995426775659,0.1814042890573669,0.5210141032821763,0.0149761958317429,0.0018057661370668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163398061621535,0.0,0.0,0.0,6.0,0.35390234153895017,0.0,1.3539023415389502,0.215
7,0.916152575709755,5.161108158629559,-0.8476648317310107,0.2423139721912097,4.915151086734819,0.1881404190075981,-704.0518243608386,694.8245789798784,0.394912912348374,0.7852137653116322,0.7468470344834252,0.9223280085419,0.0846890130849519,0.0584532487837302,0.0,0.0,0.0,0.0,0.6689762712766079,0.0,0.0,0.344359728520332,0.0,0.0,0.0,6.0,0.41254917645864353,0.0,1.3539023415389502,0.215
8,0.5349917609279157,1.992045460712687,0.7448341061433359,0.1602024106191695,1.209564812879874,-0.4570671168861822,952.6926004413868,59.42878475098149,0.918709205142268,0.8280935695469476,0.1068767442566414,0.369485915660384,0.0426873432095766,0.003402328900142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0319306633272264,0.0,0.0,0.0,6.0,0.3548194507839545,0.0,1.3539023415389502,0.215
9,0.417169647054938,4.734268263119411,-0.1936729415756548,0.9706642786602584,3.355125540536349,-0.5939088827741043,3264.379156436953,383.3292983264613,0.5461857205227137,0.6413741755146266,0.856008163305957,0.2094386858409515,0.0900202962391022,0.0692713878108088,0.0,0.0,0.0,0.0,0.735473241712549,0.0,0.0,0.1767324728169717,0.0,0.0,0.0,6.0,0.40660033614879537,0.0,1.3539023415389502,0.215
10,0.8078708464535516,0.2812747123995462,-1.5449834149252104,0.3616166477120572,0.3997506107103231,-1.101171254459199,-645.6433435528703,537.0797551529478,0.6966959021894129,0.4270534930137276,0.1345704586446876,0.3313572109624056,0.0788382372171645,0.1463560158192768,1.0,0.0,0.0,0.0,0.734253874757701,0.0,0.0,0.2115085458454134,1.0,0.0,0.0,6.0,0.5262213188590067,0.0,1.3539023415389502,0.215
