# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 1
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: CV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.417022004702574,4.525932273597346,-1.5704370077089702,0.3023325726318397,0.9220944569241364,-1.2807060758264366,88.1709511995191,268.3410905645716,0.3967674742306699,0.538816734003357,0.4191945144032948,0.6852195003967595,0.0635884329277134,0.0233842251618327,0.0,0,0,0,0.2662220475332267,0,0.0,0.0323913205901052,0,0,0,6,0.3705066687131372,0.0,1.370506668713137,0.21
2,0.2044522497315174,5.517374574309793,-1.484755665204786,0.6704675101784022,2.622003402848613,0.1843795338856186,-118.25877632144808,47.1522336273182,0.8007445686755367,0.9682615757193976,0.3134241781592428,0.6923226156693141,0.052556259150004,0.037075420944843,0.0,0,0,0,0.3932597289328132,0,0.0,0.0298374152119805,0,0,0,6,0.3778292437732232,0.0,1.370506668713137,0.21
3,0.8763891522960383,5.620979443832326,-1.3036220571252648,0.0390547832328823,1.067075996920244,1.1879697107838971,-307.4392477512746,381.6614375075783,0.957889530150502,0.5331652849730171,0.6918771139504734,0.3155156310060629,0.0704202620322662,0.0586799144760905,0.0,0,0,0,0.6641874778287932,0,0.0,0.040923307063064,0,0,0,6,0.3944182814642269,0.0,1.370506668713137,0.21
4,0.6865009276815837,5.244107758660464,-1.513342009043571,0.7501443149449675,6.213197464658894,0.7796353966730072,511.99796428982336,933.9189926772328,0.103226006577642,0.4478935261759051,0.9085955030930956,0.2936141483736795,0.0770340384510642,0.0023404823000466,0.0,0,0,0,0.0,0,0.0,0.1566000300635114,0,0,0,6,0.36215294294491246,0.0,1.3621529429449124,0.213
5,0.2877753385863487,0.8169936138471035,-1.5099532342271882,0.678835532939891,1.329698669037668,-0.7365568925257995,1462.0792167615225,-169.95618232437943,0.5741176054920131,0.1467285749058101,0.5893055369032842,0.6997583600209312,0.0194789280447154,0.002456527866342,0.0,0,0,0,0.0,0,0.0,0.025429574716087,0,0,0,6,0.35443703380682867,0.0,1.3544370338068288,0.215
6,0.1023344288278258,2.6015904990176413,0.6107261073741812,0.4141792695269026,0.3138668392928535,0.1127718851144483,2237.07590348905,522.3336680874628,0.9445947559908132,0.5865550405019929,0.9034019152878836,0.1374747041462375,0.1089058781064039,3.310159430675276e-05,0.0,0,0,0,0.0,0,0.0,0.1825774220209864,0,0,0,6,0.3636810248247639,0.0,1.3544370338068288,0.215
7,0.1392763472507585,5.072989082364471,-0.3214576972183185,0.1653541971169327,5.827708284627356,-0.4782576566490748,2628.6544641127,838.9969780256772,0.8833060912058098,0.6236722070556089,0.7509424340273372,0.3488983419778425,0.0334573785926867,0.0083505233227933,0.0,0,0,0,0.0877199067913988,0,0.0,0.0373852191695252,0,0,0,6,0.3603003015271132,0.0,1.3544370338068288,0.215
8,0.2699278917650261,5.629019123074212,-0.2259081896287231,0.9648400471483856,4.16852587126609,0.3823183805822958,-233.64312170981168,1174.233888060607,0.4499121334799405,0.5783896143871318,0.4081368027612811,0.2370269802430277,0.1048779554728265,0.033835848175314,0.0,0,0,0,0.3977123574524453,0,0.0,0.0415180180984061,0,0,0,6,0.3787782573853442,0.0,1.3544370338068288,0.215
9,0.9033795205622538,3.604534521689634,-1.5617789284804071,0.6171449136207239,2.0523704474795537,0.0850055352725867,3236.7394468984853,285.9046400037497,0.9085351509197992,0.6233601157918027,0.0158212428465562,0.9294372337437612,0.0510714800207424,0.0622381197376223,0.0,0,0,0,0.6626268842783031,0,0.0,0.0516731895878391,0,0,0,6,0.39495882787447895,0.0,1.3544370338068288,0.215
10,0.690896917516924,6.266364280471206,-1.029372651861282,0.1371357496288777,5.859670110897449,0.61832249022972,-452.9992227507188,883.1945789036995,0.7538761884612464,0.9230245355464832,0.7115247586284718,0.1242709619721647,0.0991626417777363,0.0479946915336954,0.0,0,0,0,0.5598682150279559,0,0.0,0.0601072715630484,0,0,0,6,0.3894103227406473,0.0,1.3544370338068288,0.215
