# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.8447913450404628,4.644528645701941,0.0256214180144502,0.3170158413236332,0.2845836516240194,0.9085911448367532,1.7621202384216863,0.3886048276950271,0.6487741464070085,0.3842209174107875,0.2959383741103634,0.0593661418930651,0.8571351158230047,0.7653703413612531,0.0146544525598363,0.0018463839892774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131885975035872,0.0,0.0,0.0,6.0,0.35371697632374044,0.0,1.3537169763237404,0.215
2,0.495031077904854,3.061786932236869,0.1073278193857678,0.9755164778259864,0.4389370120201544,0.1232656247185365,0.4078803103185867,-1.2413091558151026,0.2640050542600949,0.2485062576868043,0.5981945849543951,0.0177771816765637,0.8876247991549303,1.3714156764321734,0.0793716269648306,0.0021632382835336,0.0,0.0,0.0,0.0,0.0,0.0,0.2620481927710843,0.0059898503540473,0.0,0.0,0.0,6.0,0.36870812018383126,0.0,1.3537169763237404,0.215
3,0.2945399322420511,0.906335903800582,-0.0947998490476893,0.3895154944892786,0.9776915018273604,0.6733028715149842,5.212093903561486,0.7290596738210979,0.2129987202418291,0.1081048400530066,0.1523278583042359,0.5339282257914969,0.4463121734141988,0.2658482864997109,0.0418650356804551,0.0039989676541915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358109865625951,0.0,0.0,0.0,6.0,0.35504770509191735,0.0,1.3537169763237404,0.215
4,0.8629546894680096,5.491257583976164,1.1474604193495948,0.9852292584317592,0.6788465113158874,0.5270182434182702,2.985660506654342,0.7888379834765931,0.3573286255842653,0.6754113096650203,0.7924386381029948,0.851167720238855,1.3227515005431576,0.4384129919606531,0.1101621035479814,0.0017130427044542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0338105018106526,0.0,0.0,0.0,6.0,0.3549300295182737,0.0,1.3537169763237404,0.215
5,0.3285570308448433,1.3546913932915976,0.8298509985339635,0.3945103378776677,0.6266940608344089,0.1906600435496101,2.0518480779410546,-0.7724184890288962,0.8462395237485315,0.1374858043207469,0.0666586433371616,0.6773828490243682,0.4875754521377032,1.948799467286074,0.0149410392363162,0.0031477801047936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428713191384683,0.0,0.0,0.0,6.0,0.3554630187728511,0.0,1.3537169763237404,0.215
6,0.7038376916805155,0.5323883221582562,0.5787227851070553,0.5449508256733414,0.5427173128401672,0.9192954835516376,2.891917069314207,-0.2872804516543901,0.1033544906736449,0.0195754359629186,0.3388529615225902,0.3813144934205673,1.8459240908017087,1.131444722302701,0.0788450272575713,0.0040608481874728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039442564685292,0.0,0.0,0.0,6.0,0.3531731915569723,0.0,1.3531731915569722,0.216
7,0.873408106303123,5.138642682942825,-0.2057289185528783,0.3689199422900817,0.1783679248265894,0.93917042461017,6.049804917249672,0.655937845264932,0.5712798765068315,0.8638781388905715,0.7059641942784891,0.563489268941113,1.5761143996787643,0.2385361722010083,0.0448888759197233,0.0037491240345726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003481761326895,0.0,0.0,0.0,6.0,0.3531459859604056,0.0,1.3531459859604056,0.216
8,0.0722368130731081,0.1561093125395976,0.4671864324317507,0.3245518983107183,0.8223908243623894,0.1684428400924848,3.5680378947363915,-0.8069337369341709,0.0297478701966196,0.7018177612143094,0.0760657303261556,0.7595342327587159,0.0182688817814589,0.3817304285590927,0.0718030438342848,0.0027454702932312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579720823974516,0.0,0.0,0.0,6.0,0.356351298964556,0.0,1.3531459859604056,0.216
9,0.927476871402208,2.583197694955919,0.8121007888787961,0.1679681901648895,0.4495087240088544,0.2050017706288455,6.2165612631222364,-0.9964048400597486,0.3881768980848394,0.8226406199968508,0.0505881746567657,0.0431079659388142,1.486480578998323,0.6933230184843835,0.1005868762685306,0.0013669979008384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404396927308667,0.0,0.0,0.0,6.0,0.3553199819253451,0.0,1.3531459859604056,0.216
10,0.1525471229032395,6.0647966475328445,0.6349481648783541,0.4622050792397061,0.1691313611385631,0.748778594797213,1.85439248064763,-1.526629878016576,0.0506864681573132,0.909940536740262,0.8737208074279588,0.8094277129139057,1.4454868997019057,1.936350675401267,0.0710703434001638,0.0036442718542349,0.0,0.0,0.0,0.0,0.0,0.0,0.0789049919484702,0.0153890536261387,0.0,0.0,0.0,6.0,0.3584878850338005,0.0,1.3531459859604056,0.216
11,0.1115217150055759,2.807951152291271,-0.2260785886712173,0.7893774039314673,0.1078786330560863,0.8431693344297786,2.402641236996312,-0.6302868610309905,0.1279844101870043,0.9600001841053506,0.7820789224561843,0.2499154843486432,1.0068771357261326,1.8180477500942904,0.078776953605621,0.0038982183663219,0.0,0.0,0.0,0.0,0.0,0.0,0.315712187958884,0.0048111844347429,0.0,0.0,0.0,6.0,0.3717954924937428,0.0,1.3531459859604056,0.216
12,0.027696433284441,0.1241256611532842,1.3425285125108988,0.1564604409870698,0.4089552443316929,0.0653954017047848,1.3078024813298157,0.9730105829324298,0.3919132141643637,0.5001089927948658,0.2414067480333262,0.2555441835778485,0.5945920144795024,0.5088085443245333,0.0258981330311558,0.0021425457493467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169360729465593,0.0,0.0,0.0,6.0,0.35393741605567997,0.0,1.3531459859604056,0.216
13,0.5432515872236209,1.5024790407721342,-0.8816750632077628,0.4249936614105207,0.9590487406677866,0.8072891223995639,4.280234454351645,0.2192935061064342,0.4058069443421184,0.3641828103073332,0.1607317224348085,0.0307696133103634,0.6553480520888063,1.0603253245220068,0.0270904142863371,0.0040820778662371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062490906505234,0.0,0.0,0.0,6.0,0.3566171121473667,0.0,1.3531459859604056,0.216
14,0.3583968461425534,1.250216413849131,-0.4377820266862318,0.204940674553203,0.9319552948731564,0.8912697039757395,2.584558461007414,-0.9632401148614352,0.3045086297845826,0.1430209739018366,0.319437538277648,0.35355549884339,1.073308216958103,0.64425153754101,0.1165982066627193,0.0036721405220511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082751469747883,0.0,0.0,0.0,6.0,0.35342794982204634,0.0,1.3531459859604056,0.216
15,0.3805670621456087,2.437672759719539,-1.0225336498370805,0.7493257131690086,0.9929735880193198,0.0130539040825809,1.486135836719766,1.240375615501521,0.3433357861768818,0.51689119994598,0.8949158942378439,0.958959763629324,1.914189480119244,0.8604207463896958,0.1134894651732988,0.0041843311565396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0219415128715412,0.0,0.0,0.0,6.0,0.35423185369832594,0.0,1.3531459859604056,0.216
16,0.6944697349602833,4.862219565115163,-1.2314670320604368,0.655036286546491,0.857801784387968,0.8311437706859857,0.1434946353885804,-0.0662698219943818,0.4792312527154926,0.8420070836122018,0.4484956558988228,0.4164140763417495,0.943781912869032,0.6137368296027893,0.1060946222718409,0.0030182849988999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243474750206285,0.0,0.0,0.0,6.0,0.3543733808835664,0.0,1.3531459859604056,0.216
17,0.8586844546385285,2.96744699601123,-0.8245111459995353,0.7153850500564453,0.8146533985924879,0.3165354670026056,5.848482339086722,-0.5995593240906547,0.5506249579980459,0.66741919279446,0.4625200430423664,0.159401806132265,0.5581847258674304,0.8524144523299113,0.1162990628829181,0.0026597622358976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128668063067904,0.0,0.0,0.0,6.0,0.3536980474298112,0.0,1.3531459859604056,0.216
18,0.9080295159215548,4.482566690020607,0.8643241359497984,0.8565338544571172,0.2365136800007485,0.5578486535751371,5.129080886707997,1.2917260338749648,0.4578967862604575,0.935659598556009,0.7468069690224679,0.1737668529269461,1.742287884577694,1.2891923320352714,0.08158355506459,0.0041281071293735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466485972642772,0.0,0.0,0.0,6.0,0.37333227042731043,0.0,1.3531459859604056,0.216
19,0.2276824902458118,5.605288010283253,-1.5215804142848903,0.2778507407170047,0.9060689086909904,0.1866228790660071,0.3478841170738744,1.4981416154144678,0.7801224635538175,0.4953907009376084,0.2790818054230036,0.4967346628806943,1.884254596590076,0.1464375011129554,0.015170850705453,0.0034385420785755,0.0,0.0,0.0,0.0,0.0,0.0,0.2916006339144215,0.0131307175837928,0.0,0.0,0.0,6.0,0.37086655008813024,0.0,1.3531459859604056,0.216
20,0.128721016266311,1.901885723854864,-0.6746521096346413,0.2112711007553516,0.5249695497736322,0.0719761220526421,4.101768777835486,-1.147253166534344,0.146046722893468,0.4785128946794855,0.904029976676805,0.133357806680726,1.948311403663568,1.3957960380721883,0.0987163816252094,0.0022613667495355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265687250873655,0.0,0.0,0.0,6.0,0.354504042652198,0.0,1.3531459859604056,0.216
21,0.3713289606560549,1.164489180794638,0.6050933531664922,0.8329067817444108,0.6863648796816086,0.3562645586928282,2.4556335572795898,0.5036222876632479,0.1699123630318813,0.8538549283779528,0.4570373836678041,0.6941788636987373,1.159644555166213,1.7955732501307804,0.095153861977859,0.0030107860504095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045361886781202,0.0,0.0,0.0,6.0,0.35320801109871297,0.0,1.3531459859604056,0.216
22,0.6557763574570064,3.4126680931447377,0.209809467154592,0.6313288894834151,0.3491888940847448,0.9799859686840836,0.4873039428005502,-1.423478656608442,0.1794864121546553,0.0327031267346987,0.0125867612373243,0.0040417596824697,1.9864213888117297,0.0466085257983093,0.0973391988193515,0.0013061020181633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080922321063381,0.0,0.0,0.0,6.0,0.35341719012390227,0.0,1.3531459859604056,0.216
23,0.1414645913733939,3.5934151370405685,-1.2852310085480796,0.0896734531811749,0.3500377264289094,0.2569180513265194,2.1903092974270297,-1.185528951067044,0.0615055377586871,0.8822539593037856,0.6462372726463904,0.6467242551039439,0.3817430793999907,1.774362586078238,0.0694216784768072,0.0033730832674662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484963850475508,0.0,0.0,0.0,6.0,0.35579390500279706,0.0,1.3531459859604056,0.216
24,0.4679963189879815,4.315345582308995,0.2341862451887915,0.8998139056216639,0.7115535578455467,0.0386297519360927,4.569619670349348,0.561022941381466,0.7071681604952808,0.9477272087931836,0.9627963670606036,0.9374781050317132,1.4765649925346491,0.8309809324989342,0.0266149170913281,0.0018238853537646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071716475830526,0.0,0.0,0.0,6.0,0.35336303809312075,0.0,1.3531459859604056,0.216
25,0.1866927024029508,5.906197536731097,1.0768876047293543,0.1896538046500913,0.2226342746487878,0.2404191535939918,3.135118935251141,1.397162388858355,0.0316054398761055,0.712643891170309,0.6333564527566726,0.6822635368286193,0.8011623910967112,1.449005628775025,0.0722967697137617,0.0034208783415967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0570560680821214,0.0,0.0,0.0,6.0,0.35629741576953655,0.0,1.3531459859604056,0.216
26,0.7755224988100953,4.338731236701796,1.2260824802403802,0.2898300799825051,0.3239892673067245,0.697728485518376,1.2301922216225925,-1.3413390379564822,0.9199634011404428,0.2869603236986464,0.0022290611941964,0.0913955798259634,1.3027528152698562,0.9924215914925782,0.0155037541305137,0.0015345607131924,0.0,0.0,0.0,0.0,0.0,0.0,0.4515625,0.0061778972718787,0.0,0.0,0.0,6.0,0.37986708219246346,0.0,1.3531459859604056,0.216
27,0.200393623312918,1.4348062292633923,-0.939206288933153,0.9118337533186336,0.7673052633682919,0.2731373688136431,4.817432708332856,-1.1185746974937387,0.9253074754668053,0.2970327438369302,0.0999113966480125,0.7326776150660527,1.4106728030596607,0.4632834738163779,0.0148453095772484,0.0031645185013085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0468320982768319,0.0,0.0,0.0,6.0,0.35569600578099014,0.0,1.3531459859604056,0.216
28,0.512490872055944,6.218493939650858,0.0541802751639635,0.374524651085282,0.2472263464348116,0.3017066180452772,3.85194989435124,-1.5057424773374104,0.8843617046788915,0.2561615178420336,0.7385489238848089,0.1847622163184419,1.9625827183850224,0.100373518498098,0.015166931132028,0.0021642443249633,0.0,0.0,0.0,0.0,0.0,0.0,0.3485294117647058,0.0116567201294426,0.0,0.0,0.0,6.0,0.37412859599377346,0.0,1.3531459859604056,0.216
29,0.0424999160385503,0.228901517334199,-1.438142470553343,0.0706311326099923,0.5999469586794304,0.3398444816708242,4.427146351818378,0.8701683534589275,0.7998618875660769,0.8028579965865744,0.885681730999017,0.7409589659149475,1.8000488512923858,1.5768426937590905,0.0154316779043705,0.0025858530049441,0.0,0.0,0.0,0.0,0.0,0.0,0.4312796208530806,0.0072068147633777,0.0,0.0,0.0,6.0,0.37873449621273286,0.0,1.3531459859604056,0.216
30,0.8307380596573212,1.125297992954567,-1.2897693444698313,0.6166196825310917,0.2771112607165708,0.6512429967616714,2.641690498994405,-1.473864322956134,0.8941630547059555,0.20949866433558,0.1067751883214839,0.9145412940702972,0.516668473812436,0.3300269967660739,0.0948629079677865,0.0018833464132449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0953160073140509,0.0,0.0,0.0,6.0,0.3585480004302383,0.0,1.3531459859604056,0.216
31,0.9831051656318808,5.976016336865039,1.047487406328066,0.0161220033294657,0.8460965987349367,0.3264807424265497,0.539065518207895,0.8384216265384961,0.7139777059903504,0.7512416449901143,0.1875199342056832,0.3306578400738919,1.244194389382102,0.9012112226687828,0.0187313467843875,0.0029461323224131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121861494677214,0.0,0.0,0.0,6.0,0.3536580087922189,0.0,1.3531459859604056,0.216
