# algorithm: RS
# population_size: 100
# num_evaluations: 10000
# run_idx: 5
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.2219931710897394,5.470972432660289,-0.9213689470242672,0.9186109079379216,0.4884111887948291,0.6117438629026457,4.81234099049053,0.0578618153955443,0.2968005015762219,0.1877212286612516,0.0807412687648748,0.73844029619897,0.8826184457919062,0.3166197354253024,0.0954137972570028,0.0009858742533489,0.0,0,0,0,0,0,0.0359937402190923,0.0218832636993178,0,0,0,6,0.35634570611284766,0.0,1.3563457061128477,0.215
2,0.8799370312012789,1.722136030886382,-0.2694386339902379,0.2960799327336479,0.6287879088794833,0.579837810189545,3.769466313582175,-0.7357009399616252,0.2846858806413638,0.2535882057737875,0.3275639476887341,0.1441643006534204,0.3312257224025352,1.927861058135884,0.031064671123129,0.0026003401964002,0.0,0,0,0,0,0,0.0,0.0232554201341216,0,0,0,6,0.3543091423608307,0.0,1.3543091423608307,0.215
3,0.9602267152856938,1.183844195697682,-1.4944350113456728,0.2045555463799506,0.6998436141265575,0.7795145855555298,0.144092869461428,0.2439850645572279,0.0016421727160452,0.5154726119053935,0.6397951761308571,0.9856244028041888,0.5181951928222115,1.6049937705257404,0.0786278546639278,0.006181781056999,0.0,0,0,0,0,0,0.0,0.1895903965113904,0,0,0,6,0.36409355273596417,0.0,1.3543091423608307,0.215
4,0.8704830870014831,5.797806816549069,-1.5638401729694853,0.4694883717575773,0.9814687376060104,0.3989448039028505,5.112831947148966,0.1459473927418453,0.7708540871402245,0.484931074988458,0.0291115636727177,0.086525688402205,0.2229076247560466,0.5024902233810953,0.0760188296295533,0.0042973037120272,0.0,0,0,0,0,0,0.0,0.1316838134534481,0,0,0,6,0.36068728314432047,0.0,1.3543091423608307,0.215
5,0.964915292526365,3.9695031801366456,0.9948173662206764,0.5660819960927563,0.6353562055818931,0.8119023911804106,5.822518592519065,1.2963052095263363,0.8248107204385254,0.0942027321773226,0.3610484184638091,0.0355090317603302,1.0927166970816138,1.5922854417120085,0.0146725981872217,0.0034299117162753,0.0,0,0,0,0,0,0.4287949921752739,0.0029820143536677,0,0,0,6,0.37833982391346715,0.0,1.3543091423608307,0.215
6,0.0511428031013471,1.185434345474096,-0.4226140560716442,0.2442908669579083,0.795087472921032,0.3520949357663685,4.014186865006638,-0.0206872245854097,0.5834997437200565,0.9392993519648516,0.9435400820158796,0.1116924271835714,1.6871099322204477,0.6920563035119047,0.0422913182499734,0.002529430505975,0.0,0,0,0,0,0,0.0,0.0094129200095329,0,0,0,6,0.35349487764761955,0.0,1.3534948776476194,0.216
7,0.1008272728626451,2.409030210552346,0.0325305552503925,0.9611030819651298,0.3715126153280073,0.0123694116003576,5.401697680805306,-1.2217316123040296,0.4783390439867849,0.8499800323861936,0.5147379670006791,0.4466078279223132,1.6009528415011394,0.0407827568963012,0.0751375903782306,0.0035469137938443,0.0,0,0,0,0,0,0.0,0.1204019019515848,0,0,0,6,0.3600236412912697,0.0,1.3534948776476194,0.216
8,0.5726186488077992,2.5847994902793907,1.524102199627217,0.8014015304110701,0.0539621021451468,0.1904777734555026,2.842631444728367,0.6375613385780934,0.3320481495356774,0.3599831951713076,0.921470565959177,0.9536305057273472,0.8153714573542872,1.7971423097694466,0.0934726313529799,0.0012188757904989,0.0,0,0,0,0,0,0.0,0.0119072181318016,0,0,0,6,0.35364160106657655,0.0,1.3534948776476194,0.216
9,0.3302532519595063,0.5198617615804417,0.083935707366515,0.6608443909583853,0.8929842943552984,0.9651575470143406,4.837629682960957,0.8139838865693392,0.7100490473544384,0.7015528325813724,0.7673313811177834,0.974349478885644,0.7474290347919386,0.1661088860768897,0.108742502153811,0.00330268877436,0.0,0,0,0,0,0,0.0,0.0473648685882558,0,0,0,6,0.35572734521107385,0.0,1.3534948776476194,0.216
10,0.2396404396122249,1.3916172236957292,-0.4285138763083755,0.8103142321123518,0.0600961698663498,0.449743557896556,5.109301110514827,-0.7406669905414861,0.0634009819733686,0.2421076722559348,0.0850704617502156,0.807777435347352,0.3405001512761643,0.3906892511248774,0.0548400962137701,0.003731758403581,0.0,0,0,0,0,0,0.1104651162790697,0.0114288208610734,0,0,0,6,0.36011140806706726,0.0,1.3534948776476194,0.216
