# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.8661621731673516,1.0202842498686928,0.6928136309852797,0.3337659243841409,0.5273297219814762,0.6653773627258122,2.0671659233766118,1.234773317981639,0.5085746750727496,0.1634119549282262,221.98692689353848,120.93061623220424,0.5026280666688571,1.6123803347443173,0.1486658226681303,1.3845421225206105,1.8568404671072476,0.2166830861597453,0.0221607597176583,0.0,0,0,0.0,0.1852676585245065,0,0.0,0.0709729992757905,0,0,0,6,0.36801415634119394,0.0,1.3680141563411938,0.211
2,0.7339365652589579,2.1749297562138867,0.8056749907536704,0.9713606443995692,0.2255636943587489,0.543487085053749,3.8954414613818833,0.9931827249587856,0.4992904788387041,0.0445018946899157,1369.175779365589,407.2938087323806,0.6279106142044221,0.128485559054986,0.7220865360756037,1.0831090173446876,1.7848015629549068,0.2985900642173522,0.0039835773893063,0.0,0,0,0.0,0.0,0,0.0,0.0856935967277616,0,0,0,6,0.35798197627810363,0.0,1.3579819762781036,0.214
3,0.247618606157386,2.6160416424367727,-0.4720227904203262,0.9155848066587102,0.767167802162925,0.3390748830654935,5.470963117377958,-0.152389623696753,0.0547197411574505,0.336344687888428,2446.187602290419,533.0084142840997,0.0307248257515694,0.0335041628096508,0.6404861574074631,0.6497222974264998,0.8638360287709816,0.3328941803208187,0.0027014051953797,0.0,0,0,0.0,0.0,0,0.4426470588235294,0.0,0,0,0,6,0.37897923875432526,0.0,1.3579819762781036,0.214
4,0.8427355894098634,4.9604970008607,0.5129771694423653,0.5868256520857399,0.027287222084226,0.2786684269859293,4.634758969055245,-0.6987960051283464,0.9189417428891388,0.2884383357248651,2487.5908103290303,410.7249134483987,0.3043622210166107,1.7832244877668486,0.8712874312187756,1.0449803983741193,0.0438868107847363,0.2015051798687734,0.0059620335564728,0.0,0,0,0.0,0.0,0,0.2460136674259681,0.0375724626362646,0,0,0,6,0.3696227135330725,0.0,1.3579819762781036,0.214
5,0.8874796992054559,6.173163274220202,-1.2441902343752342,0.5899055028935141,0.4209233376276347,0.3828366603316222,4.959743363252652,1.4115559782767688,0.593560711509836,0.3900962059812589,179.62638559377442,217.25026697052164,0.240075689529454,1.2830622047487683,0.6590296798686428,0.0945646619618665,1.2935089229732486,0.0959855656293648,0.0032827400649207,0.0,0,0,0.0,0.0,0,0.4404646660212972,0.0,0,0,0,6,0.37885086270713514,0.0,1.3579819762781036,0.214
6,0.3885850423532591,1.517878512199588,0.6280019148182348,0.8301232329018589,0.6157152186798549,0.9661378392835523,4.950923404115682,-1.5299888407479312,0.618918754234627,0.5228366294566591,567.100851036973,961.9027841455746,0.511116480071984,0.7291241948928251,0.6989149917583647,0.303216496126752,1.593698195043038,0.3328021220563307,0.0027314976408618,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
7,0.6977908693188287,2.379959374153338,0.9136184619175128,0.5862544308985432,0.810805097352542,0.8140117942993075,3.787570197804455,-1.5252599515400538,0.6064762122269093,0.4673803184041212,2756.967831899545,236.05599505683276,0.164566910373787,1.3068215165872246,0.6922642496041653,0.7924783634494197,0.773200096688702,0.2671786420400261,0.0039187958358928,0.0,0,0,0.0,0.0,0,0.0,0.0551726233063838,0,0,0,6,0.35618662490037556,0.0,1.0,0.333
8,0.0106913821397995,5.654847264725298,-0.4145658568141286,0.4464657862038517,0.2913644418564485,0.9020633038799282,1.3014934299628635,-1.5458184573320886,0.7987615542069386,0.2432051038595686,34.09795676625904,201.0091215521784,0.2579901406842002,0.9331618240554792,0.8100007403087478,0.8728439091550562,0.5208926794903204,0.5,0.0018122098150904,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.7013319583937492,0.433
9,0.0726871096999364,0.8048835010063224,0.5975100847560091,0.1158242273409616,0.4255500427317381,0.7421794863993824,5.6188062255235245,1.3099913659607196,0.2810848362932737,0.8235070377284789,2240.5943445058656,606.9370961116117,0.8329806318204539,0.3120714649766427,0.1105658636982412,1.3075086316474458,0.7661794023681678,0.1649631335390209,0.0035951315533459,0.0,0,0,0.0,0.0,0,0.0,0.0416691019849559,0,0,0,6,0.35539230011676215,0.0,0.7013319583937492,0.433
10,0.9781984134150302,1.4463070905497717,-0.9756855583339592,0.205470003430593,0.9090809342396976,0.2692742562764701,0.4888360174453326,-0.3376325095888755,0.4929838896662895,0.8035719651726558,278.27900929507274,673.9214870031631,0.9981058687239168,0.0681604551557963,0.0133619340992007,0.1829211902541931,0.6355916460633286,0.4304916437369179,0.0034577698953009,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.7013319583937492,0.433
11,0.1785685353705495,1.6748954694167233,1.3226690713196143,0.5781792709307344,0.7161559493629469,0.5693492322058218,3.625825039512122,0.2790585444101738,0.3852205926207909,0.8714713551046912,292.9007238595027,199.11719647879636,0.6346241655283954,0.5885758714562879,0.7972725186629946,1.095796964123951,1.9358400333850303,0.4569884301651825,0.0031315483586777,0.0,0,0,0.0,0.0,0,0.0,0.0618603165388823,0,0,0,6,0.35658001861993427,0.0,0.7013319583937492,0.433
12,0.8544287908480015,3.2636259068607547,0.3922801028662521,0.0578460384969378,0.4833931886478259,0.9494293090067144,3.387332204518703,-0.7821648584806605,0.1674317904874961,0.1529069657757491,844.4584871080785,434.9889725030668,0.5235735374319666,0.0258309832844876,0.0531156547595934,0.9058022081456558,0.6449005961317431,0.2354966298245097,0.0010260489740103,0.0,0,0,0.0,0.0,0,0.0,0.046638534860349,0,0,0,6,0.35568461969766757,0.0,0.7013319583937492,0.433
13,0.4607069306233453,4.728953124660831,1.5007615358591764,0.9242561160350268,0.4108175893019706,0.1021752382553506,2.5854381273853337,1.5539495696464818,0.891059540317143,0.3197365623777517,2910.040567500497,717.1292040367725,0.7036149517319565,0.7309155059342605,0.4560600270995864,0.3831332094853086,0.7060650251611778,0.3408913071411995,0.001706619830452,0.0,0,0,0.0,0.0,0,0.0,0.0838545107124512,0,0,0,6,0.35787379474779124,0.0,0.7013319583937492,0.433
14,0.2253802780550868,4.289885204602848,-0.3143536658145138,0.3695344449849819,0.6020501241272953,0.5099308202312012,6.142506459951188,-1.0992163694400467,0.1601891027836069,0.2692130804941126,426.3213757107128,420.9766275667787,0.0133912993030075,0.7302956165149859,0.9068196259232294,0.9551003923079552,0.2908910247758582,0.4751399275205871,0.0029782813852103,0.0,0,0,0.0,0.0,0,0.0,0.0509020885246502,0,0,0,6,0.3559354169720383,0.0,0.7013319583937492,0.433
15,0.4142581356888574,3.380575040836028,1.5573320327469655,0.8188550443065015,0.9812057840638342,0.3278081664656167,2.6294581619277944,0.4571678294381347,0.0468693175246343,0.3179972237414971,1832.8145594280943,606.573894990775,0.632438946785263,0.579242535570057,0.3415727258084726,1.121485206564903,1.0354579444431844,0.3313508375134591,0.0041700009300251,0.0,0,0,0.0,0.0,0,0.4391691394658754,0.0,0,0,0,6,0.37877465526269855,0.0,0.7013319583937492,0.433
16,0.7248213514854009,2.743779034919393,1.024601970679159,0.3356751099448214,0.6850293088228273,0.9993595201332284,2.4431557718147325,-1.0336816652355083,0.3422617059832992,0.6401054308081575,2524.4575311406447,747.905565310178,0.6730175904505846,0.3112159188689265,0.3900025108413011,1.1979976388821392,0.1212687032812853,0.3759423542356251,0.0015707433589627,0.0,0,0,0.0,0.0,0,0.0,0.0284938250430307,0,0,0,6,0.3546172838260606,0.0,0.7013319583937492,0.433
17,0.8995024965839149,5.650298154636199,-0.0069564558858388,0.8527309221019604,0.8919740880019472,0.302413835861806,1.8927105488885236,0.6354374555182227,0.3003121666706742,0.0881443227225559,1751.6655411389518,704.9638333035895,0.7584294510709727,1.2638877632383865,0.3838436802945533,0.1380003420954456,1.8018816359256036,0.4545452976053665,0.0038658627912982,0.0,0,0,0.0,0.0,0,0.0,0.0717798593964439,0,0,0,6,0.3571635211409673,0.0,0.7013319583937492,0.433
18,0.5130223121777828,5.82429369078055,-0.7727775984663301,0.4230659293220432,0.9480971055258616,0.2823898917788265,4.008237210535522,-0.2638549435023822,0.2966299589874043,0.6281324604408981,1773.6510007040215,758.332118328302,0.767561966744982,1.9566019828525096,0.1984871892292765,0.738079638154812,1.4992939546436863,0.5,0.0015535600692604,0.0,0,0,0.0,0.0,0,0.247,0.0,0,0,0,6,0.3674705882352941,0.0,0.7013319583937492,0.433
19,0.5401527302292313,5.407645528115687,-1.4703043639671989,0.4443497969051141,0.3741560900990396,0.1063609306295099,3.826286013803977,-1.2476889079895892,0.7811251521355016,0.3394585770675447,182.42067930904605,509.87684713802,0.6226179134818759,0.3891874646943192,0.3801945913895644,1.2953445703369797,1.9755177869172733,0.4137965667250648,0.0019130945190552,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.7013319583937492,0.433
20,0.1291829488105391,1.93888204570532,-1.248067298857869,0.9404542642995916,0.128471645986781,0.3711092989495248,2.262021179416015,0.8714991188497625,0.0792757396201876,0.3593723641267605,2242.0073559469806,711.5298855732005,0.0371314083417898,0.3354261076315592,0.0125345927658023,0.7505720917720231,1.775297555760046,0.2845852213048673,0.0012418781218428,0.0,0,0,0.0,0.0,0,0.4722222222222222,0.0,0,0,0,6,0.380718954248366,0.0,0.7013319583937492,0.433
21,0.8566982220214577,1.5692912733609363,1.2764733391035987,0.4334740390742434,0.4124081496814307,0.3181855035032311,5.891924464085601,1.3048045498131504,0.7939657921671477,0.3717927328716425,1606.021469236019,618.6813600232928,0.041009672945352,0.7612190196931654,0.199580639111796,0.6543814262191401,0.9853288409842598,0.5,0.0018446675848361,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.7013319583937492,0.433
