# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 4
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.5275781203826772,5.30016964159628,-1.159991384373435,0.5656793933762053,0.9811391601639584,0.1087682722745004,0.0835319036336102,-0.077426490498488,0.4350546663477486,0.1251941981314369,1298.9974651387422,189.6328714890272,0.2867663757851647,0.9035669518856428,0.0299169345436354,0.719086518869789,1.2897049280177149,0.2247915055571543,0.00429396849687,0.0,0.0,0,0.0,0.0,0,0.0,0.1442195967112205,0,0,0,6,0.36142468215948353,0.0,1.3614246821594835,0.213
2,0.7569245899666702,3.1960617243094203,-0.2575088686614855,0.8649171809988352,0.5772588500375384,0.7539391106987415,5.281582229170334,-0.3487276918443931,0.9043463490816374,0.6851662993307903,1592.1277642980947,360.80916813834807,0.8825406804426659,1.0920095798984726,0.3739978559898594,1.8003130465784791,0.5404275675882606,0.1828297037147027,0.0012761879252908,0.0,0.0,0,0.0,0.0,0,0.0,0.0480213967931924,0,0,0,6,0.3557659645172466,0.0,1.3557659645172466,0.215
3,0.3469233791019254,1.84679330099006,-0.6531029415151842,0.7792542499282814,0.6003924765191689,0.8970402875170292,3.754138056960269,1.0168492213578082,0.998241079773884,0.7359118862926185,1168.2118449820005,659.5564990870846,0.7564689864907869,0.983564674304794,0.314135667994932,0.8852062505369014,0.2807416073848505,0.1140217329965025,0.0029387074712212,0.0,0.0,0,0.0,0.0,0,0.0,0.1495109377090491,0,0,0,6,0.36173593751229705,0.0,1.3557659645172466,0.215
4,0.1310559120798965,5.9507823987632085,-0.3437228802706933,0.9218078168760476,0.6736351635778022,0.3577708204936503,2.942727128038743,0.4650742183556136,0.9683165784455428,0.8253680888915742,2566.7741383313933,469.0586562083669,0.8840084499368026,0.9060657986661842,0.8020381632480129,1.7425477127148064,0.4722548991809041,0.3234309895891983,0.0016225401488932,0.0,0.0,0,0.0,0.0,0,0.0,0.0421211146034248,0,0,0,6,0.35541888909431907,0.0,1.355418889094319,0.215
5,0.3674108332116237,2.0407451540346413,-0.9307369398174148,0.0142999641847292,0.2208740768036101,0.7289417653928619,2.053253234666392,-0.3340033780992475,0.0421141700482128,0.6903028906121262,2279.6573728411986,418.6742844589426,0.1217313596863938,1.273099249119112,0.033866221554952,1.520886579769677,0.1830907730160258,0.187211919279502,0.0035597808033032,0.0,0.0,0,0.0,0.0,0,0.2403314917127071,0.0413978990374249,0,0,0,6,0.3695134935735372,0.0,1.355418889094319,0.215
6,0.7115334389055755,3.658287847847137,0.090550100840409,0.0847886296837922,0.8995591472729669,0.2811403686143876,5.002324877164956,-0.3927918618263941,0.5275091451941536,0.263462320179604,1571.4098610690114,723.845380457252,0.0811546686111335,1.6608190443777389,0.0161443346802077,1.710334249813381,0.4634145289251603,0.397630696410261,0.0298395800527114,0.2423735815616785,0.0,0,0.0,0.0,0,0.0,0.0764919814912616,0,0,0,6,0.3716979742972318,0.0,1.355418889094319,0.215
7,0.1817212577579736,1.2940313433645536,0.0656850446218939,0.4845038175984143,0.9720680864143004,0.568557135567965,5.495112917982667,0.7334385526307332,0.2755444047578205,0.3109690919368014,433.6157454886721,474.2271912061834,0.1046039885548282,0.8256438984583905,0.9081684912407358,1.2189637774795763,0.639328738114153,0.3228613384392125,0.0039773169244229,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
8,0.111498046002337,0.6948023769749091,1.1022152707826312,0.2862123154663558,0.1960497987327658,0.0568541788984894,3.1356659397555986,0.8956458085189754,0.8699566981047909,0.1175229019963431,2295.6915420887685,714.1595802031017,0.2697171352868409,0.8719532162600971,0.7024803697023655,0.1557188428306744,0.9571611110357628,0.4475611357489947,0.0025910223626726,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
9,0.4734234003232189,0.5645331986072333,-1.1776112029134054,0.3827107983356151,0.6290401670262848,0.4578865634007656,2.7931816396745472,0.6806038271584165,0.3223040699057425,0.0370407091165274,2513.465193488871,720.9683726714009,0.1739396055290432,0.8871484639359581,0.9473152573039764,0.3465061237253712,0.481252254357847,0.5,0.0040306019817278,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
10,0.1694411288922778,2.9532622705797635,0.6276189617076469,0.1832751304272976,0.5085248240044083,0.8204606175052099,0.6394914408965429,-0.8366401975364695,0.3907980751757453,0.8934631615002616,228.2728151213404,534.6060279344728,0.9389670975278304,0.0668189804472443,0.081073473672271,0.4659153243008009,1.2977537294765469,0.4725910591656085,0.0033347678749598,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
