# algorithm: RVEA
# population_size: 100
# num_evaluations: 10000
# run_idx: 9
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.5892679268575238,2.7097465945890744,1.3377668901068005,0.0584873870843196,0.1705527443712471,0.1022907016142655,4.49322849619822,0.6465607841381003,0.8623799493147277,0.8782674670174124,0.7400737895809334,0.1289317608536546,1.007291482951202,0.8753961304142297,0.0158229045317144,0.0036823534431774,0.0,0.0,0.0,0.0,0.0,0.0,0.5104895104895105,0.0070298606919544,0.0,0.0,0.0,6.0,0.38338349242243913,0.0,1.383383492422439,0.206
2,0.1912493517434157,1.920895345076326,-0.1139748177778943,0.154058857922665,0.1798675062411304,0.3631681381362112,5.5923966837178165,-1.2713264265800954,0.6765205388583055,0.6379257825324736,0.7880523064227984,0.0121438639725571,0.7470240239083845,1.5597051346501476,0.0152526307306274,0.0035264933730295,0.0,0.0,0.0,0.0,0.0,0.0,0.3328149300155521,0.0118402218322462,0.0,0.0,0.0,6.0,0.3732150089322235,0.0,1.3732150089322235,0.209
3,0.6852698337343485,3.896430328337884,0.3382738562214904,0.7653165187297115,0.2651409761757491,0.820901542836177,1.886650185772748,1.2828886518776703,0.3278294549133351,0.2491036094380124,0.7760673106107681,0.1133501685187609,1.5163470161902033,1.045207326506092,0.1164621948169441,0.0021604063458796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151082405846372,0.0,0.0,0.0,6.0,0.35382989650497865,0.0,1.3538298965049786,0.215
4,0.2700857781032589,5.460132106199429,-1.2920510189826109,0.5471760286384162,0.0007119687702322,0.1156512907131481,2.0754670177796903,1.4823591258312887,0.8995047681296804,0.6868021077660562,0.9640002079754428,0.9048016901980432,1.9530590153702476,1.3055007323998409,0.0148007187432299,0.004227187834954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133846571880448,0.0,0.0,0.0,6.0,0.35372850924635557,0.0,1.3537285092463556,0.215
5,0.1732911415825353,1.5929132935578578,-0.8089228232481003,0.8151141120047569,0.9973117122346168,0.80592295569073,4.503421266204895,0.3176891805932678,0.381869068429655,0.7046793594258559,0.5419993453947279,0.3375217440216281,0.1647333692038162,0.4152385331383224,0.1057373497271588,0.0042008938815948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212343143812423,0.0,0.0,0.0,6.0,0.3541902537871319,0.0,1.3537285092463556,0.215
6,0.5781572432757389,5.48472305687474,-1.4942538654766375,0.5418067077756628,0.8058264355672802,0.6067188148580205,1.4454338788643444,-1.518633051025237,0.7345517247659072,0.805814936931488,0.0628975986692612,0.4517288408475378,0.5996080319251709,0.9577075040366576,0.1094647878001129,0.0025648911792566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790063692645735,0.0,0.0,0.0,6.0,0.3575886099567396,0.0,1.3537285092463556,0.215
7,0.4674706369989196,4.701798660852256,-0.2231878329101195,0.5956552438206297,0.2269944853628168,0.2073990126147591,0.6820244272476168,-1.0423558661982315,0.0237819955869958,0.3823898611290756,0.9909373220910678,0.8446420153821351,1.8763089441691128,0.8407935174325343,0.0528440959804278,0.002336987148577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178760715001086,0.0,0.0,0.0,6.0,0.3539927100882417,0.0,1.3537285092463556,0.215
8,0.6538063282018941,3.6911525733854256,-0.2565384699364332,0.0643894495782778,0.8069753193858525,0.9472566018207678,3.767980783046079,0.6053276132948238,0.428919294546249,0.5221101336690215,0.7254255166847094,0.1646405316416743,1.3357814619946535,1.0704828472996348,0.0905515758742833,0.0034972754757111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9071695073323516,0.0,0.0,0.0,6.0,0.40630408866660894,0.0,1.3537285092463556,0.215
9,0.6783476754611991,5.416739404861202,-0.0682724223786603,0.2432743019407137,0.7602528783943509,0.1904835088404436,2.405649164706954,0.3857262563335066,0.6348078698509443,0.481824584268488,0.6364583637966624,0.2108363278768098,0.9619861884955204,0.6301208339194317,0.0146639580078555,0.0022164812031518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077955176382387,0.0,0.0,0.0,6.0,0.3533997363316611,0.0,1.353399736331661,0.216
10,0.2612170204050108,2.985283275303343,-0.9390375158807748,0.9326830038944456,0.71624463013374,0.1010912968906704,5.490570983309258,-0.6653752146061894,0.4048195760213684,0.6196533904838568,0.4947470651375348,0.5355659107797914,1.881873785058643,0.7741196990900867,0.0971124562302875,0.001966066473279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688190622647298,0.0,0.0,0.0,6.0,0.35698935660380765,0.0,1.353399736331661,0.216
