# algorithm: NSGA3
# population_size: 100
# num_evaluations: 10000
# run_idx: 5
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.4575718757107274,1.0792474839974195,1.023683548869912,0.0127315339965504,0.3271406755037703,0.504492487609336,2.8290782383632944,-0.8144756920023931,0.951706344378468,0.6381065625649841,0.1250556980559793,0.9586348928368746,0.0935180552153376,1.370968541840193,0.016454543096232,0.0030687326807796,0.0,0.0,0.0,0.0,0.0,0.0,0.5858585858585859,0.0118759479647371,0.0,0.0,0.0,6.0,0.38810203140137195,0.0,1.388102031401372,0.204
2,0.3938206767835481,6.0900093841267084,-1.0338672381646568,0.3065689377542222,0.9090311244855588,0.3819725101223619,3.2991908225754787,-0.7477183150603396,0.5015275632627435,0.5186759851491753,0.9668608241360308,0.4370033477482273,1.975780578917193,0.8426978302535977,0.0682476707313578,0.0035553912556517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350440956978881,0.0,0.0,0.0,6.0,0.35500259386458166,0.0,1.3550025938645818,0.215
3,0.6956305857365191,2.418763633040306,-0.3019395909014211,0.0379583131266685,0.4345850283711346,0.5707279897347498,2.774023466951822,-0.371972182009163,0.1729586827441775,0.3872162757556958,0.05082141169182,0.2831761150172162,0.0167347234895529,0.3263017454108567,0.0518694490902734,0.0017171575145609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316204396138673,0.0,0.0,0.0,6.0,0.3548012023302275,0.0,1.3548012023302274,0.215
4,0.1364800938212751,1.996169249792958,0.5629189938751438,0.6013411558953883,0.997225466562922,0.560914589810152,3.447748379240404,0.4472042695935312,0.7267893706335761,0.6158135395184953,0.5885000649730712,0.6050043134902023,0.7095709213959227,1.5547639892570284,0.1107505729931049,0.0009985447590156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0504586205160782,0.0,0.0,0.0,6.0,0.35590933061859287,0.0,1.3548012023302274,0.215
5,0.1153798351096238,4.208671361642747,0.0790720397760824,0.3229489310459355,0.4423088971002055,0.285066186711573,2.9525412303923617,-0.2323036384276842,0.4921874269427836,0.026914243979591,0.108539085301025,0.8539070543659134,0.3515899132382307,0.6213363043058302,0.0198331802779257,0.0005139408270803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157786813592353,0.0,0.0,0.0,6.0,0.353869334197602,0.0,1.353869334197602,0.215
6,0.1338479917662404,0.9605087522956578,0.6547315282814505,0.4653449800810922,0.6348212162463953,0.6126711813988758,4.5145584343308025,-1.122905631596561,0.7030829093300142,0.3300267482639659,0.691970036617254,0.350634981790871,1.6503394059044267,1.6927596005359231,0.0154017074661455,0.0024904757258744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124291920154937,0.0,0.0,0.0,6.0,0.3536723054126761,0.0,1.353672305412676,0.215
7,0.5891385892379942,5.023376052725396,-0.4134492501883846,0.5197155336357574,0.888565801002641,0.63289997354635,1.7191194224858437,1.3559950627185424,0.5697258578046706,0.8379508782022135,0.8065096483868606,0.671665543334677,0.5978628288441785,1.3062569683826564,0.1178328683977675,0.0028648670741847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689272278912607,0.0,0.0,0.0,6.0,0.3628780722288977,0.0,1.353672305412676,0.215
8,0.8799370312012789,1.722136030886382,-0.2694386339902379,0.2960799327336479,0.6287879088794833,0.579837810189545,3.769466313582175,-0.7357009399616252,0.2846858806413638,0.2535882057737875,0.3275639476887341,0.1441643006534204,0.3312257224025352,1.927861058135884,0.031064671123129,0.0026003401964002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232554201341216,0.0,0.0,0.0,6.0,0.3543091423608307,0.0,1.353672305412676,0.215
9,0.3950918298086947,4.012861237854994,0.0817891002953279,0.7793678982934826,0.6588451837938138,0.3987571233268263,0.7769888896578427,-0.2387416694725397,0.0052876500174042,0.078165908470559,0.829808402863943,0.5167691661110141,1.577889791580058,1.4782218115329586,0.0448760757977236,0.0035855711594149,0.0,0.0,0.0,0.0,0.0,0.0,0.3610354223433242,0.008225109831646,0.0,0.0,0.0,6.0,0.3746623842455865,0.0,1.353672305412676,0.215
10,0.3212490423026746,0.0885796183400957,0.7165025407162089,0.2663235498266892,0.5116899525735095,0.6260190715120957,4.730647877984322,-1.073965468092149,0.0913166115614797,0.7740671493923287,0.0514579315338253,0.4066173259678242,0.0720469901368159,0.41557769438168,0.0562737565204392,0.0015134249878865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134254783944558,0.0,0.0,0.0,6.0,0.3537309104937915,0.0,1.353672305412676,0.215
11,0.9767607918050952,3.3039052596417813,-0.235682353072568,0.9535867812462062,0.62086039561506,0.4167067942049244,2.729154293416509,-0.0666273700758717,0.0603203451438536,0.1567181939696074,0.6347541392595686,0.689676476718246,1.7679878459474965,1.1488697925340734,0.0661246922525806,0.0029323402271337,0.0,0.0,0.0,0.0,0.0,0.0,0.3975903614457831,0.0027813026708382,0.0,0.0,0.0,6.0,0.37649245083038946,0.0,1.353672305412676,0.215
12,0.0511428031013471,1.185434345474096,-0.4226140560716442,0.2442908669579083,0.795087472921032,0.3520949357663685,4.014186865006638,-0.0206872245854097,0.5834997437200565,0.9392993519648516,0.9435400820158796,0.1116924271835714,1.6871099322204477,0.6920563035119047,0.0422913182499734,0.002529430505975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094129200095329,0.0,0.0,0.0,6.0,0.35349487764761955,0.0,1.3534948776476194,0.216
13,0.5860231012050868,2.786622349684272,0.4339635073036514,0.9553515775390412,0.8042111501038745,0.6561496917280327,1.3040269883761455,1.4820024089594948,0.3871137467955253,0.9052363086662364,0.5010546237998759,0.6724082824575307,1.7748059444317308,0.1167715095662944,0.101122562862638,0.002678571550605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032636601205297,0.0,0.0,0.0,6.0,0.35486097654148807,0.0,1.3534948776476194,0.216
14,0.4408067094811458,1.644764037281019,-1.13476833976553,0.5350718902213889,0.6927724026688175,0.7127809043830119,5.049264386257753,0.7421587928868685,0.4496533400556194,0.1492332471247411,0.5389659297776564,0.4036139379540242,0.0297890965733984,1.8269318098204173,0.1164677106742443,0.0031825919979613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460546436921271,0.0,0.0,0.0,6.0,0.3556502731583604,0.0,1.3534948776476194,0.216
15,0.5277993576896584,4.569732248478351,1.3943108014399457,0.9484260912305764,0.2544314544142921,0.9083838797223394,2.959541835855961,-0.9161408384238088,0.4101477005945991,0.5839311165207918,0.8889993554420076,0.903374234226432,1.1195507504830695,1.6143229745844596,0.0967301293224804,0.0035630418427361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630032358511163,0.0,0.0,0.0,6.0,0.35664724916771273,0.0,1.3534948776476194,0.216
16,0.6618477816145172,1.140859744354189,-1.078816388355737,0.2597315935904744,0.443666180151765,0.9441883604194308,4.929810637081615,-0.665867135190612,0.4757061656097876,0.0424864874638614,0.7760360643371536,0.7147609067105403,1.2844443871569475,1.2060540814167169,0.0658094743552891,0.0041863410825855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012453624119559,0.0,0.0,0.0,6.0,0.3536737425952682,0.0,1.3534948776476194,0.216
17,0.6699393902464338,3.9125732487232714,-0.7168464689129525,0.0950655329524768,0.8285430594432162,0.3391103737769375,0.0073699165123463,0.6044651240641321,0.3308248269089814,0.7318345170167494,0.1201277800211783,0.2572630224064191,1.8252540729612403,1.2251059895331269,0.1145074046784657,0.001954884965984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1770646435403193,0.0,0.0,0.0,6.0,0.36335674373766585,0.0,1.3534948776476194,0.216
18,0.4505720146485206,0.9824357505887188,-1.2014766420350802,0.1547459847137,0.9295333096696448,0.670457969514708,5.685409407532532,0.3603247732372008,0.2128121245273526,0.0125086785154506,0.5336786787627776,0.9729953582373042,1.5873954975149498,0.1378511665658988,0.1153000936661762,0.0041624990696181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406198572761586,0.0,0.0,0.0,6.0,0.35533057983977406,0.0,1.3534948776476194,0.216
19,0.6046033142332834,1.9429542398499604,-0.7991237862746361,0.0712659840949677,0.3477291676671326,0.0128480739804035,1.0407582913881328,-1.3811495861877814,0.2781559338871164,0.3483319943390111,0.5912223113896565,0.7750131300361086,1.2495089343247727,0.3193618666446676,0.1152702039819393,0.001746688943109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131173770061922,0.0,0.0,0.0,6.0,0.3537127868827172,0.0,1.3534948776476194,0.216
20,0.4696664849381693,1.7918454729100854,1.3767781409375175,0.9667266688364796,0.7193998828358722,0.1368790323208824,5.591400230209134,-0.1845362302425797,0.7861273781970614,0.7214887283519693,0.6531640777505399,0.7669731326309766,1.6236605108787563,0.9233230813681867,0.0480688662927706,0.0020825188876083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067754324259453,0.0,0.0,0.0,6.0,0.3569267249564384,0.0,1.3534948776476194,0.216
21,0.2513851475337801,3.457359452297635,0.9063094428407612,0.3771648411696296,0.5628445974107426,0.9892459921570296,2.2383069594315392,0.921922118775058,0.5858957279846411,0.3880539875669605,0.510086076592842,0.0676767077016855,1.1718757873168295,1.66507165719063,0.0497994694837191,0.002626664245061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346526295769408,0.0,0.0,0.0,6.0,0.35497956644570244,0.0,1.3534948776476194,0.216
22,0.505424426911288,0.7496566310605884,-0.7824952652586473,0.9972396725903324,0.9745015812696652,0.8944216451160383,3.081501241204942,0.7286582922849503,0.1061126094507735,0.4269616224707814,0.6973270668573782,0.3088358995345914,1.68598964970126,1.5898090662651234,0.0792781999597649,0.0041572952313103,0.0,0.0,0.0,0.0,0.0,0.0,0.3113069016152716,0.0074199847375346,0.0,0.0,0.0,6.0,0.3716898168442827,0.0,1.3534948776476194,0.216
23,0.0813078876150639,3.979717903055499,-1.4971648280343053,0.720803630275586,0.0140208625974973,0.8967370644602778,3.694924593420078,0.9199352946210833,0.9239591989883328,0.5783962946695218,0.5506052399635282,0.9283359230900096,1.3829496140597624,1.5849222653226538,0.0147061577691027,0.0008212906546303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120242820334838,0.0,0.0,0.0,6.0,0.3536484871784402,0.0,1.3534948776476194,0.216
24,0.3302532519595063,0.5198617615804417,0.083935707366515,0.6608443909583853,0.8929842943552984,0.9651575470143406,4.837629682960957,0.8139838865693392,0.7100490473544384,0.7015528325813724,0.7673313811177834,0.974349478885644,0.7474290347919386,0.1661088860768897,0.108742502153811,0.00330268877436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473648685882558,0.0,0.0,0.0,6.0,0.35572734521107385,0.0,1.3534948776476194,0.216
25,0.2924804596307673,2.6744002025338323,0.2236141718659428,0.9900555533230704,0.5881996127046236,0.8878993969629735,4.123097066895192,-0.0855176891184454,0.3055485297265053,0.3501795780966964,0.77713429224723,0.1775090473201136,0.2758707167922247,0.4260899285889032,0.0998131404108956,0.002821457856011,0.0,0.0,0.0,0.0,0.0,0.0,0.1324786324786324,0.0142325448362287,0.0,0.0,0.0,6.0,0.3615712457244036,0.0,1.3534948776476194,0.216
