# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 8
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.8057407061640526,0.4518409471778302,0.7321441725745435,1.767516767355126,1.8765243746936189,0.1021466121158032,0.8611274558891335,1.0203546357143445,2.5957727018497985,5.6200571705075815,0.022447960533275,0.1720088631612754,0.0,0.0,1.0,0.4077172439647872,0.3126013943780881,0.3406595392474871,0.9842805320435308,0.0042500846482919,0,0,0,6,0.5323240467224816,0.0,1.5323240467224815,0.156
2,0.1188624410682928,1.4630617431078965,-0.0636795515394188,5.273103597694731,5.372740195946268,0.6056959166872824,5.4117317680967885,0.5727833870009054,1.7131158499588226,0.9378381101115256,0.0281166952008628,0.145159039255665,0.0,0.0,1.0,0.0,0.3668031355217299,0.3732115351319141,0.9800796812749004,0.0051122105667494,0,0,0,6,0.5132474448526644,0.0,1.5132474448526643,0.162
3,0.319755969357005,2.908525379849076,0.0755855246187653,4.968170214682875,2.138115164799121,0.1689398747709033,3.65216543323252,-1.5372748225703052,2.0852908615219863,1.3549623018881112,0.0347911203550749,0.1527710683546135,0.0,0.0,1.0,0.0,0.4176323021325109,0.4137165172550721,0.9903288201160542,0.0039551181011802,0,0,0,6,0.519154868094401,0.0,1.5132474448526643,0.162
4,0.1397927697487662,1.6466173389815124,-0.1296634126785534,4.043569380122163,4.524283793012324,0.837812320620669,1.864031258159745,-0.346707713894868,1.126293610972615,4.207662293599313,0.0297435422519387,0.1975319208431257,0.0,0.0,1.0,0.5286578807598553,0.4285653309818971,0.4111024259154454,0.9939577039274924,0.0,0,0,0,6,0.5507225495049817,0.0,1.5132474448526643,0.162
5,0.3067112218931768,0.3814705912327202,1.3372159952250815,1.0517016594580646,2.6279847480737337,0.5271471047276107,1.6394429655817189,1.3764059298419848,1.639045031448935,6.162940204878695,0.0225698518734525,0.1297053990321553,0.0,0.0,1.0,0.1576196144190506,0.3130222543998317,0.0794261758691506,0.9295774647887324,0.0011044366647854,0,0,0,6,0.49886764389067945,0.0,1.4988676438906794,0.167
6,0.4653759197391151,4.9314783490484775,-0.4827370585452162,4.54882201318418,5.919433118086822,0.853311136938483,0.0128627708181013,0.2917045983815847,0.4397695248492613,5.1286988372812194,0.0198072026379801,0.1524756738247028,0.0,0.0,1.0,0.2633161906284699,0.3020483160463583,0.2605315573685727,0.9700374531835206,0.0,0,0,0,6,0.5174078539545247,0.0,1.4988676438906794,0.167
7,0.962897701904432,5.003997922567571,1.2274421424109343,2.1939883219078657,0.2139823594191957,0.1244772480932489,0.5007777215783258,0.4492119654117883,2.646824024039813,5.931350433145646,0.0211185173388267,0.0778901427152399,0.0,0.0,0.3337604277730309,0.0,0.448351506368397,0.1166638867136456,0.9462025316455696,0.0072429199895666,0,0,0,6,0.4618953689700124,0.0,1.4618953689700125,0.179
8,0.0658907284922961,2.8166084823574327,-1.348917784889056,4.142255295341489,5.558301786076879,0.772195752221597,4.068768544812288,-0.4673542503100691,2.0138896469884693,0.1495634269973741,0.020198797829541,0.1035892894022444,0.0,0.0,0.8796335388737961,0.0,0.1774618979883989,0.1778879025129205,0.9151515151515152,0.0090291122939844,0,0,0,6,0.4799508215776832,0.0,1.4618953689700125,0.179
9,0.5964234698820678,4.904886941491697,-0.6206402859081336,2.4627768366442497,4.082014441648355,0.5163797427065363,4.091259677565467,-1.5128034058070303,1.0308122081417457,5.04296396188867,0.0230784826059715,0.1234968311910036,0.0,0.0,1.0,0.0,0.0781159216467717,0.4018676899838882,0.9771428571428572,0.0054218145356975,0,0,0,6,0.4977969578417185,0.0,1.4618953689700125,0.179
10,0.5095873969105443,1.0848310126639098,-1.3238585266171317,2.56778475786096,1.1943150422087545,0.3751691063092383,0.3332327713777934,0.1430438494976338,4.856376126912685,3.628929894036521,0.0212904120941858,0.1614790046437053,0.0,0.0,1.0,0.3437085229819402,0.2958243174064428,0.2949079442827766,0.9662790697674418,0.0,0,0,0,6,0.5235717561434472,0.0,1.4618953689700125,0.179
