# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 8
# problem_name: next-to-tunnel_num=0_hor=1_ver=1
# variant: AFV
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.1892364676542164,2.275117483706941,0.4458002915560155,0.4909694868475324,0.8440260130930866,0.1963022947547758,2.434534305215221,-0.1013441425431616,0.8793440805158826,0.1163389311502934,1.8271699538190127,1.5907033265328312,0.0150258924274587,0.003564170176982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178460399512169,0.0,0.0,0.0,6.0,0.3539909435265422,0.0,1.3539909435265423,0.215
2,0.6876405494879129,3.873573576261508,0.2794497453490248,0.4456399284120186,0.2840056411449451,0.1144999938593422,6.145589681326218,-1.5525426083083285,0.4141576826496035,0.8098879815048405,1.222331737755069,1.5224518548782993,0.0965181112035518,0.0031118750324474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968215825960438,0.0,0.0,0.0,6.0,0.3586365636821202,0.0,1.3539909435265423,0.215
3,0.1456036859466137,0.8179807306559167,0.8252839603829658,0.1350563666424019,0.6378116384409289,0.8406142250527234,3.881875594895675,0.0732360964317451,0.4900659096812327,0.7388426280332081,1.2962645472950902,1.0143817119008736,0.0626484623587525,0.0022578791682933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074986466827376,0.0,0.0,0.0,6.0,0.3533822733342787,0.0,1.3533822733342786,0.216
4,0.109315976374357,0.985075208818638,1.375791969223071,0.0244874674759028,0.3336403220278662,0.942926297117156,0.9655917967370772,0.0358377518081782,0.1479574160877244,0.144046689025499,1.381719180955266,1.232810242407843,0.1163423317395718,0.0032910395444353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219158895814944,0.0,0.0,0.0,6.0,0.38364211115185265,0.0,1.3533822733342786,0.216
5,0.2220607150851444,3.354032319159012,0.2024554609353135,0.8745792534437924,0.401946351818768,0.8638529861007477,1.2362862544514543,0.2054790589069957,0.8907073346049945,0.0615269455606702,1.2124953739238968,0.5078676549312152,0.0147594565995448,0.0009469082451399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315675527803026,0.0,0.0,0.0,6.0,0.3547980913400178,0.0,1.3533822733342786,0.216
6,0.7042837729301615,4.071544351725023,0.9623663852591812,0.9209375886023726,0.964510417344534,0.4115951434645344,5.447190752524117,0.3646984461122393,0.9598936676152832,0.7412735560920878,0.0023414188842524,1.5488126771006667,0.0809972338288302,0.0024295723897116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320223861740554,0.0,0.0,0.0,6.0,0.3724719050690621,0.0,1.3533822733342786,0.216
7,0.3974765412180535,5.615431905679175,-1.1728244907971397,0.233370416486663,0.5442902902019865,0.487679181815608,1.4442089728708962,0.6461467859883103,0.4230664473243418,0.7905848656803585,1.963933023166266,0.4581528127427829,0.0972626490119508,0.0034474777451586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317326848523633,0.0,0.0,0.0,6.0,0.3548078049913155,0.0,1.3533822733342786,0.216
8,0.975286573792754,5.150518244872799,-1.0019410807452225,0.559084971720598,0.5806444852129549,0.1272318611924576,4.035387030935071,-0.7815563706218204,0.1917648797058457,0.4284580813341979,0.1021464381394459,0.2108711440605183,0.0964312824166851,0.0022662095712063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0789705800266577,0.0,0.0,0.0,6.0,0.35758650470745046,0.0,1.3533822733342786,0.216
9,0.6386538137040769,0.1437289796741453,0.2228051922222822,0.7617580077148216,0.673192100441264,0.1781857415624884,0.1635584346489605,-0.1580482236115314,0.1870685192554474,0.5892900239559444,1.63393256087816,1.8102758692892016,0.0986817791116158,0.0015144146244598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093278587251875,0.0,0.0,0.0,6.0,0.3534898740426581,0.0,1.3533822733342786,0.216
10,0.5650104890800011,0.8953269187372592,-0.8073151958733148,0.3018283315258554,0.516031900749773,0.3565888165051572,1.691827918934308,0.7847637874829676,0.7748202328617427,0.7514631708173551,0.9593444073843312,0.7242995905972346,0.0150734691977116,0.0033431139593774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313896718149807,0.0,0.0,0.0,6.0,0.3547876277538224,0.0,1.3533822733342786,0.216
