# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 4
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.1561126253556117,4.796610015526953,-0.2122777681683278,0.3721415557347,0.5948248883447091,0.6463523541549633,4.455049858824747,-1.4726296777608994,4.319974819395359,2.888009091032652,0.0196588016342677,0.1032936558887996,0.0,0.0,0.6594630866950169,0.0,0.3749046343866987,0.1852566132971906,0.8946015424164524,0.0123976915301174,0,0,0,6,0.47803668048973386,0.0,1.4780366804897338,0.174
2,0.6447156318201971,5.713371875738466,0.1565081303364663,1.5648587238254057,0.6910518518678725,0.6744498067204959,2.857460504080209,-0.8516671849219881,3.0462258188971223,1.0253897164544967,0.0169449296803378,0.1647317908393151,0.0,0.0,1.0,0.4167057108018595,0.248093335607924,0.2988452338742426,0.9327217125382264,0.0074975594283834,0,0,0,6,0.5237566795441551,0.0,1.4780366804897338,0.174
3,0.9398560749731742,1.833161613194513,-1.252755449157983,0.7787612864068356,2.2837909775355203,0.349580470438168,3.5908056417530925,-0.6109728658307942,6.207618379095614,3.3481399971323498,0.0184478219187999,0.1020324173534279,0.0,0.0,1.0,0.0,0.0,0.214958198092989,0.9048387096774192,0.0550838202129857,0,0,0,6,0.4808753369401997,0.0,1.4780366804897338,0.174
4,0.6077366313031518,4.403396172842011,-0.9462282938894906,4.052233572821593,5.687422380560111,0.3232022374079526,5.858070606027261,0.7404117939094204,0.1689924372979083,2.619539287165112,0.0189522160470709,0.1772543300269244,0.0,0.0,1.0,0.4976292891977765,0.4601173259783611,0.1631507167047921,0.9783783783783784,0.0061186548158314,0,0,0,6,0.535611433239714,0.0,1.4780366804897338,0.174
5,0.5832776559142236,4.455548584869943,0.7904681578568766,2.058018936998782,2.5567435368106635,0.289571282881121,2.244217726425053,0.8098798165260068,1.992169679669272,1.2134595448213636,0.0291090369433518,0.1521219200379457,0.0,0.0,1.0,0.0,0.4790201028751527,0.3446032646433292,0.9747191011235956,0.0027793826369012,0,0,0,6,0.517713050075234,0.0,1.4780366804897338,0.174
6,0.3201763324306833,5.914770642084093,1.0505549416912707,5.807181297568719,1.4687716935613615,0.4960610692043974,4.021464069137832,1.0918919051744234,3.74383841032289,1.1782162286151248,0.0221906626023644,0.1458877509424878,0.0,0.0,1.0,0.3205870929132664,0.0,0.4283004697032736,0.9895366218236172,0.0022775902363518,0,0,0,6,0.5141589279221476,0.0,1.4780366804897338,0.174
7,0.0004808350753654,5.3988469606201965,-0.4647714296615106,4.922911034219164,0.8769097770536575,0.1940206897565871,1.479247221374048,1.317985854367803,4.612288991914307,4.976140130334101,0.0359417164294897,0.150020412869026,0.0,0.0,1.0,0.0,0.4010993187037526,0.3974566939246811,0.9894459102902374,0.0058612088280636,0,0,0,6,0.5172860665733373,0.0,1.4780366804897338,0.174
8,0.8217946293986247,4.681952123535162,-0.0807308003954381,0.0332028189594291,0.2646819013952231,0.8942017283381232,1.2470806719423777,0.4219718058966812,4.288588297175888,3.726537678019535,0.0151727186108063,0.1453133050236223,0.0,0.0,1.0,0.2168018728091468,0.3848993992750957,0.1254862627113696,0.9427312775330396,0.0,0,0,0,6,0.5099952242546265,0.0,1.4780366804897338,0.174
9,0.2261280153010482,2.791752074683741,1.5617542397635191,4.819497794314682,2.055897585685736,0.1171467416189919,1.7204429146533693,0.0974771472285145,5.064112071005304,4.46568985135916,0.0395511495671747,0.1536608767241548,0.0,0.0,1.0,0.0,0.4221189138233157,0.4200847985083009,0.990582191780822,0.0022771746631789,0,0,0,6,0.519709592869154,0.0,1.4780366804897338,0.174
10,0.2296986634868332,0.4298940783670028,1.259990989413308,2.22815160189333,1.1325395767099715,0.2525149977502479,4.642152794809493,0.3887743997276596,3.5657069411364883,2.997456264159886,0.0163557796276739,0.1056870978501425,0.0,0.0,1.0,0.0,0.0407406505344406,0.2240598594089552,0.884272997032641,0.0114426675826791,0,0,0,6,0.4800303632093362,0.0,1.4780366804897338,0.174
