# algorithm: NSGA3
# population_size: 100
# num_evaluations: 10000
# run_idx: 7
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.7963907007825485,3.2822739768753912,-0.1236835723474552,0.7782136015438966,0.8872889518527348,0.6749187698667877,5.029558199372234,1.3795090029929025,0.0406558094366857,0.8756717248700833,0.2765630724511342,0.4757644994242442,1.5935219138638046,1.43448446455046,0.0557106630080758,0.003198445203925,0.0,0.0,0.0,0.0,0.0,0.0,0.329608938547486,0.0059827746407631,0.0,0.0,0.0,6.0,0.3726818654816617,0.0,1.3726818654816617,0.209
2,0.9484282960587186,0.573603233528869,0.0262375636161278,0.1186298203735761,0.2147878512087105,0.7630720727810838,5.8944749236388745,-0.0951503757545719,0.0056419539189979,0.999208301397325,0.0477732126859358,0.3894479040305366,1.0781134013632718,1.7834668751084384,0.0939313524532938,0.0043123706758337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333
3,0.9512456088267536,2.920205005161622,-0.5288875685219878,0.778544894736933,0.2564726238372458,0.1464366284328381,1.6218263655908491,0.542021713052387,0.100667980215657,0.4513090727358072,0.2355593214641418,0.5456781657687391,0.2765608835544535,1.5479325338712602,0.0576297900538224,0.001467416502634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026974660780095,0.0,0.0,0.0,6.0,0.35309985094576524,0.0,1.0,0.333
4,0.7596066424743626,3.175497608008244,-0.8772452871306596,0.8394960408794238,0.2076930162501742,0.756915549855531,0.9627346432256344,1.3661314103777429,0.7733707820220617,0.5012397610345267,0.4341712953397008,0.5729757482289255,1.322228653911539,1.1157653245921078,0.014637537940151,0.0018527672743116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243905380279382,0.0,0.0,0.0,6.0,0.3543759140016434,0.0,1.0,0.333
5,0.5573176258679793,2.0603262011619834,-1.4599818725649198,0.7535185187029176,0.5617406560688765,0.8941453369562156,3.758986154934551,-0.5119719105288372,0.9852196553795466,0.1157140506093054,0.0526017425787885,0.7326219094520809,0.7417497985789685,0.7229301572570732,0.0747880288989858,0.0041390268767768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176894992765049,0.0,0.0,0.0,6.0,0.363346764280297,0.0,1.0,0.333
6,0.5899849585132731,0.9689774827558052,-0.2803096963709022,0.9997330141673058,0.3224349431312179,0.785356060507633,1.2667776408342977,-0.1219127593291522,0.518169554085777,0.5960182899260291,0.717652974830125,0.7959103772080438,1.400331430668695,1.6144010410198215,0.094757885902262,0.0033968984102133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017909704313677,0.0,0.0,0.0,6.0,0.38245829237831575,0.0,1.0,0.333
7,0.1616640652236998,4.020934485581018,-1.211461230677509,0.9976753962378988,0.4329982521762335,0.068952866022148,1.036856688033879,0.1327615508050506,0.8702951184827348,0.2570469695352143,0.3993793079283733,0.5689677944202608,1.301381021911356,1.4465470838869268,0.0759595590777438,0.0072330627166875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266442788864622,0.0,0.0,0.0,6.0,0.3603908399344978,0.0,1.0,0.333
8,0.8765321564895722,2.0564466309187064,1.2220437183013186,0.6439879792316223,0.3290495438867621,0.0595326544124669,1.5400674831634549,1.471563471787332,0.405267640233955,0.1600334614453278,0.2980132492008535,0.8995757788613248,0.3299534310170042,1.5557201331345627,0.1022735065988223,0.0028709804462528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009134820632534,0.0,0.0,0.0,6.0,0.3534785188607373,0.0,1.0,0.333
9,0.5414421320952196,3.8187362556056015,1.0318661444479234,0.9418092681914484,0.1281478540027328,0.2304306744102194,4.141614355577796,-1.1546170167364629,0.2240786369463193,0.5748625875891491,0.1695237235662091,0.7822301513237783,1.7139512522235203,0.0673484090056963,0.1114589833426205,0.0031619944282233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016415272310813,0.0,0.0,0.0,6.0,0.3539067807241655,0.0,1.0,0.333
10,0.1578527558085355,0.281716912736431,0.2388356992657543,0.8187842560531288,0.7966116310355754,0.3596598915351783,3.6250907820841207,0.6870596521868246,0.8731883907118612,0.4916272864276669,0.875500114706912,0.3177288798955946,0.4385042824910763,0.5882465628222064,0.0951789357007913,0.0025708782916251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1020448235904587,0.0,0.0,0.0,6.0,0.3589438131523799,0.0,1.0,0.333
