# algorithm: GDE3
# population_size: 100
# num_evaluations: 10000
# run_idx: 5
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.9705425138378714,5.802547559184892,-0.0255854513403148,0.1386926519165703,0.414297284245113,0.6735219311136285,4.887253073364578,0.7736408117245106,0.2124387561519234,0.6888944269845806,0.7372199111532908,0.0937579760543294,0.8247461658278151,0.1736151053020618,0.0382957888303605,0.0030703359456446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333
2,0.2598250950116125,5.644982636180668,-0.7268602926959092,0.4936345989972116,0.7283152016014118,0.0888498204904628,2.672823281615869,-1.0448025638834035,0.9890376271529632,0.726727198998745,0.6998705819040866,0.5403060891718799,1.8042799950345048,1.4184282289892878,0.0153427221655626,0.0019666242162577,0.0,0.0,0.0,0.0,0.0,0.0,0.3646496815286624,0.0107533496847737,0.0,0.0,0.0,6.0,0.3750237077184374,0.0,1.0,0.333
3,0.3277176082043219,4.821087248916586,0.7770224135634312,0.8284372035215394,0.8167635702373781,0.358577859799765,3.818736809198442,0.4432808172722993,0.6518805252369007,0.2690776052691042,0.8473157955324564,0.3421922073400341,1.280965181617328,1.9127262895334816,0.0285117495597827,0.0034242597037673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104642612428348,0.0,0.0,0.0,6.0,0.35355672124957854,0.0,1.0,0.333
4,0.4961975567057867,6.058543898949229,-1.3599965617418543,0.9827773043137016,0.4692397972208167,0.1042375410884027,2.494544739450736,-0.706904353234201,0.4810095231100055,0.2143910758683068,0.603827315795697,0.7892186416864897,1.3726958709836492,0.744551799872154,0.0752432017585206,0.0011870883055823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291384531431111,0.0,0.0,0.0,6.0,0.3605375560672418,0.0,1.0,0.333
5,0.895441696993966,5.18539726403912,-1.0652043394548405,0.0818796345260699,0.4391738563143404,0.0418859225836174,0.976966638880996,1.1848424304152243,0.7035789536951114,0.2211820488366004,0.205612833391308,0.7137623673999869,0.7250395962880269,0.77275526110738,0.015422434709945,0.0015046458870023,0.0,0.0,0.0,0.0,0.0,0.0,0.4582723279648609,0.0044018775011904,0.0,0.0,0.0,6.0,0.3801573062038854,0.0,1.0,0.333
6,0.4405084661170619,0.7125353515378554,0.2631584626443599,0.5588274173828731,0.6048869520752622,0.3096620498632475,0.217720512003723,-1.5695909634462892,0.3925286725092151,0.6112557706543168,0.1580848682503056,0.4939211785304691,0.8759743537137211,1.8315435709840917,0.1062468267721017,0.0019303245300048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153137949128458,0.0,0.0,0.0,6.0,0.35384198793604976,0.0,1.0,0.333
7,0.7757247829927789,0.3154410319547742,-1.2708952170435843,0.9697696143049028,0.0139878437275722,0.0190502953661079,4.742044583186063,-0.6851253851889759,0.2892377770154032,0.9961845941504618,0.0386473370906776,0.0591029664362119,1.9152312854180369,1.693301082923051,0.1184905864026127,0.0042268940232575,0.0,0.0,0.0,0.0,0.0,0.0,0.4067055393586006,0.0179833321313689,0.0,0.0,0.0,6.0,0.37792287479352765,0.0,1.0,0.333
8,0.1316900316869572,4.62282774894716,0.1840815732847205,0.5604825689629734,0.2703003720782842,0.8865053479784137,2.3231664588509635,0.6293368952231804,0.1114159980136741,0.1111726317350887,0.9030138002854952,0.525642590923637,1.402678830353973,0.4687967594479885,0.0759899339519702,0.0019707826936582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111596657941072,0.0,0.0,0.0,6.0,0.35359762739965334,0.0,1.0,0.333
9,0.4145115515076987,1.847106963426545,-1.020262722007991,0.1893888757021873,0.3152105765353046,0.8467067258398417,1.3221133646903482,1.4109451248081823,0.1583352436175562,0.6987536995865075,0.8986366477557968,0.5617359748312623,0.3038306954631659,0.980681473772966,0.0520898239132611,0.0032865414891769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396036222559678,0.0,0.0,0.0,6.0,0.3552708013091746,0.0,1.0,0.333
10,0.453606639574631,3.057027416730982,0.0555598912269799,0.194925074713708,0.9737822889616392,0.8218006069777043,5.251855721381703,-1.3424395721483626,0.6060200102298886,0.30560802641245,0.2821320457250871,0.3671130374155516,1.397697927971807,0.9067146600534968,0.0356583457147933,0.0040166684833175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008258280241177,0.0,0.0,0.0,6.0,0.35342695766124566,0.0,1.0,0.333
11,0.1422481288434504,2.0324580562187986,1.3981373184356929,0.3593710037863624,0.4017743652203394,0.4015923113683625,5.353688370917943,1.0079971767066045,0.0108330837171857,0.3218513707341559,0.8643915063932434,0.9038785661198862,1.6293297267946345,0.8758892037364643,0.0556460670833332,0.0015317628001346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0173621502381274,0.0,0.0,0.0,6.0,0.3539624794257722,0.0,1.0,0.333
12,0.2093844979328569,4.377821041939552,-0.2075906565756025,0.434267507859332,0.5216934578234091,0.9387384682919686,4.603752821367962,-1.3779743222646177,0.9110093181150822,0.5978836446806595,0.7051595159293232,0.700005401608696,0.0104496222686744,0.5593276737991784,0.0143946709356405,0.0023995771829881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158305618418417,0.0,0.0,0.0,6.0,0.3538723859906966,0.0,1.0,0.333
13,0.3877334245254617,2.274201330028668,-0.56579671659246,0.055007122468149,0.986242215749866,0.1101315213402538,4.065472784548016,0.3284864771620768,0.2031866151954894,0.1694055104516087,0.2769309850691482,0.1304478246147859,0.7136516767037128,0.5124601307016644,0.0459833765995044,0.0041411909421259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187012250736604,0.0,0.0,0.0,6.0,0.35404124853374475,0.0,1.0,0.333
14,0.4306819858077278,1.034660608721245,-0.3546097351399984,0.7176384819514057,0.8274298525454299,0.8745324174365535,0.7117304217353947,1.315855844188483,0.2421324081628836,0.4366626599084132,0.5826863586735175,0.8792929775260369,0.5064506960259989,0.2145933536660428,0.0772278474488732,0.0027793439675151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025065744595075,0.0,0.0,0.0,6.0,0.3530886220270299,0.0,1.0,0.333
15,0.9923913528780598,4.409660054111304,1.1519761068560288,0.0608780891212315,0.6847501836836395,0.1861876366708647,0.8914965837747859,0.5431734672954178,0.7868425536899424,0.7359369508171402,0.3655145661200817,0.7361967677476601,1.479955370856984,0.4127748011699064,0.0154087076537987,0.0016554178746744,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.0085222675760535,0.0,0.0,0.0,6.0,0.37733954515153256,0.0,1.0,0.333
16,0.5760689750227646,2.938880219232284,-0.508513607442447,0.0139877630364453,0.8637981952073339,0.6346518418914796,4.174392467006158,0.1767005299637207,0.1845459748975285,0.8981436244909322,0.6865798544617318,0.2510420488347011,1.702741732157551,0.960209520326645,0.0877393566791497,0.0034402179275199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3485659722962584,0.0,0.0,0.0,6.0,0.37344505719389753,0.0,1.0,0.333
17,0.3786270324568286,2.359900348578659,0.2869016205808588,0.5128774070171026,0.2620524787413412,0.5134986124728657,5.304559826330006,-0.2364620135300963,0.8035644601927123,0.7074918747997208,0.8718317728756504,0.0803179061049871,1.1496542252882611,1.9558980133868415,0.01491135499108,0.0031771449901148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129527877711763,0.0,0.0,0.0,6.0,0.3537031051630104,0.0,1.0,0.333
18,0.5223667017444833,5.418417425671508,-0.3095678218225657,0.2331735924941684,0.9273726168086448,0.0208807042764781,3.522960673975468,0.897091404272607,0.7346670342167043,0.4201053811590678,0.9945233946578352,0.0659824883294384,1.0021192955694882,1.5507112718924534,0.0148588649642766,0.0039357335658372,0.0,0.0,0.0,0.0,0.0,0.0,0.1018808777429467,0.0061956034631291,0.0,0.0,0.0,6.0,0.35929861654153383,0.0,1.0,0.333
19,0.3188986417952466,1.6786610146656873,0.1927573515862943,0.2794579189733684,0.8076968453003386,0.5460513106737198,1.943055257845863,-1.2612891141356932,0.574467966913558,0.4468107215079237,0.1602583715784194,0.8003007438076206,1.949193625270671,0.3136373133254818,0.0487820643074947,0.0026289387017728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364835194383397,0.0,0.0,0.0,6.0,0.3550872658493141,0.0,1.0,0.333
20,0.9094640310552172,4.185319674163819,-0.8360545152848586,0.8983961857674556,0.508929209978374,0.6104461589031788,2.093046127507388,-0.3146506732077578,0.8369299368485906,0.5706623595475,0.4933668228397,0.9626620680872238,1.6617736883531655,1.812450539836747,0.0143168736507589,0.0019601502390208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117615487453868,0.0,0.0,0.0,6.0,0.3536330322791404,0.0,1.0,0.333
21,0.6363575413572896,3.2509330074321805,-0.0396018308165166,0.6739480565202907,0.1562235101434587,0.8526621243745746,1.1611499034255706,-0.371103793181555,0.7623413988426141,0.9045168621870532,0.1795569571821521,0.7956474765003931,0.3772984801951684,0.2226151589953267,0.1145546676044597,0.0037751291863369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082379279019909,0.0,0.0,0.0,6.0,0.353425760464823,0.0,1.0,0.333
22,0.2614788753116762,3.428475961492393,0.1013716202928782,0.2622301932742831,0.6940674444256263,0.4585992498773917,5.035495153562651,-0.0836679379999141,0.3818605299131739,0.3530780736533161,0.3810293211339238,0.8140785977941738,0.3589232568071728,0.6183754138263379,0.0223197851638312,0.0027539269110436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00469274164492,0.0,0.0,0.0,6.0,0.35321722009676,0.0,1.0,0.333
23,0.8382133470841516,6.025069249586911,0.8137550023689846,0.7080790811728879,0.7638264444348022,0.3203660829344932,5.6373506128506286,1.1149244128621123,0.1791848187703235,0.3471618223579357,0.788382145027008,0.1536926560394313,1.7887893686783507,1.786945970791035,0.0987237400598882,0.0031809692804222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0194874952486657,0.0,0.0,0.0,6.0,0.35408749972050974,0.0,1.0,0.333
24,0.0320569655554726,3.306549016954079,1.085765362784855,0.4856838181048259,0.382744427621962,0.9222094371036418,3.712087959521943,-0.4091856770712534,0.3279528949991143,0.7754771174687004,0.0723781981693936,0.952232118498098,0.4850086124552981,1.1411511655728543,0.1092576148936745,0.0029272842880701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6280903006079905,0.0,0.0,0.0,6.0,0.3898876647416465,0.0,1.0,0.333
25,0.609551929061001,2.1647451158445588,0.747380964108483,0.3965732064381593,0.5115686184437053,0.2018198860026533,3.995589676618315,0.8436782280829007,0.6826721590657356,0.0048351323476618,0.4761536242992439,0.5074379032817381,0.1678738398881525,1.3864165506614206,0.0149444931697645,0.0042216245894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470293968643128,0.0,0.0,0.0,6.0,0.3557076115802537,0.0,1.0,0.333
26,0.1119073140124549,4.862005613167164,0.3475422461958213,0.1066330897772014,0.8905812239191873,0.5844250268798791,1.253797589186218,-0.4047973017434503,0.6320019608187081,0.9389701466117556,0.444493680106467,0.6665064090499613,0.2860932048355404,1.5932736404875778,0.0154189045800695,0.0037242631249855,0.0,0.0,0.0,0.0,0.0,0.0,0.3618320610687023,0.0167617326881473,0.0,0.0,0.0,6.0,0.3752113996327559,0.0,1.0,0.333
27,0.4273380024379017,3.543327053338273,-1.4081637254446773,0.7244424531951255,0.3373958961924721,0.9501916761709852,4.4213842745282985,1.3548504577064064,0.3467010968795335,0.8477323753223805,0.4025873709627828,0.3813322438516279,1.04097808658041,1.3222294490394435,0.1106910683526194,0.002975225547481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0427375967636528,0.0,0.0,0.0,6.0,0.3554551527508031,0.0,1.0,0.333
28,0.9296344551254349,0.5557463401702202,0.6395381256321304,0.2248024518480872,0.3403762808852095,0.7248234841058543,0.6682451600777825,-0.266696874439736,0.5482681884469854,0.6770307982547683,0.8275122102417982,0.9810403346253516,1.306797343043824,1.7412211393536463,0.0592309245084219,0.0030635047872201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0540529854585101,0.0,0.0,0.0,6.0,0.35612076385050057,0.0,1.0,0.333
29,0.72961322616217,3.788572208202403,1.3288807488044476,0.8132787567608609,0.0953552847811996,0.686934293213401,1.0979459368661122,0.8002384058816161,0.4025356202080744,0.2900976611650596,0.544450441667814,0.1035215080356541,1.5114372064677604,1.1606974838586992,0.1017637728683378,0.0018689767592406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058833380032671,0.0,0.0,0.0,6.0,0.35328725517666276,0.0,1.0,0.333
30,0.023979874787686,3.1891722227644266,1.2906345025062187,0.7899226084932627,0.8821975925502877,0.9805786470800208,4.679632420160166,-0.6046325447960752,0.4605383782588718,0.6224166619961651,0.4236998106024095,0.9256322833192284,1.8355271451714783,0.6850565501877364,0.0707422440714655,0.0046936362944779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148162732571633,0.0,0.0,0.0,6.0,0.3616566313277431,0.0,1.0,0.333
31,0.0413551349368585,3.1195121228311877,-0.9205957229916858,0.8636995796056458,0.13447323174623,0.6089536598292046,0.1748602854955528,1.0616535872780832,0.8440921766790628,0.8274243850793725,0.7453786676894836,0.596367411187307,1.9954866695424676,1.9339938874714635,0.0146558110985569,0.0036473682710094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265502818066742,0.0,0.0,0.0,6.0,0.3545029577533338,0.0,1.0,0.333
32,0.2973905461040006,5.946637882376006,-0.2205704868087081,0.2841309685229234,0.7098222667353492,0.2128860008630899,3.154537888176544,1.435875588901546,0.2257489738241224,0.0745640513731883,0.215627336116896,0.0228954211047534,1.841566664364768,1.0686944730600572,0.1134368989723457,0.0035808140550191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345283239825855,0.0,0.0,0.0,6.0,0.3549722543519168,0.0,1.0,0.333
33,0.33034456625534,0.089350131944806,0.404302743748516,0.6498330982292156,0.7860429673426793,0.8628241156258311,2.713934056620306,-1.4222753860232933,0.9302014215784056,0.1455815983633488,0.398547584734383,0.1107382470654854,1.2488926709128727,1.2649555053291883,0.0149641533116,0.0031787419300321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0187379646564779,0.0,0.0,0.0,6.0,0.35404340968567516,0.0,1.0,0.333
34,0.7128032124569994,4.238188670770929,-0.768299967237239,0.7435816343660352,0.4874765035905168,0.4168241320195942,2.2202833808322384,0.0715917826153196,0.3382716683505268,0.3915522064700483,0.9115319114306818,0.4549310256663676,1.135878781322496,0.1139182594903642,0.1152760600222305,0.0019784953882888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123347105750461,0.0,0.0,0.0,6.0,0.3536667476808851,0.0,1.0,0.333
35,0.4770947403171963,0.758682262798406,0.6804717532644093,0.122261055489059,0.8506937187488011,0.2341800455287215,6.137316871126909,1.2207732521125272,0.107893229386457,0.5843929126648569,0.2386547261286596,0.6323276928692039,0.7959063145176458,0.1537200235339971,0.0600026128445566,0.0030226298603012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037978865465253,0.0,0.0,0.0,6.0,0.355175227380309,0.0,1.0,0.333
36,0.7649177918082871,5.559368439144243,1.2057514677594874,0.4689927734007774,0.7727905722146814,0.5542844377221653,2.0495714098192988,1.0733694129991216,0.4967031420198848,0.833486131312096,0.5556149183073099,0.2390196038481361,1.7232087142103096,1.7243202799944626,0.0724971715122552,0.0028956751978397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0744034495970505,0.0,0.0,0.0,6.0,0.35731784997629706,0.0,1.0,0.333
37,0.4012469961863246,3.7077536548327976,-1.4162488199920562,0.9285499289255386,0.3761329318288222,0.1653942318300443,0.5917935868606088,0.2696287909269055,0.8851209761196812,0.8160411924338856,0.2200119745768547,0.6250667057771396,0.1968754177735834,1.0951611370348977,0.0962312615699587,0.0028016217914587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646649620557241,0.0,0.0,0.0,6.0,0.3567449977679838,0.0,1.0,0.333
