# algorithm: SMPSO
# population_size: 100
# num_evaluations: 10000
# run_idx: 9
# alpha: 1.5
n,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,F0,F1,G0,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,cv,hv,icmop,ecdf
1,0.6617638299048113,2.20243349593184,-1.104156667465103,0.5037276912831012,0.9025263991212532,0.9755499666816704,5.716351742336798,-0.2314581609996275,0.9802683102812678,0.8921329886834566,1939.1233329591407,472.3714956424111,0.162200309545838,0.4349292845352204,0.9089554912142236,0.0284961620394939,0.0714470446859449,0.2976007237570838,0.0035598805915976,0.0,0,0,0.0,0.0,0,0.0,0.0437060658437898,0,0,0,6,0.35551212152022293,0.0,1.3555121215202228,0.215
2,0.9139926690805288,2.714999578402657,-0.6079947983567824,0.8784318058656221,0.1507877933365854,0.5529592980504525,0.8891298820314779,1.440099488217114,0.113737166104631,0.3414064945918447,2194.4346461834257,457.7426703148767,0.0205814124382023,1.765701036391918,0.5583795803175283,0.487470226639491,1.196002815445336,0.303066766452621,0.0077972863489128,0.0,0,0,0.0,0.0,0,0.3711151736745887,0.0537761845330032,0,0,0,6,0.3779347857769172,0.0,1.3555121215202228,0.215
3,0.351325035969701,0.776274917193918,0.2951769867057254,0.7923398104467233,0.5075401758361564,0.9510317144052558,0.1378464258859787,0.3424958764027221,0.0349453874857772,0.2300048313966325,1357.2380659893777,51.65596622095059,0.9049123250557456,1.2108225309494345,0.2524659671065605,0.4198863397441081,0.08376547776088,0.3407193473318158,0.00308861646296,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.333
4,0.2757395661823091,2.862873307768325,0.0728907093169224,0.959797395150193,0.9184524145107784,0.0886923397671216,3.109419278831788,-1.5299334433773502,0.0927300270143034,0.863818851390856,751.9601414170406,569.7613353303165,0.8676171314702902,1.0408644121543575,0.2641052518002199,1.1591259109080636,1.1679453449050436,0.380701944560427,0.0093659992336504,0.0,0,0,0.0,0.0,0,0.5243790248390064,0.0,0,0,0,6,0.383787001461118,0.0,1.0,0.333
5,0.9190367561128846,4.760903733725896,0.6204829776539769,0.1090344817903459,0.131640616453026,0.5309009075290565,0.7241345272843978,0.1220162332319614,0.6721005271835578,0.3581426980204197,1999.6935568366812,367.1332178074138,0.3628430840077917,1.054513733314735,0.7300694643293215,1.8521802872684496,1.032620055863418,0.1478015882997248,0.0135366287030747,0.0536566145041209,0,0,0.0,0.0,0,0.0,0.0624826375574351,0,0,0,6,0.35977289718009153,0.0,1.0,0.333
6,0.1095219165677946,0.2529577693150469,-1.0654925032737843,0.5546185179454652,0.4145221941329045,0.5312160146780996,5.770568137879517,-0.8402833991955533,0.428568836357486,0.4810290470821083,296.14612821920736,928.4669922988894,0.1091655302889075,1.01698343593261,0.6968844457645953,1.8323538557008048,0.4214269231552729,0.3845135508448604,0.0088898972084156,0.0,0,0,0.0,0.0,0,0.0,0.0605243490367259,0,0,1,6,0.4153249617080427,0.0,1.0,0.333
7,0.6694831553402666,3.493855321893544,-0.3355781586371378,0.2450910879416019,0.8263913319395672,0.5597606718306101,5.0010727529118775,0.8716876144094816,0.7652324920971799,0.985119249752455,1381.390775737342,201.4983686824016,0.2965415708228329,1.429884081001364,0.295783955699316,0.3283867158834288,0.1630307819070464,0.3466417370327697,0.0029612916330089,0.0,0,0,0.0,0.0,0,0.0,0.0798140599216458,0,0,0,6,0.35763612117186155,0.0,1.0,0.333
8,0.5387419678566742,0.5333065594083763,1.3240704511572623,0.0406507181567848,0.0611404009998137,0.0303349265154617,0.9560126686090444,0.5827959145054011,0.1023846319986653,0.3330327786407525,2092.2626788824914,886.035516829341,0.8638434769067989,1.6754878024876978,0.2095003634995896,0.4337000272092122,0.5553391518339552,0.4063004038555945,0.0043755301574287,0.0,0,0,0.0,0.0,0,0.4922928709055876,0.0,0,0,0,6,0.38189958064150514,0.0,1.0,0.333
9,0.8219381953364918,6.244113491339707,-1.2789073139967444,0.501362366838676,0.866559196637389,0.6339538149054281,3.848965227994265,1.480218322134359,0.9805493257624146,0.527096815410996,2736.1104062186632,980.7966251063714,0.6405272061461658,0.9685736385504756,0.537629998375961,0.4642673943383824,0.0688890528446775,0.3315643069510348,0.0032441535652735,0.0,0,0,0.0,0.0,0,0.0,0.0385316835700628,0,0,0,6,0.3552077460923566,0.0,1.0,0.333
10,0.3588913056647013,5.569486990039211,-0.2334317780579027,0.129418236366956,0.709007346272524,0.7271778506254938,1.1848947462318966,0.5510835461355468,0.8308473585438764,0.2277754853623566,542.9571681402059,847.3816642915367,0.3541430893758188,0.435238018631316,0.5621026329679193,1.0812713040443194,1.6161282513401556,0.2847711856272193,0.0031572970373805,0.0,0,0,0.0,0.0,0,0.1849624060150376,0.0,0,0,0,6,0.3638213180008845,0.0,1.0,0.333
